arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude
173112642,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,44,0,25-44,M,BLACK,1005725,244226,40.83700138800003,-73.92239338699994
173115853,2017-12-30T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,M,25,97,45-64,M,BLACK,1004138,226326,40.78787459900008,-73.92818164599998
173113511,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,25-44,M,BLACK,997735,185303,40.675288624000075,-73.95138644699995
173110225,2017-12-30T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 160102A,F,B,47,0,18-24,M,BLACK,1023992,261067,40.883161504000036,-73.85627888299997
173113393,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,25-44,M,WHITE HISPANIC,990896,201774,40.72050546500003,-73.976025587
173113228,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,43,0,<18,M,WHITE HISPANIC,1018791,240921,40.82788868500006,-73.87519150199995
173112660,2017-12-30T00:00:00.000,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155006,M,M,32,0,25-44,F,BLACK,1001753,237350,40.818137497000066,-73.93676564799993
173104458,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,61,0,25-44,M,WHITE,1000893,154459,40.59062301900008,-73.94007755499997
173110250,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,25-44,M,WHITE,1009464,222850,40.77832031600008,-73.90896138199997
173111094,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,0,25-44,M,BLACK,1014727,243921,40.83613777500005,-73.88986265599993
173111958,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,K,72,0,25-44,M,WHITE HISPANIC,982518,175733,40.64903118400008,-74.006243048
173104469,2017-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,101,0,25-44,M,BLACK,1053650,158969,40.60274595100003,-73.75007786499998
173110224,2017-12-30T00:00:00.000,198,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,PL 21551B4,F,B,48,0,25-44,M,BLACK,1014256,250228,40.85345024200007,-73.89153654899997
173104457,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,73,97,<18,M,BLACK,1008427,183518,40.670366460000025,-73.91284696199995
173102772,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100G,M,M,14,1,18-24,M,BLACK,987078,215157,40.757240531000036,-73.98979363699993
173111099,2017-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,67,0,25-44,M,BLACK,1004598,180139,40.66110148400003,-73.92666012699993
173110253,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,109,0,65+,F,WHITE HISPANIC,1031438,215707,40.75862467500008,-73.82967026799997
173110236,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,M,14,0,45-64,F,BLACK,989099,212984,40.75127532000005,-73.98250029899998
173110228,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,49,0,45-64,F,BLACK,1020086,254810,40.86600470600007,-73.87043794899995
173108375,2017-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,M,14,7,25-44,M,WHITE HISPANIC,986320,212857,40.75092782300004,-73.99253038399996
173107287,2017-12-30T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,M,32,0,25-44,M,BLACK,1001900,238191,40.82044551200005,-73.93623234699999
173107278,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,F,BLACK,1009690,257590,40.87367103500002,-73.90801364899994
173106334,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,M,BLACK HISPANIC,1012887,253829,40.86333844800004,-73.89646978499997
173104465,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,19,0,18-24,M,WHITE HISPANIC,999249,223595,40.78038838000003,-73.94584295799996
173104452,2017-12-30T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,B,41,0,25-44,F,WHITE HISPANIC,1013086,236614,40.81608766100004,-73.89582435399994
173103591,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,84,0,25-44,M,WHITE HISPANIC,988474,190818,40.690435308000076,-73.98476997399997
173103584,2017-12-30T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,70,0,25-44,M,BLACK,994302,170739,40.63531819100007,-73.96378451599996
173099458,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,102,0,25-44,M,BLACK,1030953,194101,40.69932415700004,-73.83157088799999
173097442,2017-12-30T00:00:00.000,106,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 1200800,F,B,43,2,25-44,F,BLACK,1021283,238581,40.82145595800005,-73.86619987399997
173097439,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200512,F,B,43,2,25-44,M,BLACK,1021543,239271,40.823348717000044,-73.86525665199997
173097302,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,104,0,25-44,M,WHITE HISPANIC,1009849,196198,40.705166140000074,-73.90767269099996
173097292,2017-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,K,69,0,25-44,M,BLACK,1015794,169122,40.630829411000036,-73.886357375
173095154,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,25-44,F,WHITE,1003788,221416,40.77439873200007,-73.92945984699998
173095142,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,90,0,25-44,M,WHITE HISPANIC,998016,196598,40.70629036500002,-73.95035033099998
173095145,2017-12-30T00:00:00.000,707,"IMPERSONATION 2, PUBLIC SERVANT",340.0,FRAUDS,PL 1902300,M,M,25,2,25-44,F,BLACK HISPANIC,1002426,231368,40.80171720800007,-73.93435039399996
173097458,2017-12-30T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1030263,186644,40.67886005400004,-73.83411023899998
173093904,2017-12-30T00:00:00.000,563,PROSTITUTION,356.0,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,K,62,0,25-44,F,WHITE HISPANIC,984231,163471,40.615374753000026,-74.00006987599994
173093673,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,Q,101,0,18-24,M,WHITE HISPANIC,1043516,157081,40.59763735300004,-73.78658887599995
173100194,2017-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,K,83,0,25-44,M,WHITE HISPANIC,1004729,195494,40.70324715600003,-73.92614129399993
173101847,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,34,0,25-44,F,WHITE HISPANIC,1006670,254235,40.86447077300004,-73.918944803
173095132,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,47,0,18-24,M,BLACK,1025466,263475,40.88976394000007,-73.85093351599994
173103588,2017-12-30T00:00:00.000,223,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,90,0,25-44,M,WHITE HISPANIC,998016,196598,40.70629036500002,-73.95035033099998
173097581,2017-12-30T00:00:00.000,265,"MISCHIEF 1,CRIMINAL,EXPLOSIVE",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1451200,F,M,6,0,25-44,M,WHITE,984213,204463,40.72788861400005,-74.000134942
173112646,2017-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,B,42,0,45-64,M,BLACK,1012869,242599,40.832515484000055,-73.89658279299994
173110239,2017-12-30T00:00:00.000,209,"BURGLARS TOOLS,UNCLASSIFIED",231.0,BURGLAR'S TOOLS,PL 1403500,M,M,20,0,45-64,M,BLACK,988854,221400,40.77437520800004,-73.98337879799993
173110235,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,76,2,18-24,M,BLACK,982426,185197,40.67500776000002,-74.00657714899995
173110220,2017-12-30T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,B,40,0,25-44,M,BLACK,1007822,234755,40.81100084000008,-73.91484835499993
173105385,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,73,2,18-24,M,BLACK,1009656,181287,40.664239422000044,-73.90842501099996
173104472,2017-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,122,0,25-44,M,BLACK,953307,147609,40.57178274300003,-74.111381727
173104466,2017-12-30T00:00:00.000,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,M,14,15,25-44,M,WHITE HISPANIC,990419,213304,40.75215281700008,-73.977735823
173103582,2017-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,44,0,25-44,M,BLACK,1006537,244511,40.83778161800007,-73.91945797099999
173102770,2017-12-30T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,30,1,25-44,M,BLACK,999539,239499,40.82404000400004,-73.94475961199998
173101832,2017-12-30T00:00:00.000,181,"IMPRISONMENT 2,UNLAWFUL",355.0,OFFENSES AGAINST THE PERSON,PL 1350500,M,B,40,0,25-44,M,WHITE HISPANIC,1009027,237887,40.81959400300008,-73.91048377299995
173100189,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,42,0,65+,M,BLACK,1014621,242507,40.83225712000007,-73.89025212399997
173098533,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,25-44,M,WHITE HISPANIC,1015257,216196,40.760038405000046,-73.88807534299998
173098049,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,83,0,65+,M,WHITE HISPANIC,1002212,193214,40.69699455600005,-73.93522525599997
173098046,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,0,25-44,M,BLACK,1009926,235436,40.81286413000004,-73.90724512299995
173097582,2017-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,M,20,0,25-44,M,WHITE,987085,220739,40.77256167900003,-73.98976601699997
173097303,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,111,0,25-44,M,BLACK,1055086,218221,40.76536709700008,-73.74428367199994
173097295,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,13,0,18-24,M,WHITE,985985,209468,40.74162593900007,-73.99374034299996
173097293,2017-12-30T00:00:00.000,273,"TAMPERING 1,CRIMINAL",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1452000,F,M,28,0,18-24,M,BLACK,996960,232156,40.803889605000045,-73.95409189299994
173095129,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,B,48,0,45-64,F,BLACK HISPANIC,1014256,250228,40.85345024200007,-73.89153654899997
173097589,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,25-44,M,WHITE HISPANIC,1019342,213253,40.75194535700007,-73.87334507899999
173098053,2017-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,72,0,25-44,M,WHITE HISPANIC,980243,175376,40.648050559000076,-74.01444124599993
173100197,2017-12-30T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650102,M,Q,112,0,45-64,M,ASIAN / PACIFIC ISLANDER,1024728,201848,40.72061847200007,-73.85397422399996
173100200,2017-12-30T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,Q,104,0,25-44,M,WHITE,1013787,195967,40.70451983100002,-73.89347040299998
173101833,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,52,0,25-44,M,BLACK HISPANIC,1011129,252656,40.860124446000036,-73.90283020099997
173101843,2017-12-30T00:00:00.000,201,"TRESPASS 4,CRIMINAL",678.0,MISCELLANEOUS PENAL LAW,PL 1400500,V,K,77,0,25-44,M,BLACK,1001089,183604,40.67061950700002,-73.93929913299998
173102774,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,25-44,M,ASIAN / PACIFIC ISLANDER,1020593,208739,40.73955051600007,-73.86885428399995
173103579,2017-12-30T00:00:00.000,273,"TAMPERING 1,CRIMINAL",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1452000,F,B,52,0,45-64,M,BLACK,1014399,256904,40.87177334800003,-73.89098960599993
173103583,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,K,75,0,25-44,M,BLACK,1016540,182056,40.66632772600008,-73.883607838
173111108,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,M,WHITE,990503,215519,40.758232371000084,-73.97743058499998
173112648,2017-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,B,43,2,18-24,M,WHITE,1021869,239329,40.82350652900004,-73.86407844599995
173099456,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,68,0,25-44,F,WHITE,978404,164747,40.61887518000003,-74.02105913999998
173113235,2017-12-30T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,K,72,0,18-24,M,WHITE HISPANIC,980659,175214,40.64760608200004,-74.012942045
173101831,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,44,0,45-64,M,BLACK,1007850,241218,40.82873987300008,-73.91472447899997
173101837,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,2,25-44,F,BLACK,1011047,239814,40.82487717500004,-73.90317795599998
173102760,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 120102H,F,B,47,0,65+,M,BLACK,1027676,266180,40.89717769600002,-73.84292297299999
173102763,2017-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,47,0,65+,F,BLACK,1026486,262591,40.88733281800006,-73.84725001299995
173102764,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,72,0,25-44,M,WHITE HISPANIC,979294,172285,40.639565947000044,-74.01785883399998
173103587,2017-12-30T00:00:00.000,223,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,90,0,25-44,M,WHITE HISPANIC,998016,196598,40.70629036500002,-73.95035033099998
173111962,2017-12-30T00:00:00.000,209,"BURGLARS TOOLS,UNCLASSIFIED",231.0,BURGLAR'S TOOLS,PL 1403500,M,M,14,0,25-44,M,WHITE,987472,214939,40.75664204200007,-73.98837157699995
173107289,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,6,0,45-64,M,WHITE HISPANIC,986679,207067,40.73503562400003,-73.99123676799998
173093661,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,1,0,25-44,M,BLACK,982762,204595,40.728250797000044,-74.00537012399997
173108371,2017-12-30T00:00:00.000,568,"MARIJUANA, POSSESSION 1, 2 & 3",117.0,DANGEROUS DRUGS,PL 2212500,F,K,83,0,25-44,M,WHITE HISPANIC,1008707,191689,40.692793220000055,-73.91180794999997
173093911,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,25,0,25-44,M,BLACK,1001756,231618,40.80240474300007,-73.936769757
173093913,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,10,0,25-44,M,BLACK HISPANIC,984104,213501,40.75269568200008,-74.00052840799998
173093917,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,Q,102,0,25-44,M,BLACK,1033962,193930,40.69883841200004,-73.82072046699994
173110226,2017-12-30T00:00:00.000,168,SODOMY 1,116.0,SEX CRIMES,PL 130502T,F,B,52,0,<18,M,WHITE HISPANIC,1017542,255919,40.86905853200005,-73.87963014799993
173095146,2017-12-30T00:00:00.000,918,RECKLESS DRIVING,348.0,VEHICLE AND TRAFFIC LAWS,VTL1212000,M,M,9,0,18-24,M,WHITE HISPANIC,989362,204786,40.72877369400004,-73.98155730099995
173095149,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,25,0,25-44,M,WHITE HISPANIC,1001756,231618,40.80240474300007,-73.936769757
173095152,2017-12-30T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,101,0,25-44,M,BLACK,1052435,160592,40.60721017000003,-73.75443692
173097286,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,40,0,25-44,M,BLACK,1006022,238221,40.82051865600005,-73.92133955099996
173097440,2017-12-30T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,B,43,2,65+,M,BLACK,1021283,238581,40.82145595800005,-73.86619987399997
173097585,2017-12-30T00:00:00.000,568,"MARIJUANA, POSSESSION 1, 2 & 3",117.0,DANGEROUS DRUGS,PL 2212000,F,M,17,0,25-44,M,WHITE,991266,209677,40.742196980000074,-73.97468254999995
173114449,2017-12-30T00:00:00.000,904,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,70,0,25-44,M,WHITE HISPANIC,993667,168638,40.629552088000025,-73.96607532599995
173113523,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,13,1,25-44,M,WHITE HISPANIC,988886,207857,40.737203099000055,-73.98327259799999
173113428,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,S,121,0,25-44,M,WHITE,937077,149100,40.57580373900004,-74.16981239899997
173113401,2017-12-30T00:00:00.000,105,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,Q,107,0,25-44,M,WHITE HISPANIC,1039705,198882,40.71239632700008,-73.79996824299997
173113389,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,94,0,25-44,F,BLACK HISPANIC,997283,204370,40.727623753000046,-73.95297906399996
173113388,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,61,0,<18,M,WHITE HISPANIC,995543,154868,40.59175407300006,-73.95933978699998
173113381,2017-12-30T00:00:00.000,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,B,42,0,25-44,F,BLACK,1013492,243405,40.834725680000076,-73.89432798599995
173111954,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,B,44,0,25-44,M,BLACK,1007383,245479,40.84043632100002,-73.91639725599998
173093924,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0,25-44,F,WHITE,956093,161856,40.61089717100003,-74.10141281499993
173111964,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,0,25-44,F,BLACK HISPANIC,1002065,231446,40.80193203300007,-73.93565410599996
173112661,2017-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,M,14,0,18-24,M,WHITE HISPANIC,986650,212527,40.75002197300005,-73.99133946299997
173113245,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 1401000,M,M,5,0,25-44,F,WHITE HISPANIC,984742,198650,40.71193331300003,-73.99822675399997
173113380,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,41,0,25-44,M,BLACK HISPANIC,1015014,237387,40.818202824000025,-73.88885544599998
173113384,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,40,0,25-44,M,WHITE HISPANIC,1006423,238904,40.82239230000005,-73.91988848899997
173113390,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,94,0,18-24,F,BLACK,997283,204370,40.727623753000046,-73.95297906399996
173113411,2017-12-30T00:00:00.000,568,"MARIJUANA, POSSESSION 1, 2 & 3",117.0,DANGEROUS DRUGS,PL 2212500,F,K,75,0,25-44,M,BLACK,1014905,185861,40.67677740400006,-73.88948410399996
173115857,2017-12-30T00:00:00.000,907,"IMPAIRED DRIVING,DRUG",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U4,M,Q,109,0,25-44,M,WHITE,1035704,227072,40.78979476000006,-73.814184615
173114464,2017-12-30T00:00:00.000,490,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY 5,PL 1654000,M,Q,103,0,<18,M,ASIAN / PACIFIC ISLANDER,1037842,195588,40.70336657700005,-73.80671451399996
173113387,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,K,75,0,25-44,M,BLACK,1013286,186124,40.67750473700005,-73.89531977999997
173113252,2017-12-30T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,Q,113,0,45-64,M,BLACK,1042235,186113,40.677332257000046,-73.79095216299999
173113246,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,32,0,25-44,F,BLACK,1000186,239141,40.82305625200007,-73.94242273799993
173113241,2017-12-30T00:00:00.000,799,"PUBLIC SAFETY,UNCLASSIFIED MISDEMEANOR",363.0,OFFENSES AGAINST PUBLIC SAFETY,PL 2700502,M,M,34,0,18-24,F,WHITE,1001660,248575,40.848947069000076,-73.93707251199999
173113240,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,18-24,F,BLACK,990503,215519,40.758232371000084,-73.97743058499998
173111956,2017-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,B,43,2,18-24,F,WHITE HISPANIC,1021869,239329,40.82350652900004,-73.86407844599995
