development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,rate_class,bill_analyzed,consumption_therms,es_commodity,underlying_utility
LA GUARDIA,MANHATTAN,LA GUARDIA,BLD 04,NONE,,76,221,M007600,FEDERAL,NY005010760P,CONSOLIDATED EDISON COMPANY OF NY,8170618,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3949958,Y,146.37,Trans Gen Non-Res,Exception,328.53,UTILITY GAS,ConEd
SMITH,MANHATTAN,SMITH,BLD 06,NONE,,27,531,M002700,FEDERAL,NY005000270P,CONSOLIDATED EDISON COMPANY OF NY,8170915,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3661394,N,208.02,Trans Gen Non-Res,Yes,543.82,UTILITY GAS,ConEd
SMITH,MANHATTAN,SMITH,BLD 12,NONE,,27,531,M002700,FEDERAL,NY005000270P,CONSOLIDATED EDISON COMPANY OF NY,8170915,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3562370,N,137.11,Trans Gen Non-Res,Yes,358.43,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 05,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8168072,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3569226,N,296.96,Trans Gen Non-Res,Yes,454.31,UTILITY GAS,ConEd
SMITH,MANHATTAN,SMITH,BLD 01,NONE,,27,531,M002700,FEDERAL,NY005000270P,CONSOLIDATED EDISON COMPANY OF NY,8170915,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3267155,Y,204.87,Trans Gen Non-Res,Yes,535.58,UTILITY GAS,ConEd
LA GUARDIA,MANHATTAN,LA GUARDIA,BLD 05,NONE,,76,221,M007600,FEDERAL,NY005010760P,CONSOLIDATED EDISON COMPANY OF NY,8170618,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3684315,Y,117.92,Trans Gen Non-Res,Exception,264.68,UTILITY GAS,ConEd
SEDGWICK,BRONX,SEDGWICK,BLD 04,NONE,,45,368,B004500,FEDERAL,NY005010450P,CONSOLIDATED EDISON COMPANY OF NY,8166231,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3789573,N,69.8,Trans Gen Non-Res,Yes,140.58,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 05,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8168072,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3569645,N,44.24,Trans Gen Non-Res,Yes,67.69,UTILITY GAS,ConEd
LA GUARDIA,MANHATTAN,LA GUARDIA,BLD 06,NONE,,76,221,M007600,FEDERAL,NY005010760P,CONSOLIDATED EDISON COMPANY OF NY,8170618,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3684310,Y,42.21,Trans Gen Non-Res,Exception,94.75,UTILITY GAS,ConEd
BRONX RIVER ADDITION,BRONX,BRONX RIVER ADDITION,BLD 11,AMR,,157,533,B015700,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8171088,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3596293,N,43.71,Trans Gen Non-Res,Yes,66.62,UTILITY GAS,ConEd
LA GUARDIA,MANHATTAN,LA GUARDIA,BLD 05,NONE,,76,221,M007600,FEDERAL,NY005010760P,CONSOLIDATED EDISON COMPANY OF NY,8170618,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3684308,Y,86.72,Trans Gen Non-Res,Exception,194.65,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 06,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8160638,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3590166,N,93.31,Trans Gen Non-Res,Yes,150.75,UTILITY GAS,ConEd
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 04,NONE,,22,530,M002200,FEDERAL,NY005010220P,CONSOLIDATED EDISON COMPANY OF NY,8170390,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3467138,N,37.59,Trans Gen Non-Res,Yes,79.32,UTILITY GAS,ConEd
LA GUARDIA,MANHATTAN,LA GUARDIA,BLD 01,NONE,,76,221,M007600,FEDERAL,NY005010760P,CONSOLIDATED EDISON COMPANY OF NY,8170618,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3684192,N,157.84,Trans Gen Non-Res,Exception,354.28,UTILITY GAS,ConEd
SEDGWICK,BRONX,SEDGWICK,BLD 02,NONE,,45,368,B004500,FEDERAL,NY005010450P,CONSOLIDATED EDISON COMPANY OF NY,8166231,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3356649,N,107.0,Trans Gen Non-Res,Yes,215.49,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 06,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8160638,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3590320,N,155.52,Trans Gen Non-Res,Yes,251.25,UTILITY GAS,ConEd
SEDGWICK,BRONX,SEDGWICK,BLD 07,NONE,,45,368,B004500,FEDERAL,NY005010450P,CONSOLIDATED EDISON COMPANY OF NY,8166231,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3302400,N,66.24,Trans Gen Non-Res,Yes,133.4,UTILITY GAS,ConEd
SEDGWICK,BRONX,SEDGWICK,BLD 01,NONE,,45,368,B004500,FEDERAL,NY005010450P,CONSOLIDATED EDISON COMPANY OF NY,8166231,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3299510,N,0.0,Trans Gen Non-Res,Yes,0.0,UTILITY GAS,ConEd
LA GUARDIA,MANHATTAN,LA GUARDIA,BLD 03,NONE,,76,221,M007600,FEDERAL,NY005010760P,CONSOLIDATED EDISON COMPANY OF NY,8170618,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3684182,Y,144.99,Trans Gen Non-Res,Exception,325.44,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 07,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8165888,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3515467,N,364.65,Trans Gen Non-Res,Yes,566.65,UTILITY GAS,ConEd
SACK WERN,BRONX,SACK WERN,BLD 01,AMR,,280,506,B028000,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,8171833,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3492112,N,0.0,Trans Gen Non-Res,Yes,0.0,UTILITY GAS,ConEd
LA GUARDIA,MANHATTAN,LA GUARDIA,BLD 07,NONE,,76,221,M007600,FEDERAL,NY005010760P,CONSOLIDATED EDISON COMPANY OF NY,8170618,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3632030,Y,119.3,Trans Gen Non-Res,Exception,267.77,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 02,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8171147,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3876077,N,247.51,Trans Gen Non-Res,Yes,562.21,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 07,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8165888,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3569620,N,8.59,Trans Gen Non-Res,Yes,13.35,UTILITY GAS,ConEd
SACK WERN,BRONX,SACK WERN,BLD 03,AMR,,280,506,B028000,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,8171865,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3928407,N,222.66,Trans Gen Non-Res,Yes,446.3,UTILITY GAS,ConEd
SACK WERN,BRONX,SACK WERN,BLD 03,AMR,,280,506,B028000,FEDERAL,NY005012800P,CONSOLIDATED EDISON COMPANY OF NY,8171865,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3492021,N,486.77,Trans Gen Non-Res,Yes,975.7,UTILITY GAS,ConEd
LA GUARDIA,MANHATTAN,LA GUARDIA,BLD 02,NONE,,76,221,M007600,FEDERAL,NY005010760P,CONSOLIDATED EDISON COMPANY OF NY,8170618,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3538574,Y,165.18,Trans Gen Non-Res,Exception,370.76,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 08,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8165884,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3337458,N,218.14,Trans Gen Non-Res,Yes,324.14,UTILITY GAS,ConEd
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 09,NONE,,22,530,M002200,FEDERAL,NY005010220P,CONSOLIDATED EDISON COMPANY OF NY,8170390,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3490455,N,0.0,Trans Gen Non-Res,Yes,0.0,UTILITY GAS,ConEd
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 03,NONE,,22,530,M002200,FEDERAL,NY005010220P,CONSOLIDATED EDISON COMPANY OF NY,8170390,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,2477900,N,262.67,Trans Gen Non-Res,Yes,554.22,UTILITY GAS,ConEd
ROBINSON,MANHATTAN,ROBINSON,BLD 01,NONE,,241,346,M024100,FEDERAL,NY005012410P,CONSOLIDATED EDISON COMPANY OF NY,8172474,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3603945,N,227.36,Trans Gen Non-Res,Yes,353.13,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 08,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8165884,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3337460,N,76.63,Trans Gen Non-Res,Yes,113.86,UTILITY GAS,ConEd
REDFERN,QUEENS,REDFERN,BLD 4,AMR,,55,525,Q005500,FEDERAL,NY005000550P,National Grid LI,8177313,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-20T00:00:00.000,29,5808572,N,243.24,"257 Del,Com,Gen Use",Yes,277.0,UTILITY GAS,NatGrid LI
REDFERN,QUEENS,REDFERN,BLD 3,AMR,,55,525,Q005500,FEDERAL,NY005000550P,National Grid LI,8177276,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-20T00:00:00.000,29,4846583,N,238.23,"257 Del,Com,Gen Use",Yes,216.0,UTILITY GAS,NatGrid LI
HOLMES TOWERS,MANHATTAN,HOLMES TOWERS,BLD 01,NONE,BLD 1-2,159,277,M015900,FEDERAL,NY005011390P,CONSOLIDATED EDISON COMPANY OF NY,8171759,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,2463523,Y,656.17,Trans Gen Non-Res,Exception,1269.0,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 09,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8165877,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3569606,N,107.94,Trans Gen Non-Res,Yes,157.02,UTILITY GAS,ConEd
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,BLD 06,NONE,,78,229,B007800,FEDERAL,NY005000780P,CONSOLIDATED EDISON COMPANY OF NY,8172061,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3956237,Y,127.6,Trans Gen Non-Res,Yes,259.53,UTILITY GAS,ConEd
REDFERN,QUEENS,REDFERN,BLD 6,AMR,,55,525,Q005500,FEDERAL,NY005000550P,National Grid LI,8178697,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-20T00:00:00.000,29,1338302,N,227.56,"177 Del,Com,Heat",Yes,189.0,UTILITY GAS,NatGrid LI
REDFERN,QUEENS,REDFERN,BLD 8,NONE,,55,525,Q005500,FEDERAL,NY005000550P,National Grid LI,8178692,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-20T00:00:00.000,29,1338309,N,228.36,"257 Del,Com,Gen Use",Yes,191.0,UTILITY GAS,NatGrid LI
CASTLE HILL,BRONX,CASTLE HILL,BLD 09,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8165877,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3569650,N,160.85,Trans Gen Non-Res,Yes,233.98,UTILITY GAS,ConEd
RANGEL,MANHATTAN,RANGEL,BLD 07,NONE,,37,317,M003700,FEDERAL,NY005000370P,CONSOLIDATED EDISON COMPANY OF NY,8171211,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3723165,N,273.62,Trans Gen Non-Res,Yes,578.65,UTILITY GAS,ConEd
RANGEL,MANHATTAN,RANGEL,BLD 08,NONE,,37,317,M003700,FEDERAL,NY005000370P,CONSOLIDATED EDISON COMPANY OF NY,8171211,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,2401599,N,980.95,Trans Gen Non-Res,Yes,2074.52,UTILITY GAS,ConEd
RANGEL,MANHATTAN,RANGEL,BLD 08,NONE,,37,317,M003700,FEDERAL,NY005000370P,CONSOLIDATED EDISON COMPANY OF NY,8171211,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,2196432,N,0.0,Trans Gen Non-Res,Yes,0.0,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 10,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8170566,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3619695,Y,195.14,Trans Gen Non-Res,Yes,335.43,UTILITY GAS,ConEd
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 04,NONE,,22,530,M002200,FEDERAL,NY005010220P,CONSOLIDATED EDISON COMPANY OF NY,8170390,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3490538,N,0.0,Trans Gen Non-Res,Yes,0.0,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 34,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3685776,N,47.83,Trans Gen Non-Res,Yes,108.85,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 20,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3685775,N,0.0,Trans Gen Non-Res,Yes,0.0,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 10,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8170566,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3619698,N,105.63,Trans Gen Non-Res,Yes,181.57,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 08,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8171147,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3537867,N,3.61,Trans Gen Non-Res,Yes,8.21,UTILITY GAS,ConEd
HIGHBRIDGE GARDENS,BRONX,HIGHBRIDGE GARDENS,BLD 03,NONE,,78,229,B007800,FEDERAL,NY005000780P,CONSOLIDATED EDISON COMPANY OF NY,8172061,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3491711,Y,135.16,Trans Gen Non-Res,Yes,274.92,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 23,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3685767,N,11.73,Trans Gen Non-Res,Yes,26.7,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 11,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8170562,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3590165,N,73.93,Trans Gen Non-Res,Yes,121.14,UTILITY GAS,ConEd
HERNANDEZ,MANHATTAN,HERNANDEZ,BLD 01,NONE,,184,286,M018400,FEDERAL,NY005011000P,CONSOLIDATED EDISON COMPANY OF NY,8171241,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3604258,N,336.42,Trans Gen Non-Res,Yes,578.0,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 01,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3571762,N,6.32,Trans Gen Non-Res,Yes,14.38,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 32,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3571037,N,60.47,Trans Gen Non-Res,Yes,137.61,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 11,NONE,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8170562,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3590167,N,184.82,Trans Gen Non-Res,Yes,302.86,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 17,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3564944,N,18.5,Trans Gen Non-Res,Yes,42.1,UTILITY GAS,ConEd
HARLEM RIVER II,MANHATTAN,HARLEM RIVER II,BLD 03,NONE,,147,256,M014700,FEDERAL,NY005010030P,CONSOLIDATED EDISON COMPANY OF NY,8172547,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3685431,N,116.16,Trans Gen Non-Res,Yes,176.5,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 33,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3564933,N,108.3,Trans Gen Non-Res,Yes,246.46,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 12,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8170554,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3466803,N,0.0,Trans Gen Non-Res,Yes,0.0,UTILITY GAS,ConEd
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 07,NONE,,22,530,M002200,FEDERAL,NY005010220P,CONSOLIDATED EDISON COMPANY OF NY,8170390,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3538447,N,3.42,Trans Gen Non-Res,Yes,7.21,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 05,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8171147,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3466201,N,34.78,Trans Gen Non-Res,Yes,79.0,UTILITY GAS,ConEd
HARBORVIEW TERRACE,MANHATTAN,HARBORVIEW TERRACE,BLD 01,NONE,,262,377,M026200,FEDERAL,NY005010220P,CONSOLIDATED EDISON COMPANY OF NY,8170047,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3467353,N,83.03,Trans Gen Non-Res,Yes,146.29,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 12,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8170554,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3520799,N,275.48,Trans Gen Non-Res,Yes,461.0,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 24,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3562300,N,14.89,Trans Gen Non-Res,Yes,33.89,UTILITY GAS,ConEd
HAMMEL,QUEENS,HAMMEL,BLD 02,AMR,,75,226,Q007500,FEDERAL,NY005010750P,National Grid LI,8177321,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-20T00:00:00.000,29,5808639,N,231.64,"257 Del,Com,Gen Use",Yes,240.0,UTILITY GAS,NatGrid LI
45 ALLEN STREET,MANHATTAN,ALLEN STREET,BLD 01,NONE,,265,380,M026500,FEDERAL,NY005011000P,CONSOLIDATED EDISON COMPANY OF NY,8171199,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3491306,N,114.28,Trans Gen Non-Res,Yes,179.44,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 13,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8171041,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3299248,N,134.23,Trans Gen Non-Res,Yes,233.94,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 03,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8171147,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3466077,N,109.3,Trans Gen Non-Res,Yes,248.27,UTILITY GAS,ConEd
HAMMEL,QUEENS,HAMMEL,BLD 07,AMR,,75,226,Q007500,FEDERAL,NY005010750P,National Grid LI,8176394,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-20T00:00:00.000,29,5808688,N,198.45,"257 Del,Com,Gen Use",Yes,134.0,UTILITY GAS,NatGrid LI
POMONOK,QUEENS,POMONOK,BLD 8,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3490996,N,137.18,Trans Gen Non-Res,Yes,312.19,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 13,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8171041,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3356064,N,181.92,Trans Gen Non-Res,Yes,317.06,UTILITY GAS,ConEd
HAMMEL,QUEENS,HAMMEL,BLD 08,AMR,,75,226,Q007500,FEDERAL,NY005010750P,National Grid LI,8176690,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-20T00:00:00.000,29,5235957,N,202.53,"257 Del,Com,Gen Use",Yes,147.0,UTILITY GAS,NatGrid LI
POMONOK,QUEENS,POMONOK,BLD 31,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3433863,N,0.0,Trans Gen Non-Res,Yes,0.0,UTILITY GAS,ConEd
POMONOK,QUEENS,POMONOK,BLD 22,NONE,,53,588,Q005300,FEDERAL,NY005000530P,CONSOLIDATED EDISON COMPANY OF NY,8166270,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3300187,N,79.42,Trans Gen Non-Res,Yes,180.74,UTILITY GAS,ConEd
CASTLE HILL,BRONX,CASTLE HILL,BLD 14,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8171036,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3267103,Y,248.02,Trans Gen Non-Res,Yes,428.53,UTILITY GAS,ConEd
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 05,NONE,,22,530,M002200,FEDERAL,NY005010220P,CONSOLIDATED EDISON COMPANY OF NY,8170390,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3590284,N,60.05,Trans Gen Non-Res,Yes,126.71,UTILITY GAS,ConEd
HAMMEL,QUEENS,HAMMEL,BLD 11,AMR,,75,226,Q007500,FEDERAL,NY005010750P,National Grid LI,8178770,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-20T00:00:00.000,29,5808711,N,198.45,"257 Del,Com,Gen Use",Yes,0.0,UTILITY GAS,NatGrid LI
POLO GROUNDS TOWERS,MANHATTAN,POLO GROUNDS TOWERS,BLD 02,NONE,,149,260,M014900,FEDERAL,NY005001490P,CONSOLIDATED EDISON COMPANY OF NY,8172488,2019-09-01T00:00:00.000,2019-08-22T00:00:00.000,2019-09-23T00:00:00.000,32,3956650,Y,745.6,Trans Gen Non-Res,Yes,1796.68,UTILITY GAS,ConEd
