project_id,project_name,project_start_date,project_completion_date,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income,low_income_units,moderate_income,middle_income,other,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,senior_units,planned_tax_benefit
66758,CONFIDENTIAL,2018-01-12T00:00:00.000,2018-01-12T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66754,CONFIDENTIAL,2018-01-11T00:00:00.000,2018-01-11T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67011,2547 CRUGER AVENUE,2018-01-11T00:00:00.000,2018-07-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,5,0,5,0,5,15,0,421a
67010,245 EAST 115 STREET,2018-01-10T00:00:00.000,,No,Non Prevailing Wage,0,0,0,0,4,0,4,0,4,13,0,421a
66753,CONFIDENTIAL,2018-01-09T00:00:00.000,2018-01-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
67352,111 EAST 115TH STREET,2018-01-08T00:00:00.000,2018-06-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,10,0,10,0,10,32,0,421a
66689,CONFIDENTIAL,2018-01-05T00:00:00.000,2018-05-18T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,1,
67007,198 19TH STREET,2018-01-05T00:00:00.000,2018-01-05T00:00:00.000,No,Non Prevailing Wage,0,0,6,0,0,0,6,0,6,29,0,421a
67012,869 PARK AVENUE,2018-01-04T00:00:00.000,2018-01-24T00:00:00.000,No,Non Prevailing Wage,0,0,9,0,0,0,9,0,9,44,0,421a
67353,517 WEST 134 STREET,2018-01-02T00:00:00.000,2019-12-17T00:00:00.000,No,Non Prevailing Wage,0,0,5,0,0,0,5,0,5,23,0,421a
61388,ESSEX CROSSING - SITE 4,2017-12-29T00:00:00.000,,No,Non Prevailing Wage,0,10,43,33,35,0,121,0,121,263,0,421a
51302,LA CENTRAL/BRONXCHESTER - BUILDINGS A & B,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,99,102,172,121,0,2,496,0,496,496,0,420c
54360,SPRING CREEK PHASE 4B-1,2017-12-28T00:00:00.000,2019-12-26T00:00:00.000,No,Non Prevailing Wage,32,32,95,0,0,1,160,0,160,160,0,420c
58936,COMMUNITY ACCESS.985 BRUCKNER BLVD,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,120,0,94,0,0,1,215,0,215,215,0,420c
61357,600 EAST 156TH STREET,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,35,52,87,0,0,1,175,0,175,175,0,Article XI
62962,CRESTON PARKVIEW,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,19,38,112,19,0,1,189,0,189,189,0,Article XI
63913,BEDFORD ARMS,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,0,19,28,0,46,1,94,0,94,94,0,Article XI
64297,187 KENT AVENUE,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,0,0,20,0,0,0,20,0,20,96,0,421a
65213,COMPASS 3,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,74,74,217,0,0,1,366,0,366,366,0,420c
65389,SAINT MARKS APARTMENTS HDFC.HUDMF.FY18,2017-12-28T00:00:00.000,2017-12-28T00:00:00.000,No,Non Prevailing Wage,30,16,2,3,0,1,52,0,52,52,0,Article XI
65825,633 MARCY AVE,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,0,0,12,0,8,0,20,0,20,64,0,421a
58661,RICOS PLACE HDFC.YR15.FY18,2017-12-27T00:00:00.000,,No,Non Prevailing Wage,0,0,9,5,0,0,14,0,14,14,0,420c
61186,CATHOLIC CHARITIES. 879 BECK STREET,2017-12-27T00:00:00.000,,No,Prevailing Wage,88,0,0,0,0,1,89,0,89,89,88,420c
65573,115 STANWIX STREET,2017-12-22T00:00:00.000,2019-08-15T00:00:00.000,No,Non Prevailing Wage,0,0,16,0,25,0,41,0,41,136,0,421a
59417,901 MYRTLE AVENUE,2017-12-20T00:00:00.000,2019-05-30T00:00:00.000,No,Non Prevailing Wage,0,0,7,0,0,0,7,0,7,34,0,421a
61849,TRACEY TOWERS.HRP.FY18,2017-12-20T00:00:00.000,,No,Non Prevailing Wage,0,0,861,9,0,1,871,0,871,871,0,
61571,255 E HOUSTON,2017-12-19T00:00:00.000,,No,Non Prevailing Wage,0,9,9,0,5,0,23,0,23,88,0,421a
61628,JHB II HDFC.YR15.FY18,2017-12-18T00:00:00.000,2017-12-18T00:00:00.000,Yes,Non Prevailing Wage,43,1,0,0,0,1,45,0,45,45,0,420c
66457,CONFIDENTIAL,2017-12-18T00:00:00.000,2017-12-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66459,CONFIDENTIAL,2017-12-18T00:00:00.000,2017-12-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66460,CONFIDENTIAL,2017-12-18T00:00:00.000,2017-12-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
59429,230-232 EAST 54TH STREET,2017-12-15T00:00:00.000,,No,Non Prevailing Wage,0,0,11,0,0,0,11,0,11,130,0,421a
63775,BEACH GREEN DUNES - PHASE 2,2017-12-15T00:00:00.000,,No,Non Prevailing Wage,26,25,75,0,0,1,127,0,127,127,0,420c
65364,CASA CECILIA,2017-12-15T00:00:00.000,2017-12-15T00:00:00.000,Yes,Non Prevailing Wage,0,0,0,34,0,1,35,0,35,35,0,Article XI
66455,CONFIDENTIAL,2017-12-14T00:00:00.000,2017-12-14T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
60425,LIVONIA PHASE II -SITE 9,2017-12-13T00:00:00.000,,No,Non Prevailing Wage,15,8,33,0,0,1,57,0,57,57,0,420c
66446,CONFIDENTIAL,2017-12-13T00:00:00.000,2017-12-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
61639,FULTON JEFFERSON HDFC.YR15.FY18,2017-12-07T00:00:00.000,,No,Non Prevailing Wage,17,82,7,0,0,1,107,0,107,107,0,420c
66438,CONFIDENTIAL,2017-12-04T00:00:00.000,2017-12-04T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66341,CONFIDENTIAL,2017-11-30T00:00:00.000,2017-11-30T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66338,CONFIDENTIAL,2017-11-29T00:00:00.000,2017-11-29T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66339,CONFIDENTIAL,2017-11-29T00:00:00.000,2017-11-29T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66340,CONFIDENTIAL,2017-11-29T00:00:00.000,2017-11-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66588,DAYTON BEACH PARK,2017-11-28T00:00:00.000,,No,Non Prevailing Wage,0,1029,120,0,0,0,0,1149,1149,1149,0,Article II
66336,CONFIDENTIAL,2017-11-22T00:00:00.000,2017-11-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66337,CONFIDENTIAL,2017-11-22T00:00:00.000,2017-11-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64399,CAROL GARDENS.PLP.FY2018,2017-11-21T00:00:00.000,,No,Prevailing Wage,21,152,139,0,0,2,314,0,314,314,0,
65361,711 SEA GIRT HDFC,2017-11-21T00:00:00.000,2017-11-21T00:00:00.000,Yes,Non Prevailing Wage,7,0,454,454,1,1,917,0,917,917,0,Article XI
62203,CCM. 404 SNEDIKER AVE. BEVERLY'S PLACE,2017-11-20T00:00:00.000,2020-01-17T00:00:00.000,No,Non Prevailing Wage,43,0,28,0,0,1,72,0,72,72,0,420c
66333,CONFIDENTIAL,2017-11-20T00:00:00.000,2017-11-20T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66332,CONFIDENTIAL,2017-11-17T00:00:00.000,2017-11-17T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66331,CONFIDENTIAL,2017-11-16T00:00:00.000,2017-11-16T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
61740,HELP. 771-775 CROTONA PARK NORTH,2017-11-15T00:00:00.000,,No,Prevailing Wage,83,0,0,0,0,1,84,0,84,84,83,420c
66330,CONFIDENTIAL,2017-11-15T00:00:00.000,2017-11-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64510,848 LORIMER STREET,2017-11-14T00:00:00.000,2019-10-31T00:00:00.000,No,Non Prevailing Wage,0,0,4,0,12,0,16,0,16,52,0,421a
66325,CONFIDENTIAL,2017-11-13T00:00:00.000,2017-11-13T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
58972,NOONAN PLAZA HUDMF.FY.2018,2017-11-09T00:00:00.000,,No,Non Prevailing Wage,230,38,14,0,0,1,283,0,283,283,0,Article XI
65246,144-146 WEST STREET,2017-11-09T00:00:00.000,,No,Non Prevailing Wage,0,0,4,0,3,0,7,0,7,22,0,421a
65856,WYATT TEE WALKER HOUSING FOR THE ELDERLY,2017-11-08T00:00:00.000,2017-11-08T00:00:00.000,Yes,Non Prevailing Wage,0,24,55,0,0,1,80,0,80,80,79,Article XI
66323,CONFIDENTIAL,2017-11-08T00:00:00.000,2017-11-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66324,CONFIDENTIAL,2017-11-08T00:00:00.000,2017-11-08T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65831,LEFFERTS HEIGHTS,2017-11-06T00:00:00.000,2017-11-06T00:00:00.000,Yes,Non Prevailing Wage,0,86,0,0,0,1,87,0,87,87,0,Article XI
66107,CONFIDENTIAL,2017-11-03T00:00:00.000,2018-02-09T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,1,
63289,ARKER. 888 FOUNTAIN AVE. BUILDING B1,2017-11-02T00:00:00.000,,No,Prevailing Wage,199,0,0,0,0,1,200,0,200,200,199,420c
63345,888 FOUNTAIN AVENUE BUILDING B3,2017-11-02T00:00:00.000,,No,Non Prevailing Wage,15,15,113,0,0,1,144,0,144,144,0,420c
54838,SOUTHEASTERN QUEENS VACANT HOMES-CLUSTER II,2017-11-01T00:00:00.000,,No,Non Prevailing Wage,0,0,20,6,0,0,0,26,26,26,0,UDAAP
60426,MONTAUK HOUSING LLC.HUDMF.FY18,2017-11-01T00:00:00.000,2017-11-01T00:00:00.000,Yes,Non Prevailing Wage,128,0,0,0,0,1,129,0,129,129,128,Article XI
61728,BFC. 140 ESSEX ST. ESSEX CROSSING SITE 8,2017-11-01T00:00:00.000,2019-12-11T00:00:00.000,No,Non Prevailing Wage,28,34,30,0,0,1,93,0,93,93,92,421a
63332,CIRRUS REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,0,9,37,0,0,1,47,0,47,47,0,Article XI
63342,BILIG REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,3,16,33,1,0,1,54,0,54,54,0,Article XI
63343,ENDACOFE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,2,11,40,0,0,1,54,0,54,54,0,Article XI
63344,MATSIA REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,17,71,254,1,0,7,350,0,350,350,0,Article XI
63790,NEWSTART REALTY HDFC.HPO.FY17,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,2,44,165,0,0,5,216,0,216,216,0,Article XI
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,3,14,72,0,0,2,91,0,91,91,0,Article XI
63793,ZEVRONE REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,49,85,298,0,0,10,442,0,442,442,0,Article XI
63794,HAZY REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,2,30,111,0,0,2,145,0,145,145,0,Article XI
63795,NEW TOWNSEND REALTY HDFC.HPO.FY18,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,1,6,51,0,0,1,59,0,59,59,0,Article XI
65506,572 11TH AVE,2017-10-31T00:00:00.000,2018-09-07T00:00:00.000,No,Non Prevailing Wage,0,17,20,0,9,0,46,0,46,164,0,421a
66037,CONFIDENTIAL,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66038,CONFIDENTIAL,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66586,STRYCKER'S BAY,2017-10-30T00:00:00.000,,No,Non Prevailing Wage,0,166,68,0,0,0,0,234,234,234,0,Article II
63808,INDEPENDENCE HOUSE.PLP.FY18,2017-10-26T00:00:00.000,,No,Prevailing Wage,14,76,29,0,0,1,120,0,120,120,76,
66025,CONFIDENTIAL,2017-10-26T00:00:00.000,2017-10-26T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
66033,CONFIDENTIAL,2017-10-26T00:00:00.000,2017-10-26T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66032,CONFIDENTIAL,2017-10-23T00:00:00.000,2017-10-23T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
66035,CONFIDENTIAL,2017-10-23T00:00:00.000,2017-10-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
48608,TMN904 - PRECISE,2017-10-19T00:00:00.000,,No,Non Prevailing Wage,0,17,105,0,0,3,125,0,125,125,0,Article XI
63888,ALMA - 713 CLASSON,2017-10-11T00:00:00.000,2017-10-11T00:00:00.000,Yes,Non Prevailing Wage,0,0,1,70,5,0,76,0,76,76,0,Article XI
67328,CONFIDENTIAL,2017-10-11T00:00:00.000,2017-10-11T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
66142,CONFIDENTIAL,2017-10-06T00:00:00.000,2017-11-21T00:00:00.000,No,Non Prevailing Wage,0,2,0,0,0,0,0,2,2,2,1,
66422,10 LEXINGTON AVENUE,2017-10-06T00:00:00.000,,No,Non Prevailing Wage,0,0,17,0,0,0,17,0,17,81,0,421a
66022,CONFIDENTIAL,2017-10-05T00:00:00.000,2017-10-05T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66024,CONFIDENTIAL,2017-10-05T00:00:00.000,2017-10-05T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
63937,POLYCLINIC OWNER LLC.HUDMULTI.FY18,2017-10-04T00:00:00.000,2017-10-04T00:00:00.000,Yes,Non Prevailing Wage,110,17,16,6,1,1,151,0,151,151,0,Article XI
64157,E.M. MOORE HOUSING FOR THE ELDERLY,2017-10-04T00:00:00.000,2017-10-04T00:00:00.000,Yes,Non Prevailing Wage,0,0,88,0,0,1,89,0,89,89,88,Article XI
66021,CONFIDENTIAL,2017-10-03T00:00:00.000,2017-10-03T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
61593,NOTRE DAME HDFC.HUDMF.FY18,2017-09-29T00:00:00.000,2019-02-19T00:00:00.000,No,Non Prevailing Wage,94,3,0,0,0,1,98,0,98,98,98,Article XI
66058,605 WEST 42ND STREET PHASE II,2017-09-29T00:00:00.000,2017-09-29T00:00:00.000,No,Non Prevailing Wage,0,0,0,59,0,0,59,0,59,1175,0,421a
62211,THE GRAND,2017-09-28T00:00:00.000,,No,Non Prevailing Wage,8,14,99,14,0,3,138,0,138,138,0,420c
65829,CONFIDENTIAL,2017-09-28T00:00:00.000,2017-09-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65723,CONFIDENTIAL,2017-09-22T00:00:00.000,2018-02-15T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,1,
65821,CONFIDENTIAL,2017-09-22T00:00:00.000,2017-09-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65830,CONFIDENTIAL,2017-09-22T00:00:00.000,2017-09-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65828,CONFIDENTIAL,2017-09-21T00:00:00.000,2017-09-21T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65711,CONFIDENTIAL,2017-09-20T00:00:00.000,2018-01-08T00:00:00.000,No,Non Prevailing Wage,0,3,0,0,0,0,0,3,3,3,1,
66054,230 EAST 124 STREET,2017-09-18T00:00:00.000,2017-09-18T00:00:00.000,No,Non Prevailing Wage,0,0,5,0,0,0,5,0,5,20,0,421a
66060,1 COLUMBUS PLACE,2017-09-18T00:00:00.000,2018-11-30T00:00:00.000,Yes,Non Prevailing Wage,0,0,0,0,37,0,37,0,37,729,0,421a
65827,CONFIDENTIAL,2017-09-15T00:00:00.000,2017-09-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65820,CONFIDENTIAL,2017-09-08T00:00:00.000,2017-09-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66055,267 ROGERS AVENUE,2017-09-07T00:00:00.000,2019-03-20T00:00:00.000,No,Non Prevailing Wage,0,0,33,0,0,0,33,0,33,165,0,421a
60435,PROVIDENCE HOUSE. 178 HALSEY ST.AND 243 HANCOCK ST,2017-09-06T00:00:00.000,2019-12-24T00:00:00.000,No,Prevailing Wage,21,0,0,0,0,0,21,0,21,21,0,420c
65822,CONFIDENTIAL,2017-09-05T00:00:00.000,2017-09-05T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66059,810 FLUSHING AVENUE,2017-09-05T00:00:00.000,2017-09-05T00:00:00.000,No,Non Prevailing Wage,0,0,9,0,0,0,9,0,9,42,0,421a
65620,CONFIDENTIAL,2017-08-31T00:00:00.000,2017-08-31T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65624,CONFIDENTIAL,2017-08-31T00:00:00.000,2017-08-31T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65630,CONFIDENTIAL,2017-08-31T00:00:00.000,2017-08-31T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65610,CONFIDENTIAL,2017-08-28T00:00:00.000,2017-08-28T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65812,CONFIDENTIAL,2017-08-28T00:00:00.000,2017-08-28T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65611,CONFIDENTIAL,2017-08-23T00:00:00.000,2017-08-23T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65619,CONFIDENTIAL,2017-08-22T00:00:00.000,2017-08-22T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65617,CONFIDENTIAL,2017-08-21T00:00:00.000,2017-08-21T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65618,CONFIDENTIAL,2017-08-18T00:00:00.000,2017-08-18T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
64892,FH HOMES,2017-08-17T00:00:00.000,2017-08-17T00:00:00.000,Yes,Non Prevailing Wage,0,12,27,0,0,2,41,0,41,41,0,Article XI
65596,CONFIDENTIAL,2017-08-16T00:00:00.000,2017-08-16T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65615,CONFIDENTIAL,2017-08-08T00:00:00.000,2017-08-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65485,CONFIDENTIAL,2017-08-04T00:00:00.000,2017-10-06T00:00:00.000,No,Non Prevailing Wage,0,3,0,0,0,0,0,3,3,3,1,
62204,256 MARTENSE STREET.GHPP.FY18,2017-08-03T00:00:00.000,2019-05-31T00:00:00.000,No,Non Prevailing Wage,0,2,4,0,0,0,6,0,6,6,0,J-51
65608,CONFIDENTIAL,2017-08-03T00:00:00.000,2017-08-03T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65454,CONFIDENTIAL,2017-07-31T00:00:00.000,2017-07-31T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65457,CONFIDENTIAL,2017-07-31T00:00:00.000,2017-07-31T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
61903,1193 FULTON AVENUE,2017-07-27T00:00:00.000,,No,Non Prevailing Wage,0,8,16,0,0,1,25,0,25,25,0,420c
65443,CONFIDENTIAL,2017-07-27T00:00:00.000,2017-07-27T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65456,CONFIDENTIAL,2017-07-26T00:00:00.000,2017-07-26T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
65441,CONFIDENTIAL,2017-07-24T00:00:00.000,2017-07-24T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65444,CONFIDENTIAL,2017-07-24T00:00:00.000,2017-07-24T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
65386,CONFIDENTIAL,2017-07-21T00:00:00.000,2018-01-12T00:00:00.000,No,Non Prevailing Wage,0,0,0,3,0,0,0,3,3,3,1,
65455,CONFIDENTIAL,2017-07-13T00:00:00.000,2017-07-13T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66056,40 WEST 126 STREET,2017-07-13T00:00:00.000,2017-12-05T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,8,0,421a
65439,CONFIDENTIAL,2017-07-11T00:00:00.000,2017-07-11T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
66057,452 LAFAYETTE AVENUE,2017-07-10T00:00:00.000,2017-07-10T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,8,0,421a
66053,183 TOMPKINS LLC,2017-07-06T00:00:00.000,2017-10-27T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,2,0,2,10,0,421a
