bbl,benchmarking_submission,bin,block,borough,borough_number,building_address,building_name,census_tract,community_board,community_council,council_district,energy_star_score,entry_number,fy15_energy_usage_mmbtu_utility_energy_excluding_fuel_oil,ghg,indoor_water_intensity_all_water_sources_gal_ft2,latitude,longitude,lot,nta,number_of_buildings,primary_property_type_self_selected,property_floor_area_buildngs_and_parking_ft2,reported_bins,reported_building_square_footage,reported_facility_type,reported_water_method,site_eui,site_eui_kbtu_ft2,state,street_name,street_number,total_ghg_emissions_mtco2e,water_per_square_foot,weather_normalized_source_eui,weather_normalized_source_eui_kbtu_ft2,zip,zip_code
3006520023.0,Yes,3009588.0,,BROOKLYN,,,,101.0,7.0,38.0,,,506.0,,316.21,,40.660329,-73.996277,,Sunset Park West                                                           ,1.0,,,,56400.0,Storage/Shipping/Non-Refrigerated Warehouse,,66.4,,,  24 STREET,290,,,150.0,,11232.0,
1008120006.0,Yes,1015236.0,,MANHATTAN,,,,109.0,5.0,3.0,,100.0,662.0,,1184.51,,40.752608,-73.98944300000001,,Midtown-Midtown South                                                      ,2.0,,,1015236.0,360946.0,Office,,39.6,,,   7 AVENUE,491,,,80.6,,10018.0,
1004980011.0,Yes,1007576.0,,MANHATTAN,,,,49.0,2.0,1.0,,49.0,2017.0,,1735.99,,40.723656,-73.99829,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,217968.0,Office,,91.2,,,BROADWAY,549,,,271.3,,10012.0,
1005350036.0,Yes,1008627.0,,MANHATTAN,,,,5501.0,2.0,1.0,,,1475.0,,80635.29,,40.728347,-73.995898,,West Village                                                               ,1.0,,,1008627.0,158590.0,College/University (Campus-Level),,9458.4,,,WEST    3 STREET,17,,,10141.4,,10012.0,
1005650011.0,Yes,1009216.0,,MANHATTAN,,,,61.0,2.0,2.0,,5.0,1060.0,,3568.88,,40.735094000000004,-73.991427,,West Village                                                               ,1.0,,,1009216.0,206442.0,Retail,,217.2,,,EAST   14 STREET,44,,,549.1,,10003.0,
1008250031.0,Yes,1015583.0,,MANHATTAN,,,,58.0,5.0,3.0,,70.0,2534.0,,6080.95,,40.741969,-73.989322,,Hudson Yards-Chelsea-Flatiron-Union Square                                 ,1.0,,,1015583.0,744341.0,Office,,94.9,,,BROADWAY,1097,,,250.6,,10010.0,
2023160001.0,No DOF Record as of 08/01/12,2000759.0,,BRONX               ,,,,19.0,1.0,8.0,,,,,,,40.807149,-73.929969,,Mott Haven-Port Morris                                                     ,,,,,,,,,,,LINCOLN AVENUE      ,101,,,,,10454.0,
1007870011.0,Yes,1014454.0,,MANHATTAN,,,,109.0,5.0,3.0,,92.0,1819.0,,344.98,,40.753475,-73.99059399999999,,Midtown-Midtown South                                                      ,1.0,,,,139629.0,Office,,26.3,,,WEST   37 STREET,247,,,85.5,,10018.0,
1007080037.0,No DOF Record as of 08/01/12,1012494.0,,MANHATTAN,,,,99.0,4.0,3.0,,,,,,,40.756338,-73.997881,,Hudson Yards-Chelsea-Flatiron-Union Square                                 ,,,,,,,,,,,  10 AVENUE         ,481,,,,,10018.0,
5011610001.0,Yes,5000000.0,,STATEN ISLAND,,,,239.0,1.0,49.0,,97.0,2193.0,,118.25,,40.633518,-74.150942,,Mariner's Harbor-Arlington-Port Ivory-Graniteville                         ,1.0,,,,166543.0,Warehouse (Unrefrigerated),,7.6,,,LAKE AVENUE,125,,,25.3,,10303.0,
1001580001.0,No DOF Record as of 08/01/12,1001675.0,,MANHATTAN,,,,29.0,1.0,1.0,,,,,,,40.713122,-74.002936,,Chinatown                                                                  ,,,,,,,,,,,DUANE STREET        ,27,,,,,10007.0,
1008590039.0,Yes,1016934.0,,MANHATTAN,,,,74.0,5.0,2.0,,64.0,859.0,,1025.27,,40.744040999999996,-73.98356899999999,,Midtown-Midtown South                                                      ,1.0,,,1016934.0,133123.0,Office,,86.4,,,PARK AVENUE SOUTH,424,,,219.7,,10016.0,
1000110021.0,Yes,1000038.0,,MANHATTAN,,,,9.0,1.0,1.0,,69.0,2531.0,,2719.82,,40.704322,-74.011581,,Battery Park City-Lower Manhattan                                          ,1.0,,,1000038.0,400000.0,Office,,77.2,,,BROAD STREET,80,,,194.6,,10004.0,
2032910016.0,Yes,2113538.0,,BRONX,,,,40702.0,7.0,15.0,,,1928.0,,285.78,,40.867854,-73.887563,,Bedford Park-Fordham North                                                 ,1.0,,,2017680.0,64680.0,Multifamily Housing,,57.2,,,EAST  198 STREET,323,,0.0,81.4,,10458.0,
1008030067.0,Yes,1015095.0,,MANHATTAN,,,,95.0,5.0,3.0,,93.0,709.0,,741.61,,40.746638,-73.991963,,Midtown-Midtown South                                                      ,2.0,,,1015095.0,113508.0,Office,,81.3,,,WEST   28 STREET,150,,13.83,144.0,,10001.0,
3030840001.0,No DOF Record as of 08/01/12,3071392.0,,BROOKLYN            ,,,,453.0,1.0,34.0,,,,,,,40.706236,-73.933545,,Bushwick North                                                             ,,,,,,,,,,,BOGART STREET       ,74,,,,,11206.0,
1008490070.0,Yes,1016226.0,,MANHATTAN,,,,52.0,5.0,2.0,,78.0,386.0,,1501.97,,40.739644,-73.989654,,Hudson Yards-Chelsea-Flatiron-Union Square                                 ,1.0,,,1016226.0,221831.0,Office,,77.0,,,BROADWAY,915,,17.47,183.7,,10010.0,
3073240001.0,No DOF Record as of 08/01/12,3336576.0,,BROOKLYN            ,,,,578.0,15.0,48.0,,,,,,,40.601521000000005,-73.95284000000001,,Madison                                                                    ,,,,,,,,,,,AVENUE T            ,1902,,,,,11229.0,
1005780047.0,Yes,1009723.0,,MANHATTAN,,,,37.0,2.0,3.0,,78.0,116.0,,2329.08,,40.724658000000005,-74.00775300000001,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,332960.0,Office,,87.7,,,HUDSON STREET,250,,0.14,226.4,,10013.0,
3001270001.0,No DOF Record as of 08/01/12,3000242.0,,BROOKLYN            ,,,,13.0,2.0,33.0,,,,,,,40.695426,-73.990061,,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           ,,,,,,,,,,,CADMAN PLAZA EAST   ,291,,,,,11201.0,
1008590064.0,Yes,1016939.0,,MANHATTAN,,,,74.0,5.0,2.0,,70.0,455.0,,977.29,,40.744889,-73.98504100000001,,Midtown-Midtown South                                                      ,1.0,,,1016939.0,167670.0,Office,,62.1,,,MADISON AVENUE,105,,,207.3,,10016.0,
1012660001.0,Yes,1083861.0,,MANHATTAN,,,,104.0,5.0,4.0,,35.0,2244.0,,13970.34,,40.75999,-73.980349,,Midtown-Midtown South                                                      ,7.0,,,1083860.0,1217115.0,Office,,148.2,,,AVENUE OF THE AMER,1260,,,322.6,,10020.0,
1010950035.0,Yes,1027122.0,,MANHATTAN,,,,129.0,4.0,3.0,,25.0,926.0,,1380.91,,40.764317,-73.995784,,Clinton                                                                    ,1.0,,,1027122.0,153363.0,Hotel,,116.2,,,  11 AVENUE,653,,,282.5,,10036.0,
3045520001.0,No DOF Record as of 08/01/12,3000000.0,,BROOKLYN            ,,,,1220.0,5.0,42.0,,,,,,,40.664691,-73.863031,,East New York                                                              ,,,,,,,,,,,WORTMAN AVENUE      ,852,,,,,11208.0,
5027050225.0,Yes,5041883.0,,STATEN ISLAND,,,,29102.0,2.0,50.0,,,751.0,,12982.28,,40.586217,-74.200825,,New Springville-Bloomfield-Travis                                          ,1.0,,,5041883.0,438530.0,Other,,225.8,,,VICTORY BOULEVARD,4435,,,545.1,,10314.0,
1008630027.0,Yes,1017082.0,,MANHATTAN,,,,74.0,5.0,2.0,,90.0,449.0,,,,40.747194,-73.983362,,Midtown-Midtown South                                                      ,1.0,,,1017082.0,,Office,,,,,MADISON AVENUE,169,,,,,10016.0,
1011190043.0,Yes,1028232.0,,MANHATTAN,,,,153.0,7.0,6.0,,,920.0,,2627.75,,40.77345,-73.979291,,Lincoln Square                                                             ,1.0,,,1028232.0,94885.0,Other,,312.0,,,WEST   67 STREET,30,,,930.8,,10023.0,
1012640005.0,Yes,1077287.0,,MANHATTAN,,,,96.0,5.0,4.0,,55.0,161.0,,3969.05,,40.758977,-73.981089,,Midtown-Midtown South                                                      ,4.0,,,1077284.0,409556.0,Office,,136.7,,,AVENUE OF THE AMER,1230,,,270.1,,10020.0,
1005470030.0,Yes,1008831.0,,MANHATTAN,,,,57.0,2.0,1.0,,,809.0,,1.67,,40.729099,-73.99368199999999,,West Village                                                               ,1.0,,,1088447.0,262739.0,College/University (Campus-Level),,0.1,,,BROADWAY,715,,,0.2,,10003.0,
2059520374.0,Yes,2086312.0,,BRONX,,,,323.0,8.0,11.0,,,681.0,,,,40.905009,-73.907133,,North Riverdale-Fieldston-Riverdale                                        ,1.0,,,,40500.0,Other,,,,,ARLINGTON AVENUE,5625,,,,,10471.0,
4041470001.0,Yes,,,QUEENS,,,,,,,,18.0,863.0,,1247.9,,,,,,2.0,,,4437997.0,139253.0,Office,,105.5,,,  20 AVENUE,   141-07,,,275.2,,11357.0,
1008610064.0,Yes,1017000.0,,MANHATTAN,,,,74.0,5.0,4.0,,76.0,423.0,,392.0,,40.746334999999995,-73.98401199999999,,Midtown-Midtown South                                                      ,1.0,,,1017000.0,71871.0,Office,,61.9,,,MADISON AVENUE,148,,,151.4,,10016.0,
1009940045.0,Yes,1022577.0,,MANHATTAN,,,,113.0,5.0,4.0,,52.0,270.0,,1663.15,,40.755278000000004,-73.98517199999999,,Midtown-Midtown South                                                      ,2.0,,,,210000.0,Office,,91.4,,,WEST   42 STREET,130,,,226.3,,10036.0,
2042260040.0,Yes,2113980.0,,BRONX,,,,284.0,11.0,13.0,,69.0,2649.0,,2775.05,,40.842744,-73.838413,,Van Nest-Morris Park-Westchester Square                                    ,2.0,,,2113980.0,448380.0,Office,,65.9,,,WATERS PLACE,1260,,,220.2,,10461.0,
1001590040.0,No DOF Record as of 08/01/12,1001678.0,,MANHATTAN,,,,29.0,1.0,1.0,,,,,,,40.71282,-74.00178199999999,,Chinatown                                                                  ,,,,,,,,,,,PARK ROW            ,128,,,,,10007.0,
1010130012.0,No DOF Record as of 08/01/12,1024669.0,,MANHATTAN,,,,113.0,5.0,3.0,,,,,,,40.756881,-73.98898,,Midtown-Midtown South                                                      ,,,,,,,,,,,WEST   42 STREET    ,256,,,,,10036.0,
1000200009.0,Yes,1000804.0,,MANHATTAN,,,,13.0,1.0,1.0,,57.0,368.0,,2962.47,,40.706396999999996,-74.01282900000001,,Battery Park City-Lower Manhattan                                          ,1.0,,,1000804.0,368315.0,Office,,89.0,,,BROADWAY,45,,,251.5,,10006.0,
5005930500.0,Yes,5106892.0,,STATEN ISLAND,,,,39.0,1.0,49.0,,45.0,1359.0,,116.9,,40.622406,-74.08856899999999,,Grymes Hill-Clifton-Fox Hills                                              ,1.0,,,,10029.0,Office,,156.3,,,HOWARD AVENUE,300,,,357.4,,10301.0,
2022770082.0,Yes,2000138.0,,BRONX,,,,19.0,1.0,8.0,,,2046.0,,78.61,,40.804746,-73.922527,,Mott Haven-Port Morris                                                     ,1.0,,,2000138.0,90422.0,Warehouse (Unrefrigerated),,12.6,,,BRUCKNER BOULEVARD,112,,,24.5,,10454.0,
2023910052.0,No DOF Record as of 08/01/12,2001621.0,,BRONX               ,,,,143.0,3.0,17.0,,,,,,,40.826004,-73.911673,,East Concourse-Concourse Village                                           ,,,,,,,,,,,BROOK AVENUE        ,979,,,,,10451.0,
1015200020.0,Yes,1048303.0,,MANHATTAN,,,,15801.0,8.0,5.0,,,534.0,,1943.69,,40.782773999999996,-73.953181,,Upper East Side-Carnegie Hill                                              ,1.0,,,1048310.0,121391.0,Public Assembly,,197.7,,,LEXINGTON AVENUE,1381,,,362.8,,10128.0,
4070210100.0,Yes,,,QUEENS,,,,,,,,,1297.0,,381.55,,,,,,1.0,,,,43000.0,Recreation,,121.8,,,UTOPIA PARKWAY,   81-50D,,,267.9,,11432.0,
2029210001.0,No DOF Record as of 08/01/12,2009585.0,,BRONX               ,,,,165.0,3.0,15.0,,,,,,,40.841941,-73.899776,,Claremont-Bathgate                                                         ,,,,,,,,,,,BATHGATE AVENUE     ,1700,,,,,10457.0,
1002160001.0,No DOF Record as of 08/01/12,1002108.0,,MANHATTAN,,,,39.0,1.0,1.0,,,,,,,40.721070000000005,-74.012017,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,,,,,,,,,,,WEST STREET         ,235,,,,,10013.0,
1008280064.0,Yes,1015663.0,,MANHATTAN,,,,58.0,5.0,3.0,,92.0,1597.0,,287.76,,40.744785,-73.989491,,Hudson Yards-Chelsea-Flatiron-Union Square                                 ,1.0,,,1015663.0,68300.0,Office,,50.7,,,WEST   27 STREET,28,,21.12,104.8,,10001.0,
5066700001.0,No DOF Record as of 08/01/12,5082757.0,,STATEN ISLAND       ,,,,198.0,3.0,51.0,,,,,,,40.516725,-74.19688000000001,,Annadale-Huguenot-Prince's Bay-Eltingville                                 ,,,,,,,,,,,SEGUINE AVENUE      ,375,,,,,10309.0,
1014610013.0,Yes,1045570.0,,MANHATTAN,,,,116.0,8.0,5.0,,,19.0,,6766.82,,40.763695,-73.958053,,Lenox Hill-Roosevelt Island                                                ,1.0,,,1045570.0,327993.0,Other,,219.7,,,EAST   66 STREET,425,,0.0,733.9,,10065.0,
1021240025.0,Yes,1087858.0,,MANHATTAN,,,,251.0,12.0,10.0,,,939.0,,4321.13,,40.84002,-73.938713,,Washington Heights South                                                   ,1.0,,,1087858.0,152979.0,Office,,371.5,,,AUDUBON AVENUE,40,,,852.0,,10032.0,
1008390060.0,No DOF Record as of 08/01/12,1015973.0,,MANHATTAN,,,,84.0,5.0,4.0,,,,,,,40.751355,-73.983683,,Midtown-Midtown South                                                      ,,,,,,,,,,,WEST   38 STREET    ,22,,,,,10018.0,
2023400186.0,Yes,2092183.0,,BRONX,,,,51.0,1.0,8.0,,80.0,1114.0,,259.65,,40.813987,-73.926277,,Mott Haven-Port Morris                                                     ,5.0,,,,104000.0,Warehouse (Unrefrigerated),,38.2,,,RIDER AVENUE,341,,,49.2,,10451.0,
3039530045.0,No DOF Record as of 08/01/12,3087979.0,,BROOKLYN            ,,,,1170.0,5.0,37.0,,,,,,,40.677756,-73.885396,,East New York                                                              ,,,,,,,,,,,ATLANTIC AVENUE     ,2941,,,,,11207.0,
1014560046.0,Yes,1045288.0,,MANHATTAN,,,,10602.0,8.0,5.0,,,1632.0,,482.64,,40.761261,-73.960755,,Lenox Hill-Roosevelt Island                                                ,1.0,,,,38000.0,Entertainment/Culture,,151.9,,,   1 AVENUE,1124,,,436.2,,10065.0,
3054420069.0,Yes,3128817.0,,BROOKLYN,,,,234.0,12.0,44.0,,,1485.0,,343.14,,40.632546000000005,-73.986479,,Borough Park                                                               ,1.0,,,3128817.0,62000.0,Other,,81.8,,,  48 STREET,1521,,,157.3,,11219.0,
1019610039.0,Yes,1059497.0,,MANHATTAN,,,,20101.0,9.0,7.0,,,2058.0,,88132.58,,40.807738,-73.960373,,Morningside Heights                                                        ,2.0,,,,6385382.0,College/University (Campus-Level),,206.9,,,AMSTERDAM AVENUE,1165,,,368.9,,10027.0,
2023450022.0,No DOF Record as of 08/01/12,2000000.0,,BRONX               ,,,,63.0,1.0,8.0,,,,,,,40.816014,-73.928428,,West Concourse                                                             ,,,,,,,,,,,GRAND CONCOURSE     ,391,,,,,10451.0,
3014790007.0,Yes,3039618.0,,BROOKLYN,,,,375.0,3.0,41.0,,94.0,1703.0,,109.25,,40.690007,-73.922974,,Stuyvesant Heights                                                         ,1.0,,,,74500.0,House of Worship,,20.0,,,BROADWAY,1338,,,28.0,,11221.0,
2039150023.0,No DOF Record as of 08/01/12,2028476.0,,BRONX               ,,,,218.0,9.0,18.0,,,,,,,40.837628,-73.86823299999999,,West Farms-Bronx River                                                     ,,,,,,,,,,,ST LAWRENCE AVENUE  ,1491,,,,,10460.0,
1009300020.0,Yes,1020600.0,,MANHATTAN,,,,66.0,6.0,2.0,,,1468.0,,5151.67,,40.737856,-73.978746,,Murray Hill-Kips Bay                                                       ,1.0,,,1020600.0,197092.0,College/University (Campus-Level),,312.9,,,EAST   24 STREET,335,,,580.3,,10010.0,
1012620042.0,Yes,1034339.0,,MANHATTAN,,,,96.0,5.0,4.0,,68.0,669.0,,571.14,,40.756852,-73.979058,,Midtown-Midtown South                                                      ,1.0,,,1034339.0,84466.0,Office,,72.0,,,WEST   47 STREET,2,,14.98,240.5,,10036.0,
3001450035.0,Yes,3413889.0,,BROOKLYN,,,,15.0,2.0,33.0,,100.0,2463.0,,261.69,,40.690812,-73.98441899999999,,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           ,1.0,,,3000299.0,156090.0,Office,,23.2,,,DUFFIELD STREET,248,,,51.5,,11201.0,
3048540007.0,No DOF Record as of 08/01/12,3327730.0,,BROOKLYN            ,,,,818.0,17.0,40.0,,,,,,,40.654391,-73.94621,,Erasmus                                                                    ,,,,,,,,,,,LENOX ROAD          ,398,,,,,11203.0,
2035730025.0,No DOF Record as of 08/01/12,2021926.0,,BRONX               ,,,,90.0,9.0,18.0,,,,,,,40.819186,-73.848055,,Soundview-Castle Hill-Clason Point-Harding Park                            ,,,,,,,,,,,CASTLE HILL AVENUE  ,604,,,,,10473.0,
1012920069.0,No DOF Record as of 08/01/12,1035792.0,,MANHATTAN,,,,11202.0,5.0,4.0,,,,,,,40.762687,-73.974161,,Midtown-Midtown South                                                      ,,,,,,,,,,,   5 AVENUE         ,731,,,,,10022.0,
1008300017.0,No DOF Record as of 08/01/12,1015723.0,,MANHATTAN,,,,76.0,5.0,3.0,,,,,,,40.745474,-73.989148,,Midtown-Midtown South                                                      ,,,,,,,,,,,WEST   28 STREET    ,29,,,,,10001.0,
2030510001.0,Yes,2095365.0,,BRONX,,,,385.0,6.0,15.0,,,1923.0,,564.53,,40.853111,-73.89279,,Claremont-Bathgate                                                         ,1.0,,,,71000.0,Multifamily Housing,,134.3,,,EAST  182 STREET,535,,,186.0,,10457.0,
3029270168.0,No DOF Record as of 08/01/12,3400373.0,,BROOKLYN            ,,,,449.0,1.0,34.0,,,,,,,40.717782,-73.932448,,East Williamsburg                                                          ,,,,,,,,,,,MASPETH AVENUE      ,300,,,,,11211.0,
5005340025.0,No DOF Record as of 08/01/12,5149730.0,,STATEN ISLAND       ,,,,27.0,1.0,49.0,,,,,,,40.621719,-74.073986,,Stapleton-Rosebank                                                         ,,,,,,,,,,,VANDERBILT AVENUE   ,15,,,,,10304.0,
3072730001.0,Yes,3196575.0,,BROOKLYN,,,,354.0,13.0,48.0,,,802.0,,57.79,,40.579802,-73.971942,,West Brighton                                                              ,1.0,,,3196575.0,63542.0,Multifamily Housing,,9.7,,,NEPTUNE AVENUE,486,,,32.4,,11224.0,
1008590048.0,Yes,1016935.0,,MANHATTAN,,,,74.0,5.0,2.0,,100.0,860.0,,428.92,,40.74431,-73.98337,,Midtown-Midtown South                                                      ,1.0,,,1016935.0,152709.0,Office,,35.0,,,PARK AVENUE SOUTH,434,,,40.7,,10016.0,
1000210001.0,Yes,1000808.0,,MANHATTAN,,,,13.0,1.0,1.0,,88.0,137.0,,3712.58,,40.706995,-74.012335,,Battery Park City-Lower Manhattan                                          ,1.0,,,1000808.0,650000.0,Office,,62.7,,,BROADWAY,61,,,185.7,,10006.0,
2045930016.0,Yes,2097380.0,,BRONX,,,,376.0,12.0,15.0,,100.0,1931.0,,149.95,,40.872282,-73.870471,,Williamsbridge-Olinville                                                   ,2.0,,,2097380.0,91388.0,Office,,28.2,,,BRONX BOULEVARD,3240,,,40.4,,10467.0,
2059330425.0,Yes,2098646.0,,BRONX,,,,309.0,8.0,11.0,,,1769.0,,1409.96,,40.911797,-73.90700799999999,,North Riverdale-Fieldston-Riverdale                                        ,4.0,,,,101808.0,Residence Hall/Dormitory,,193.2,,,WEST  261 STREET,750,,,266.0,,10471.0,
3044520135.0,Yes,3098299.0,,BROOKLYN,,,,105801.0,5.0,42.0,,,1203.0,,84653.85,,40.649361999999996,-73.883427,,Starrett City                                                              ,1.0,,,,7672280.0,Multifamily Housing,,206.6,,,PENNSYLVANIA AVENUE,1279,,,239.4,,11207.0,
1008380032.0,Yes,1015930.0,,MANHATTAN,,,,84.0,5.0,4.0,,90.0,341.0,,377.41,,40.750079,-73.984441,,Midtown-Midtown South                                                      ,1.0,,,1015930.0,82255.0,Office,,53.7,,,WEST   36 STREET,15,,,105.5,,10018.0,
4026560115.0,Yes,,,QUEENS,,,,,,,,18.0,1319.0,,401.69,,,,,,1.0,,,4059714.0,95963.0,Warehouse (Unrefrigerated),,50.6,,,  58 ROAD,    59-21,,3.8,137.2,,11378.0,
1008030007.0,Yes,1015062.0,,MANHATTAN,,,,95.0,5.0,3.0,,94.0,2196.0,,578.28,,40.746084,-73.992515,,Midtown-Midtown South                                                      ,1.0,,,1015062.0,110367.0,Office,,64.0,,,WEST   27 STREET,153,,,124.3,,10001.0,
3005790001.0,Yes,3329546.0,,BROOKLYN,,,,53.0,6.0,38.0,,,2195.0,,,,40.674634999999995,-74.009845,,Carroll Gardens-Columbia Street-Red Hook                                   ,1.0,,,,60700.0,Other,,,,,OTSEGO STREET,37,,73.44,,,11231.0,
1009960001.0,Yes,1022610.0,,MANHATTAN,,,,119.0,5.0,4.0,,,665.0,,5759.09,,40.756856,-73.985973,,Midtown-Midtown South                                                      ,1.0,,,1022610.0,535421.0,Office,,122.6,,,BROADWAY,1500,,25.42,299.4,,10036.0,
5017250510.0,Yes,5151613.0,,STATEN ISLAND,,,,29102.0,2.0,50.0,,49.0,2172.0,,374.58,,40.612403,-74.17549,,New Springville-Bloomfield-Travis                                          ,1.0,,,5151613.0,74107.0,Hotel,,60.8,,,SOUTH AVENUE,1120,,,167.9,,10314.0,
1012810021.0,No DOF Record as of 08/01/12,1035393.0,,MANHATTAN,,,,94.0,5.0,4.0,,,,,,,40.754914,-73.977726,,Midtown-Midtown South                                                      ,,,,,,,,,,,MADISON AVENUE      ,361,,,,,10017.0,
4050200023.0,Yes,,,QUEENS,,,,,,,,,2201.0,,1343.1,,,,,,1.0,,,4113595.0,200000.0,Multifamily Housing,,83.6,,,BOWNE STREET,    38-20,,,218.9,,11354.0,
1001020001.0,Yes,1001357.0,,MANHATTAN,,,,1501.0,1.0,1.0,,,119.0,,6278.48,,40.711437,-74.006146,,Battery Park City-Lower Manhattan                                          ,1.0,,,,628399.0,College/University (Campus-Level),,118.2,,,NASSAU STREET,154,,,240.4,,10038.0,
1008680010.0,Yes,1017228.0,,MANHATTAN,,,,82.0,5.0,4.0,,58.0,1863.0,,513.67,,40.750688000000004,-73.98205899999999,,Murray Hill-Kips Bay                                                       ,1.0,,,1017228.0,82997.0,Office,,65.9,,,EAST   38 STREET,7,,,220.2,,10016.0,
5021650160.0,Yes,5146614.0,,STATEN ISLAND,,,,29103.0,2.0,50.0,,83.0,2181.0,,889.72,,40.603721,-74.17927399999999,,New Springville-Bloomfield-Travis                                          ,1.0,,,5146614.0,166761.0,Office,,64.9,,,TELEPORT DRIVE,2,,,175.5,,10314.0,
1006560007.0,No DOF Record as of 08/01/12,1012250.0,,MANHATTAN,,,,75.0,2.0,3.0,,,,,,,40.733185999999996,-74.011723,,West Village                                                               ,,,,,,,,,,,PIER   45           ,,,,,,10014.0,
2024300045.0,No DOF Record as of 08/01/12,2002160.0,,BRONX               ,,,,17701.0,4.0,16.0,,,,,,,40.831568,-73.912013,,East Concourse-Concourse Village                                           ,,,,,,,,,,,TELLER AVENUE       ,1160,,,,,10456.0,
1008400031.0,No DOF Record as of 08/01/12,1016002.0,,MANHATTAN,,,,84.0,5.0,4.0,,,,,,,40.751306,-73.983524,,Midtown-Midtown South                                                      ,,,,,,,,,,,WEST   38 STREET    ,15,,,,,10018.0,
2032730001.0,Yes,2102025.0,,BRONX,,,,397.0,6.0,15.0,,86.0,2281.0,,903.19,,40.860733,-73.889535,,Belmont                                                                    ,33.0,,,,221531.0,Residence Hall/Dormitory,,60.5,,,EAST FORDHAM ROAD,441,,,111.4,,10458.0,
1013190047.0,Yes,1037596.0,,MANHATTAN,,,,90.0,6.0,4.0,,69.0,4.0,,3409.92,,40.753074,-73.972753,,Turtle Bay-East Midtown                                                    ,1.0,,,1037596.0,362578.0,Office,,108.8,,,   3 AVENUE,733,,,248.0,,10017.0,
1008640025.0,Yes,1017098.0,,MANHATTAN,,,,74.0,6.0,2.0,,71.0,1168.0,,628.63,,40.747861,-73.982875,,Midtown-Midtown South                                                      ,1.0,,,1017098.0,91800.0,Office,,78.0,,,MADISON AVENUE,185,,,191.5,,10016.0,
1014620005.0,Yes,1087284.0,,MANHATTAN,,,,116.0,8.0,5.0,,,171.0,,42715.84,,40.764199,-73.95569499999999,,Lenox Hill-Roosevelt Island                                                ,3.0,,,,1369786.0,Other,,369.1,,,YORK AVENUE,1275,,0.0,737.9,,10065.0,
1010220043.0,Yes,1024812.0,,MANHATTAN,,,,131.0,5.0,3.0,,70.0,71.0,,25163.9,,40.761522,-73.983994,,Midtown-Midtown South                                                      ,1.0,,,,2841655.0,Office,,102.0,,,BROADWAY,1631,,23.12,237.9,,10019.0,
5024000118.0,Yes,5039657.0,,STATEN ISLAND,,,,27702.0,2.0,51.0,,71.0,437.0,,2233.95,,40.584301,-74.164907,,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,1.0,,,,271643.0,Retail,,124.2,,,RICHMOND HILL ROAD,112,,,221.1,,10314.0,
