project_id,project_name,program_group,project_start_date,project_completion_date,building_id,house_number,street_name,borough,postcode,bbl,bin,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
69056,229 WEST 136 STREET,Multifamily Incentives Program,2019-07-17T00:00:00.000,,40881.0,229,WEST 136 STREET,Manhattan,10030.0,1019420118.0,1058989.0,MN-10,9.0,228.0,MN03,40.816423,-73.944251,40.8167,-73.944352,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
69057,924 DEKALB AVENUE,Multifamily Incentives Program,2019-07-17T00:00:00.000,2019-11-22T00:00:00.000,983895.0,924,DEKALB AVENUE,Brooklyn,11221.0,3016010015.0,3425167.0,BK-03,36.0,281.0,BK35,40.692817,-73.938762,40.69259,-73.93869,2019-11-22T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10
69054,860 EAST 35TH STREET APARTMENTS,Multifamily Incentives Program,2019-07-16T00:00:00.000,,992043.0,860,EAST 35 STREET,Brooklyn,11210.0,3075620051.0,3206048.0,BK-17,45.0,784.0,BK91,40.633622,-73.942916,40.63373,-73.943204,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
69055,862 EAST 35TH STREET APARTMENTS,Multifamily Incentives Program,2019-07-16T00:00:00.000,,992161.0,862,EAST 35TH STREET,Brooklyn,11210.0,3075620052.0,,BK-17,45.0,784.0,BK91,40.633586,-73.942913,40.63368,-73.943201,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,6
69053,850 FLATBUSH AVENUE,Multifamily Incentives Program,2019-07-15T00:00:00.000,2019-07-17T00:00:00.000,292955.0,850,FLATBUSH AVENUE,Brooklyn,11226.0,3050820032.0,3116577.0,BK-14,40.0,50801.0,BK42,40.651629,-73.959035,40.65156,-73.959435,2019-07-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,2,2,3,0,0,0,0,0,7,0,7,21
69051,142 MANHATTAN AVENUE APARTMENTS,Multifamily Incentives Program,2019-07-12T00:00:00.000,2019-10-07T00:00:00.000,966927.0,142,MANHATTAN AVENUE,Brooklyn,11206.0,3030520005.0,3413698.0,BK-01,34.0,505.0,BK90,40.707543,-73.944945,40.70761,-73.944674,2019-10-07T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8
69052,150 MESEROLE STREET,Multifamily Incentives Program,2019-07-12T00:00:00.000,,336314.0,150,MESEROLE STREET,Brooklyn,11206.0,3030520019.0,,BK-01,34.0,505.0,BK90,40.708025,-73.943722,40.70786,-73.943563,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,4,3,0,0,0,0,0,8,0,8,25
69050,152 WEST 140TH STREET,Multifamily Incentives Program,2019-07-11T00:00:00.000,,3582.0,2395,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1020080061.0,1075486.0,MN-10,9.0,230.0,MN03,40.818352,-73.941464,40.81811,-73.941143,,New Construction,No,Non Prevailing Wage,0,0,0,0,18,0,0,16,2,0,0,0,0,0,18,0,18,58
68843,CONFIDENTIAL,Homeowner Assistance Program,2019-07-10T00:00:00.000,2019-07-10T00:00:00.000,,----,----,Bronx,,,,BX-08,11.0,,,,,,,2019-07-10T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
69049,381 EAST 166TH STREET APARTMENTS,Multifamily Incentives Program,2019-07-08T00:00:00.000,2019-07-17T00:00:00.000,987017.0,381,EAST 166 STREET,Bronx,10456.0,2024260001.0,,BX-04,16.0,143.0,BX14,40.829383,-73.912121,40.82945,-73.911965,2019-07-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,1,1,2,0,0,0,0,0,4,0,4,12
69047,22-22 STEINWAY STREET APARTMENTS,Multifamily Incentives Program,2019-07-03T00:00:00.000,,697198.0,22-22,STEINWAY STREET,Queens,11105.0,4008050041.0,,QN-01,22.0,119.0,QN72,40.772316,-73.90673,40.77248,-73.906946,,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,13
69048,846 QUINCY STREET APARTMENTS,Multifamily Incentives Program,2019-07-03T00:00:00.000,2019-07-26T00:00:00.000,989286.0,846,QUINCY STREET,Brooklyn,11221.0,3016330025.0,,BK-03,41.0,387.0,BK35,40.689803,-73.925816,40.6896,-73.925585,2019-07-26T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
61587,601 WEST 148TH STREET PROJECT,Multifamily Finance Program,2019-07-02T00:00:00.000,,8083.0,3601,BROADWAY,Manhattan,10031.0,1020950029.0,1062436.0,MN-09,7.0,233.0,MN04,40.828448,-73.948993,40.82861,-73.949351,,Preservation,No,Non Prevailing Wage,0,0,0,20,0,0,0,4,11,4,1,0,0,0,0,20,20,20
69045,171 LINDEN BOULEVARD APARTMENTS,Multifamily Incentives Program,2019-07-02T00:00:00.000,,327086.0,171,LINDEN BOULEVARD,Brooklyn,11226.0,3050850094.0,3116695.0,BK-17,40.0,820.0,BK60,40.65253,-73.952036,40.65282,-73.95214,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,1,6,3,0,0,0,0,0,10,0,10,31
69046,ROGERS TOWER APARTMENTS,Multifamily Incentives Program,2019-07-02T00:00:00.000,,986581.0,986,ROGERS AVENUE,Brooklyn,11226.0,3051370011.0,3117964.0,BK-17,40.0,792.0,BK95,40.646063,-73.951986,40.64604,-73.952325,,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,5,2,0,0,0,0,0,8,0,8,25
61875,1199 HOUSING CORP.PLP.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,413.0,2070,1 AVENUE,Manhattan,10029.0,1017010001.0,1083953.0,MN-11,8.0,162.0,MN33,40.790368,-73.93951,40.79088,-73.937682,,Preservation,No,Non Prevailing Wage,74,352,0,0,0,0,39,155,150,64,18,0,0,0,0,426,426,426
61875,1199 HOUSING CORP.PLP.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,804652.0,420,EAST 111 STREET,Manhattan,10029.0,1017010001.0,1083956.0,MN-11,8.0,162.0,MN33,40.792277,-73.936532,40.79088,-73.937682,,Preservation,No,Non Prevailing Wage,66,310,0,0,0,0,39,155,130,38,14,0,0,0,0,376,376,376
61875,1199 HOUSING CORP.PLP.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,804825.0,2090,1 AVENUE,Manhattan,10029.0,1017010001.0,1083954.0,MN-11,8.0,162.0,MN33,40.790999,-73.939047,40.79088,-73.937682,,Preservation,No,Non Prevailing Wage,68,327,0,0,0,1,39,155,135,48,19,0,0,0,0,396,396,396
61875,1199 HOUSING CORP.PLP.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,804826.0,2116,1 AVENUE,Manhattan,10029.0,1017010001.0,1083955.0,MN-11,8.0,162.0,MN33,40.791649,-73.93857,40.79088,-73.937682,,Preservation,No,Non Prevailing Wage,69,326,0,0,0,1,38,156,135,48,19,0,0,0,0,396,396,396
62299,DUNN. 82-41 PARSONS BLVD. T BUILDING,Multifamily Finance Program,2019-06-28T00:00:00.000,,985940.0,82-41,PARSONS BOULEVARD,Queens,11432.0,,,QN-08,24.0,1267.0,QN38,40.717176,-73.808203,,,,New Construction,No,Non Prevailing Wage,75,0,124,0,0,1,90,49,54,7,0,0,0,0,200,0,200,200
65349,BPR HDFC.HPO.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,85429.0,1010,HOE AVENUE,Bronx,10459.0,2027490005.0,2092026.0,BX-02,17.0,119.0,BX27,40.823642,-73.890446,40.82362,-73.890178,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,3,12,0,0,0,0,5,10,0,0,0,0,0,15,0,15,15
65349,BPR HDFC.HPO.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,806751.0,1014,HOE AVENUE,Bronx,10459.0,2027490005.0,2092025.0,BX-02,17.0,119.0,BX27,40.823722,-73.890449,40.82362,-73.890178,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,10,5,0,0,1,0,5,11,0,0,0,0,0,16,0,16,16
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,3641.0,2550,ADAM C POWELL BOULEVARD,Manhattan,10039.0,1020330034.0,1060537.0,MN-10,9.0,234.0,MN03,40.823298,-73.937879,40.8235,-73.938222,,Preservation,No,Non Prevailing Wage,0,13,2,0,0,0,1,4,5,5,0,0,0,0,15,0,15,15
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,3642.0,2554,ADAM C POWELL BOULEVARD,Manhattan,10039.0,1020330036.0,1060538.0,MN-10,9.0,234.0,MN03,40.823386,-73.937814,40.8236,-73.93815,,Preservation,No,Non Prevailing Wage,4,6,3,0,0,0,0,0,4,9,0,0,0,0,13,0,13,13
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,3644.0,2566,ADAM C POWELL BOULEVARD,Manhattan,10039.0,1020340032.0,1060564.0,MN-10,9.0,234.0,MN03,40.823809,-73.93751,40.82398,-73.937875,,Preservation,No,Non Prevailing Wage,3,11,2,0,0,0,2,6,4,4,0,0,0,0,16,0,16,16
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,3645.0,2568,ADAM C POWELL BOULEVARD,Manhattan,10039.0,1020340033.0,1060565.0,MN-10,9.0,234.0,MN03,40.823855,-73.937474,40.82406,-73.937817,,Preservation,No,Non Prevailing Wage,1,8,1,0,0,0,1,0,9,0,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,3648.0,2574,ADAM C POWELL BOULEVARD,Manhattan,10039.0,1020340036.0,1060568.0,MN-10,9.0,234.0,MN03,40.824001,-73.937369,40.82424,-73.937683,,Preservation,No,Non Prevailing Wage,6,2,1,0,0,0,1,0,4,4,0,0,0,0,9,0,9,9
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,4077.0,2496,FREDERICK DOUGLASS BOULEVARD,Manhattan,10030.0,1019390004.0,1058807.0,MN-10,9.0,226.0,MN03,40.81547,-73.947283,40.81539,-73.946958,,Preservation,No,Non Prevailing Wage,3,10,3,0,0,0,0,8,8,0,0,0,0,0,16,0,16,16
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,40621.0,106,WEST 134 STREET,Manhattan,10030.0,1019180040.0,1058230.0,MN-10,9.0,226.0,MN03,40.813645,-73.941866,40.81357,-73.942274,,Preservation,No,Non Prevailing Wage,0,14,5,0,0,1,0,1,14,5,0,0,0,0,20,0,20,20
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,40623.0,112,WEST 134 STREET,Manhattan,10030.0,1019180043.0,1058232.0,MN-10,9.0,226.0,MN03,40.813724,-73.94205,40.81366,-73.942487,,Preservation,No,Non Prevailing Wage,1,7,2,0,0,0,0,6,0,4,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,40624.0,114,WEST 134 STREET,Manhattan,10030.0,1019180044.0,1058233.0,MN-10,9.0,226.0,MN03,40.813749,-73.942115,40.81371,-73.942596,,Preservation,No,Non Prevailing Wage,0,9,1,0,0,0,0,2,8,0,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,41285.0,132,WEST 139 STREET,Manhattan,10030.0,1020070054.0,1060045.0,MN-10,9.0,230.0,MN03,40.817396,-73.940779,40.81723,-73.940978,,Preservation,No,Non Prevailing Wage,1,9,0,0,0,0,0,6,4,0,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,41286.0,134,WEST 139 STREET,Manhattan,10030.0,1020070055.0,1060046.0,MN-10,9.0,230.0,MN03,40.817424,-73.940847,40.81726,-73.941061,,Preservation,No,Non Prevailing Wage,1,7,2,0,0,0,0,6,4,0,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,41290.0,140,WEST 139 STREET,Manhattan,10030.0,1020070058.0,1060049.0,MN-10,9.0,230.0,MN03,40.817586,-73.941234,40.81737,-73.94131,,Preservation,No,Non Prevailing Wage,5,4,1,0,0,0,0,6,4,0,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,42315.0,202,WEST 149 STREET,Manhattan,10039.0,1020340038.0,1060569.0,MN-10,9.0,234.0,MN03,40.824407,-73.93777,40.82424,-73.937947,,Preservation,No,Non Prevailing Wage,0,9,1,0,0,0,0,1,9,0,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,42316.0,204,WEST 149 STREET,Manhattan,10039.0,1020340039.0,1060570.0,MN-10,9.0,234.0,MN03,40.824424,-73.93781,40.82427,-73.938027,,Preservation,No,Non Prevailing Wage,0,8,2,0,0,0,1,1,8,0,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,42317.0,206,WEST 149 STREET,Manhattan,10039.0,1020340040.0,1060571.0,MN-10,9.0,234.0,MN03,40.82444,-73.937849,40.8243,-73.93811,,Preservation,No,Non Prevailing Wage,0,9,0,0,0,1,1,1,8,0,0,0,0,0,10,0,10,10
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,42319.0,216,WEST 149 STREET,Manhattan,10039.0,1020340045.0,1060573.0,MN-10,9.0,234.0,MN03,40.824523,-73.938044,40.82448,-73.938529,,Preservation,No,Non Prevailing Wage,2,16,0,0,0,0,2,10,0,6,0,0,0,0,18,0,18,18
66563,7TH AVENUE HDFC.FY19.PLP,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,3631.0,2524,ADAM C POWELL BOULEVARD,Manhattan,10039.0,1020320030.0,1060507.0,MN-10,9.0,234.0,MN03,40.822506,-73.938455,40.82263,-73.938841,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,2,9,7,0,0,0,0,18,0,0,0,0,0,18,0,18,18
67129,TSINY. 161-01 89TH AVENUE. MONICA HOUSE,Multifamily Finance Program,2019-06-28T00:00:00.000,,986549.0,161-09,89 AVENUE,Queens,11432.0,,,QN-12,24.0,44602.0,QN61,40.706451,-73.799804,,,,New Construction,No,Non Prevailing Wage,50,19,0,0,0,1,69,1,0,0,0,0,0,0,70,0,70,70
67287,WIN. 14-35 MOTT AVENUE. GREENPORT II - SOUTH,Multifamily Finance Program,2019-06-28T00:00:00.000,,986252.0,14-35,MOTT AVENUE,Queens,11691.0,,,QN-14,31.0,101001.0,QN15,40.601386,-73.748083,,,,New Construction,No,Non Prevailing Wage,63,0,0,0,0,0,0,18,40,5,0,0,0,0,63,0,63,63
67398,55 EAST MOSHOLU PKWY NORTH.HPO.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,73807.0,55,EAST MOSHOLU PARKWAY NORTH,Bronx,,,,BX-07,11.0,,,,,,,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,10,3,31,0,0,1,1,33,5,6,0,0,0,0,45,0,45,45
67576,LANGSAM 12 - 3510 DECATUR AVENUE.HPO.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,61030.0,3510,DECATUR AVENUE,Bronx,10467.0,2033560178.0,2018650.0,BX-07,11.0,431.0,BX43,40.879075,-73.872396,40.87924,-73.872071,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,9,39,0,0,1,12,30,7,0,0,0,0,0,49,0,49,49
67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,45499.0,2316,ANDREWS AVENUE NORTH,Bronx,10468.0,2032180024.0,2092428.0,BX-07,14.0,255.0,BX30,40.861794,-73.907027,40.86158,-73.906861,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1,6,13,0,0,1,0,0,11,5,5,0,0,0,21,0,21,21
67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,806247.0,2322,ANDREWS AVENUE,Bronx,10468.0,2032180024.0,2092427.0,BX-07,14.0,255.0,BX30,40.861915,-73.906919,40.86158,-73.906861,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,6,15,0,0,0,0,1,10,5,5,0,0,0,21,0,21,21
67699,GLENDALE APARTMENTS.PILLARS.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,458160.0,71-15,65 STREET,Queens,11385.0,4036760037.0,4089274.0,QN-05,30.0,577.0,QN19,40.702042,-73.890599,40.70194,-73.890267,,Preservation,No,Non Prevailing Wage,0,6,3,15,0,0,3,17,4,0,0,0,0,0,24,0,24,24
67699,GLENDALE APARTMENTS.PILLARS.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,458161.0,71-21,65 STREET,Queens,11385.0,4036760034.0,4089273.0,QN-05,30.0,577.0,QN19,40.701989,-73.890577,40.70178,-73.890206,,Preservation,No,Non Prevailing Wage,0,5,10,9,0,0,1,19,4,0,0,0,0,0,24,0,24,24
67699,GLENDALE APARTMENTS.PILLARS.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,458162.0,71-27,65 STREET,Queens,11385.0,4036760031.0,4089272.0,QN-05,30.0,577.0,QN19,40.70194,-73.890555,40.70163,-73.890141,,Preservation,No,Non Prevailing Wage,0,3,2,18,0,1,5,15,4,0,0,0,0,0,24,0,24,24
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,234677.0,778,DRIGGS AVENUE,Brooklyn,11211.0,3024310025.0,3063278.0,BK-01,34.0,551.0,BK73,40.711683,-73.961224,40.71166,-73.961505,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,28,0,0,0,1,0,0,29,0,0,0,0,0,29,0,29,29
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,372140.0,296,SOUTH 3 STREET,Brooklyn,11211.0,3024360004.0,3063330.0,BK-01,34.0,527.0,BK73,40.709877,-73.955324,40.70969,-73.955457,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1,20,3,0,0,0,0,13,11,0,0,0,0,0,24,0,24,24
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,372152.0,334,SOUTH 3 STREET,Brooklyn,11211.0,3024370009.0,3063349.0,BK-01,34.0,527.0,BK73,40.709331,-73.953831,40.70917,-73.954008,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,4,14,0,0,0,0,6,1,5,6,0,0,0,0,18,0,18,18
68076,MANHATTANVILLE (PHASE III),Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,967819.0,3595,BROADWAY,Manhattan,10031.0,1020947503.0,1083034.0,MN-09,7.0,233.0,MN04,40.828165,-73.949199,40.8283,-73.949528,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,3,0,12,1,0,0,16,0,0,0,0,0,1,15,16,43
68177,CAPITOL APARTMENTS HDFC.HUDMF,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,4540.0,834,8 AVENUE,Manhattan,10019.0,1010220061.0,1024813.0,MN-05,3.0,131.0,MN17,40.762505,-73.985936,40.76253,-73.985517,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,239,6,2,3,27,1,88,190,0,0,0,0,0,0,278,0,278,278
68189,PHELPS HOUSE LP.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,2019-06-28T00:00:00.000,9796.0,581,COLUMBUS AVENUE,Manhattan,10024.0,1012020001.0,1079511.0,MN-07,6.0,173.0,MN12,40.787883,-73.971143,40.78793,-73.970605,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,157,8,2,0,0,1,0,157,11,0,0,0,0,0,168,0,168,168
68663,410 TOMPKINS AVENUE,Multifamily Incentives Program,2019-06-28T00:00:00.000,,990823.0,410,TOMPKINS AVENUE,Brooklyn,11216.0,3018390035.0,,BK-03,36.0,267.0,BK75,40.68313,-73.94388,40.683,-73.944154,,New Construction,No,Non Prevailing Wage,0,0,0,0,11,0,4,7,0,0,0,0,0,0,11,0,11,35
68664,412 EVERGREEN AVENUE,Multifamily Incentives Program,2019-06-28T00:00:00.000,2019-09-19T00:00:00.000,972949.0,412,EVERGREEN AVENUE,Brooklyn,11221.0,3033040014.0,3400837.0,BK-04,34.0,395.0,BK78,40.693268,-73.922231,40.69313,-73.922365,2019-09-19T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,4,3,0,0,0,0,0,7,0,7,21
68692,CONFIDENTIAL,Homeowner Assistance Program,2019-06-28T00:00:00.000,,,----,----,Queens,,,,QN-03,22.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3
68697,CONFIDENTIAL,Homeowner Assistance Program,2019-06-28T00:00:00.000,2020-01-04T00:00:00.000,,----,----,Brooklyn,,,,BK-17,42.0,,,,,,,2020-01-04T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
68701,CONFIDENTIAL,Homeowner Assistance Program,2019-06-28T00:00:00.000,,,----,----,Queens,,,,QN-05,30.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
68702,CONFIDENTIAL,Homeowner Assistance Program,2019-06-28T00:00:00.000,,,----,----,Bronx,,,,BX-11,13.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
68705,CONFIDENTIAL,Homeowner Assistance Program,2019-06-28T00:00:00.000,,,----,----,Queens,,,,QN-09,32.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
68707,CONFIDENTIAL,Homeowner Assistance Program,2019-06-28T00:00:00.000,,,----,----,Queens,,,,QN-12,28.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68713,CONFIDENTIAL,Homeowner Assistance Program,2019-06-28T00:00:00.000,2019-12-07T00:00:00.000,,----,----,Brooklyn,,,,BK-09,41.0,,,,,,,2019-12-07T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3
63151,SPOFFORD DETENTION CENTER PHASE 1,Multifamily Finance Program,2019-06-27T00:00:00.000,,988458.0,720,TIFFANY STREET,Bronx,10474.0,2027380037.0,,BX-02,17.0,93.0,BX27,40.814593,-73.891324,40.81466,-73.890876,,New Construction,No,Non Prevailing Wage,36,36,110,0,0,1,38,61,60,24,0,0,0,0,183,0,183,183
64027,SENDERO VERDE B,Multifamily Finance Program,2019-06-27T00:00:00.000,,988996.0,60,EAST 112 STREET,Manhattan,10029.0,1016170020.0,,MN-11,8.0,17402.0,MN33,40.796931,-73.945507,40.79674,-73.946106,,New Construction,No,Non Prevailing Wage,83,54,86,52,0,1,72,84,73,47,0,0,0,0,276,0,276,276
64027,SENDERO VERDE B,Multifamily Finance Program,2019-06-27T00:00:00.000,,990498.0,75,EAST 111 STREET,Manhattan,10029.0,1016170020.0,,MN-11,8.0,17402.0,MN33,40.79636,-73.946114,40.79674,-73.946106,,New Construction,No,Non Prevailing Wage,25,18,22,20,0,0,20,38,27,0,0,0,0,0,85,0,85,85
64406,1184 RIVER AVE,Multifamily Finance Program,2019-06-27T00:00:00.000,,989393.0,1164,RIVER AVENUE,Bronx,10452.0,,,BX-04,16.0,197.0,BX63,40.834696,-73.921889,,,,New Construction,No,Non Prevailing Wage,62,51,136,0,0,1,57,112,51,30,0,0,0,0,250,0,250,250
65392,TAINO TOWERS.HUDMF.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,2019-06-27T00:00:00.000,1338.0,2385,2 AVENUE,Manhattan,10035.0,1017870070.0,1054628.0,MN-11,8.0,194.0,MN34,40.800872,-73.934866,40.80124,-73.935437,2019-06-27T00:00:00.000,Preservation,Yes,Non Prevailing Wage,174,23,10,1,0,0,42,28,138,0,0,0,0,0,208,0,208,208
65392,TAINO TOWERS.HUDMF.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,2019-06-27T00:00:00.000,1339.0,2391,2 AVENUE,Manhattan,10035.0,1017870080.0,1054629.0,MN-11,8.0,194.0,MN34,40.801081,-73.934718,40.80153,-73.935371,2019-06-27T00:00:00.000,Preservation,Yes,Non Prevailing Wage,69,14,7,1,1,0,0,0,0,64,0,0,28,0,92,0,92,92
65392,TAINO TOWERS.HUDMF.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,2019-06-27T00:00:00.000,2098.0,2243,3 AVENUE,Manhattan,10035.0,1017870001.0,1054626.0,MN-11,8.0,194.0,MN34,40.801859,-73.937148,40.80193,-73.936632,2019-06-27T00:00:00.000,Preservation,Yes,Non Prevailing Wage,157,30,15,4,1,1,42,74,46,46,0,0,0,0,208,0,208,208
65392,TAINO TOWERS.HUDMF.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,2019-06-27T00:00:00.000,20396.0,219,EAST 122 STREET,Manhattan,10035.0,1017870060.0,1054627.0,MN-11,8.0,194.0,MN34,40.80151,-73.936596,40.80173,-73.936151,2019-06-27T00:00:00.000,Preservation,Yes,Non Prevailing Wage,120,24,3,1,0,0,28,28,0,92,0,0,0,0,148,0,148,148
