,domain,indicator,dimension_category,dimension,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,defintion,source,notes
269,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BX 12 - Williamsbridge/Baychester,14.3,18.4,21.8,18.7,18.1,15.0,20.5,30.4,29.4,33.6,32.0,26.9,29.5,41.4,34.7,31.7,32.4,25.5,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,"CD Data is for FY, not CY"
270,Housing,NYCHA New Admissions (count),Apartment Size Required,1 Bedroom,*,*,*,*,*,*,*,*,*,*,*,2178,1855,1662,2072,1710,1712,*,Total number of families admitted to NYCHA Public Housing,NYCHA's Tenant Data System for Public Housing,New admission for the years 2014 and 2015 do not include admissions to NYCHA's private management developments.
271,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 01 - Greenpoint/Williamsburg,5.5,3.9,3.9,4.3,3.2,3.6,5.2,3.7,6.5,14.0,12.0,8.9,5.7,6.5,6.9,3.6,4.2,5.1,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
272,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 02 - Fort Greene/Brooklyn Heights,12.9,5.7,10.3,11.7,11.3,6.2,6.5,9.5,9.7,14.8,9.4,11.6,4.1,7.9,5.1,4.7,4.4,4.8,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
273,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 03 - Bedford Stuyvesant,35.2,29.0,37.8,37.4,30.1,31.2,46.7,60.5,49.6,58.2,53.0,39.0,28.6,36.9,32.6,22.6,21.8,21.0,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
274,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 04 - Bushwick,23.5,31.8,31.3,27.1,22.7,25.2,35.3,58.7,50.2,61.2,52.7,39.5,34.1,44.3,27.9,20.6,23.7,21.0,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
275,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 05 - East New York/Starrett City,24.1,23.9,27.5,25.9,21.3,21.7,31.9,52.4,48.8,55.4,52.2,41.3,36.3,45.3,40.8,35.9,33.9,32.9,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
276,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 06 - Park Slope/Carroll Gardens,3.7,2.4,3.8,3.4,2.0,3.0,3.7,4.9,4.1,6.0,4.4,3.7,3.0,2.5,3.4,2.9,2.3,1.8,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
277,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 07 - Sunset Park,6.0,5.8,5.3,4.9,5.3,4.7,5.9,7.4,7.9,12.1,8.4,6.2,8.4,8.0,6.9,5.3,5.0,4.8,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
278,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 08 - Crown Heights/Prospect Heights,28.1,25.5,33.3,28.3,26.7,21.2,28.6,39.4,29.8,44.3,37.5,25.1,25.1,29.9,24.3,21.3,20.4,20.4,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
279,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 09 - South Crown Heights/Lefferts Gardens,12.6,13.1,15.5,12.6,15.3,13.2,16.6,31.3,20.5,31.7,33.1,22.5,19.1,24.7,22.4,17.4,20.8,18.6,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
280,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 10 - Bay Ridge/Dyker Heights,1.9,1.9,2.8,2.3,2.2,2.5,2.3,3.4,4.7,7.5,5.2,4.6,3.7,4.3,5.0,4.8,3.6,3.3,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
281,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 11 - Bensonhurst,2.4,1.4,2.3,1.7,1.7,2.1,3.1,4.6,3.8,6.1,5.2,3.8,3.0,5.5,4.5,3.6,3.6,3.1,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
282,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 12 - Borough Park,4.8,2.9,4.3,3.5,2.5,3.4,3.9,6.6,8.6,21.9,20.8,12.8,10.2,15.9,14.7,11.6,11.5,12.5,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
283,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 13 - Coney Island,6.6,3.3,6.1,4.1,4.6,3.8,6.6,11.3,8.1,19.0,14.0,9.5,9.9,12.9,9.9,9.0,10.8,9.6,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
284,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 14 - Flatbush/Midwood,7.8,5.7,7.6,5.6,5.2,6.4,9.3,12.5,11.0,21.7,20.7,12.3,11.1,18.4,15.2,11.9,13.6,10.9,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
285,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 15 - Sheepshead Bay,3.8,2.4,4.3,3.7,3.2,3.4,4.2,8.0,7.9,13.7,11.5,10.6,8.4,10.6,9.5,9.3,8.0,7.8,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
286,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 16 - Brownsville,22.8,27.0,27.2,27.5,29.0,31.4,41.3,60.0,52.0,55.3,59.7,39.3,38.2,52.9,44.3,37.4,35.5,35.5,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
287,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 17 - East Flatbush,16.2,17.6,22.0,21.7,17.3,19.1,22.9,33.4,30.9,37.4,33.4,27.2,26.0,37.2,32.2,29.5,30.9,26.6,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
288,Housing,NYCHA New Admissions (count),Borough of Current Residence,Staten Island,*,*,*,*,*,*,*,*,*,*,*,210,229,218,262,174,183,*,Total number of families admitted to NYCHA Public Housing,NYCHA's Tenant Data System for Public Housing,New admission for the years 2014 and 2015 do not include admissions to NYCHA's private management developments.
289,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,BK 18 - Flatlands/Canarsie,10.9,10.8,13.5,13.9,11.7,11.1,15.1,22.3,22.4,31.8,26.0,22.1,20.9,28.6,24.1,21.2,22.6,21.0,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
290,Housing,"Notices of Foreclosure Rate per 1,000 (1-4 family & condo properties)",Community District,MN 01 - Financial District,2.9,2.2,16.4,3.2,2.4,1.5,1.1,2.4,2.3,20.7,5.6,3.8,4.4,4.8,3.3,3.6,2.8,2.3,This indicator measures the total number of residential properties (single- and multi-family buildings and condominium apartment units) that had mortgage foreclosure actions (Lis Pendens) initiated against them.,NYU Furman Center Core Data http://coredata.nyc/,
