project_id,project_name,project_start_date,extended_affordability_status,prevailing_wage_status,planned_tax_benefit,extremely_low_income_units,very_low_income,low_income_units,moderate_income,middle_income,other,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,senior_units,project_completion_date
65454,CONFIDENTIAL,2017-07-31T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-07-31T00:00:00.000
65457,CONFIDENTIAL,2017-07-31T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0,2017-07-31T00:00:00.000
61903,1193 FULTON AVENUE,2017-07-27T00:00:00.000,No,Non Prevailing Wage,420c,0,8,16,0,0,1,25,0,25,25,0,
65443,CONFIDENTIAL,2017-07-27T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-07-27T00:00:00.000
65456,CONFIDENTIAL,2017-07-26T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-07-26T00:00:00.000
65441,CONFIDENTIAL,2017-07-24T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-07-24T00:00:00.000
65444,CONFIDENTIAL,2017-07-24T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-07-24T00:00:00.000
65386,CONFIDENTIAL,2017-07-21T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,1,2018-01-12T00:00:00.000
65455,CONFIDENTIAL,2017-07-13T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-07-13T00:00:00.000
66056,40 WEST 126 STREET,2017-07-13T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,8,0,2017-12-05T00:00:00.000
65439,CONFIDENTIAL,2017-07-11T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-07-11T00:00:00.000
66057,452 LAFAYETTE AVENUE,2017-07-10T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,8,0,2017-07-10T00:00:00.000
66053,183 TOMPKINS LLC,2017-07-06T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,10,0,2017-10-27T00:00:00.000
59976,CANNON HEIGHTS INC,2017-07-03T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,170,0,0,0,1,0,171,171,171,0,
54954,THE FREDERICK,2017-06-30T00:00:00.000,No,Non Prevailing Wage,420c,15,8,45,6,0,1,75,0,75,75,0,
58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00.000,No,Non Prevailing Wage,420c,64,306,162,8,0,10,550,0,550,550,0,
63221,"THEHUTCHINSONPARKWAYAPARTMENTS,INC.HRP.FY17",2017-06-30T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,75,81,2,0,0,1,2,157,159,159,0,
63760,DANCE THEATRE OF HARLEM,2017-06-30T00:00:00.000,No,Non Prevailing Wage,420c,0,9,29,0,0,1,39,0,39,39,0,
65051,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0,2018-01-26T00:00:00.000
65078,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-06-30T00:00:00.000
65084,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-06-30T00:00:00.000
65087,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0,2017-12-01T00:00:00.000
65122,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-11-02T00:00:00.000
65142,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0,2017-10-31T00:00:00.000
65156,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-11-16T00:00:00.000
65158,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,0,2018-04-05T00:00:00.000
65159,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,2,0,0,0,0,2,2,2,0,2017-12-12T00:00:00.000
65160,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-10-23T00:00:00.000
65162,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0,2017-08-29T00:00:00.000
65163,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,3,0,0,0,0,3,3,3,0,2017-09-14T00:00:00.000
65164,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,2,0,0,0,0,0,0,2,2,2,0,2017-09-13T00:00:00.000
65165,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,0,2017-10-24T00:00:00.000
65167,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0,2017-09-29T00:00:00.000
65168,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,3,0,0,0,0,3,3,3,0,2017-10-19T00:00:00.000
65170,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2018-01-09T00:00:00.000
65172,CONFIDENTIAL,2017-06-30T00:00:00.000,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,0,2017-07-13T00:00:00.000
65189,"47TH AVE - ""BIG SIX""",2017-06-30T00:00:00.000,No,Non Prevailing Wage,Article XI,0,393,585,0,0,0,0,978,978,978,0,2017-06-30T00:00:00.000
51301,BRKG GND. 626 BERGEN AVE. LA CENTRAL,2017-06-29T00:00:00.000,No,Prevailing Wage,420c,97,0,63,0,0,1,161,0,161,161,0,2019-06-18T00:00:00.000
51868,LEXINGTON GARDENS II,2017-06-29T00:00:00.000,No,Non Prevailing Wage,Article XI,80,119,120,0,80,1,400,0,400,400,0,
59474,LOTT LEGACY APARTMENTS HDFC.YR15.FY2017,2017-06-29T00:00:00.000,No,Non Prevailing Wage,Article XI,58,160,136,0,0,5,359,0,359,359,0,2019-06-26T00:00:00.000
60327,PROJECT RENEWAL.2865 CRESTON AVE.BEDFORD GREEN HOU,2017-06-29T00:00:00.000,No,Prevailing Wage,420c,71,0,46,0,0,1,118,0,118,118,0,
60996,WOODSTOCK TERRACE MUTUAL HOUSING CORP,2017-06-29T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,0,319,0,0,0,1,0,320,320,320,0,
61701,CITILEAF HDFC,2017-06-29T00:00:00.000,No,Non Prevailing Wage,,45,4,1,0,0,0,50,0,50,50,0,
61841,WSFSSH.570 EAST 137TH STREET.MILLBROOK TERRACE,2017-06-29T00:00:00.000,No,Prevailing Wage,420c,158,0,0,0,0,1,159,0,159,159,158,
61848,HIGHLAWN TERRACE INC. (LOAN II),2017-06-29T00:00:00.000,No,Non Prevailing Wage,,8,116,0,0,0,1,0,125,125,125,0,2019-06-24T00:00:00.000
63732,EVERGREEN GARDENS,2017-06-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,183,0,0,0,183,0,183,911,0,
63845,LESPMHA HDFC,2017-06-29T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,106,99,0,0,5,210,0,210,210,0,2017-06-29T00:00:00.000
63889,ALMA - 480 ST MARKS,2017-06-29T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,19,52,0,0,71,0,71,71,0,2017-06-29T00:00:00.000
63890,ALMA - 500 ST MARKS,2017-06-29T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,0,67,2,0,69,0,69,69,0,2017-06-29T00:00:00.000
65067,CONFIDENTIAL,2017-06-29T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-06-29T00:00:00.000
65069,CONFIDENTIAL,2017-06-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-06-29T00:00:00.000
65174,CONFIDENTIAL,2017-06-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-08-02T00:00:00.000
65190,STEVENSON COMMONS,2017-06-29T00:00:00.000,No,Non Prevailing Wage,Article XI,0,946,0,0,0,2,948,0,948,948,0,2017-06-29T00:00:00.000
48753,JEROME AVENUE TENANTS HDFC,2017-06-28T00:00:00.000,No,Non Prevailing Wage,J-51,4,73,7,0,0,1,0,85,85,85,0,2019-06-27T00:00:00.000
59388,BRONX PRO. 1017 HOME STREET,2017-06-28T00:00:00.000,No,Prevailing Wage,420c,62,0,0,0,0,1,63,0,63,63,62,2019-09-11T00:00:00.000
61297,WILFRID ABCO,2017-06-28T00:00:00.000,No,Non Prevailing Wage,420c,40,17,126,6,0,1,190,0,190,190,0,
61609,CONFIDENTIAL,2017-06-28T00:00:00.000,No,Non Prevailing Wage,420c,23,0,18,0,0,1,42,0,42,42,0,
61611,CONCOURSE VILLAGE WEST,2017-06-28T00:00:00.000,No,Non Prevailing Wage,Article XI,23,26,103,111,0,2,265,0,265,265,0,
61842,BFC. 118 ST EDWARDS STREET. INGERSOLL SENIOR RESIDENCES,2017-06-28T00:00:00.000,No,Prevailing Wage,420c,0,145,0,0,0,1,146,0,146,146,145,
61847,KINGSBRIDGEARMSINC.HRP.FY17,2017-06-28T00:00:00.000,No,Non Prevailing Wage,,0,89,14,0,0,1,0,104,104,104,0,
62227,LAMBERT HOUSES BUILDING 3A,2017-06-28T00:00:00.000,No,Non Prevailing Wage,420c,113,0,49,0,0,1,163,0,163,163,0,
65052,CONFIDENTIAL,2017-06-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-08-04T00:00:00.000
65059,CONFIDENTIAL,2017-06-28T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0,2017-09-18T00:00:00.000
65101,CONFIDENTIAL,2017-06-28T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0,2017-09-12T00:00:00.000
65146,CONFIDENTIAL,2017-06-28T00:00:00.000,No,Non Prevailing Wage,,2,0,0,0,0,0,0,2,2,2,0,2017-11-06T00:00:00.000
44431,WESTCHESTER MEWS,2017-06-27T00:00:00.000,No,Non Prevailing Wage,Article XI,31,21,153,0,0,1,206,0,206,206,0,
53655,DREAMYARD NEP HDFC.YR15.FY2017,2017-06-27T00:00:00.000,No,Non Prevailing Wage,Article XI,62,125,99,8,0,7,301,0,301,301,0,
61610,569 PROSPECT,2017-06-27T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,16,28,0,1,45,0,45,45,0,
61802,101 SOUTH 3RD ST (LOS SURES PHASE 1),2017-06-27T00:00:00.000,No,Non Prevailing Wage,420c,0,0,34,0,0,0,34,0,34,35,0,
65046,CONFIDENTIAL,2017-06-27T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0,2017-09-21T00:00:00.000
65050,CONFIDENTIAL,2017-06-27T00:00:00.000,No,Non Prevailing Wage,,0,3,0,0,0,0,0,3,3,3,0,2017-07-26T00:00:00.000
65150,CONFIDENTIAL,2017-06-27T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-09-12T00:00:00.000
50347,"LIND RIC HOUSING CO., INC.",2017-06-26T00:00:00.000,No,Non Prevailing Wage,,0,171,1,0,0,0,1,171,172,172,0,
59058,963 ANDERSON AVE.GHPP.FY17,2017-06-26T00:00:00.000,No,Non Prevailing Wage,J-51 Enriched,13,18,20,0,0,1,52,0,52,52,0,
59411,102 CHARLTON STREET,2017-06-26T00:00:00.000,No,Non Prevailing Wage,421a,0,7,9,0,0,0,16,0,16,67,0,
60027,163RD ST IMPROVEMENT COUNCIL,2017-06-26T00:00:00.000,No,Non Prevailing Wage,Article XI,4,42,26,0,0,1,73,0,73,73,0,
63840,FULTON PARK,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,Article V,0,209,0,0,0,0,209,0,209,209,0,2017-06-26T00:00:00.000
63841,CLINTON-ARMS,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,Article V,0,86,0,0,0,0,86,0,86,86,0,2017-06-26T00:00:00.000
63842,MCKINLEY-MANOR,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,Article V,0,60,0,0,0,0,60,0,60,60,0,2017-06-26T00:00:00.000
63843,TRI-BLOCK,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,Article V,0,96,0,0,0,0,96,0,96,96,0,2017-06-26T00:00:00.000
63844,SUTTER-GARDENS,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,Article V,0,258,0,0,0,0,258,0,258,258,0,2017-06-26T00:00:00.000
65049,CONFIDENTIAL,2017-06-26T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0,2017-10-30T00:00:00.000
65057,CONFIDENTIAL,2017-06-26T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0,2017-06-26T00:00:00.000
65063,CONFIDENTIAL,2017-06-26T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0,2017-08-18T00:00:00.000
47878,152 EAST 116TH STREET,2017-06-23T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,0,9,0,0,0,9,9,9,0,
65028,CONFIDENTIAL,2017-06-23T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-06-23T00:00:00.000
65040,CONFIDENTIAL,2017-06-23T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-06-23T00:00:00.000
60484,ALMA - 523 PROSPECT,2017-06-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,3,62,18,0,83,0,83,83,0,2017-06-22T00:00:00.000
60872,MHANY 2004 HDFC.HPOP.FY17,2017-06-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,28,81,1,0,1,111,0,111,111,0,2017-06-22T00:00:00.000
63859,140-26 FRANKLIN AVENUE HPO FY17,2017-06-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,2,51,0,1,54,0,54,54,0,2017-06-22T00:00:00.000
63885,ALMA - 545 PROSPECT PLACE,2017-06-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,14,130,11,0,155,0,155,155,0,2017-06-22T00:00:00.000
63887,ALMA - 565 PROSPECT PLACE,2017-06-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,23,61,2,0,86,0,86,86,0,2017-06-22T00:00:00.000
65079,CONFIDENTIAL,2017-06-22T00:00:00.000,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,0,2017-10-04T00:00:00.000
62266,1130 SHEVA REALTY HDFC.HPO.FY17,2017-06-21T00:00:00.000,Yes,Non Prevailing Wage,Article XI,1,6,35,0,0,1,43,0,43,43,0,2017-06-21T00:00:00.000
62267,424 SHEVA REALTY HDFC.HPO.FY17,2017-06-21T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,15,40,0,0,1,56,0,56,56,0,2017-06-21T00:00:00.000
62268,830 SHEVA REALTY HDFC.HPO.FY17,2017-06-21T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,7,63,0,0,1,71,0,71,71,0,2017-06-21T00:00:00.000
62269,1240 SHEVA REALTY HDFC.HPO.FY17,2017-06-21T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,26,130,0,0,1,157,0,157,157,0,2017-06-21T00:00:00.000
62270,288 SHEVA REALTY HDFC.HPO.FY17,2017-06-21T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,5,22,0,0,1,28,0,28,28,0,2017-06-21T00:00:00.000
62271,795 SHEVA REALTY HDFC.HPO.FY17,2017-06-21T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,6,47,3,0,1,57,0,57,57,0,2017-06-21T00:00:00.000
60000,139-141 AVENUE D HDFC.YR15.FY2017,2017-06-20T00:00:00.000,No,Non Prevailing Wage,420c,0,0,45,0,0,0,45,0,45,45,0,
63003,28-16 21ST STREET,2017-06-19T00:00:00.000,No,Non Prevailing Wage,421a,0,0,10,0,0,0,10,0,10,50,0,
65026,CONFIDENTIAL,2017-06-19T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-06-19T00:00:00.000
58885,MCGEE PLAZA HDFC.YR15.FY2017,2017-06-16T00:00:00.000,No,Non Prevailing Wage,420c,0,18,6,0,0,0,24,0,24,24,0,
65025,CONFIDENTIAL,2017-06-16T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-06-16T00:00:00.000
65047,CONFIDENTIAL,2017-06-16T00:00:00.000,No,Non Prevailing Wage,,0,2,0,0,0,0,0,2,2,2,0,2017-09-20T00:00:00.000
65056,MELROSE SITE D-1 (MICHELANGELO APARTMENTS),2017-06-16T00:00:00.000,No,Non Prevailing Wage,Article II,0,0,492,0,0,0,492,0,492,492,0,
60212,909 ATLANTIC AVENUE (BPL OFFSITE 2 OF 2),2017-06-15T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,68,0,9,0,77,0,77,78,0,
60213,1043 FULTON STREET (BPL OFFSITE 1 OF 2),2017-06-15T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,15,0,22,0,37,0,37,37,0,
65027,CONFIDENTIAL,2017-06-15T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-06-15T00:00:00.000
63358,MADISON COURT LIMITED PARTNERSHIP.HUDMF.FY17,2017-06-14T00:00:00.000,Yes,Non Prevailing Wage,Article XI,38,13,16,1,0,1,69,0,69,69,0,2017-06-14T00:00:00.000
65060,CONFIDENTIAL,2017-06-14T00:00:00.000,No,Non Prevailing Wage,,0,0,0,2,0,0,0,2,2,2,0,2018-01-19T00:00:00.000
64268,SUNSET PARK APARTMENTS HDFC.HUDMF.FY17,2017-06-13T00:00:00.000,Yes,Non Prevailing Wage,Article XI,343,32,9,18,1,5,408,0,408,408,0,2017-06-13T00:00:00.000
58521,505 WEST 43RD STREET,2017-06-09T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,9,0,0,0,0,9,9,123,0,
58667,140 JOHNSON AVENUE,2017-06-08T00:00:00.000,No,Non Prevailing Wage,420c,0,0,22,0,0,0,22,0,22,23,0,2018-05-10T00:00:00.000
61627,GIBBMANSIONHDFC.YR15.FY2017,2017-06-08T00:00:00.000,Yes,Non Prevailing Wage,420c,58,12,1,0,0,1,72,0,72,72,0,2017-06-08T00:00:00.000
60740,LIGHTHOUSE POINT,2017-06-07T00:00:00.000,No,Non Prevailing Wage,421a,0,0,24,0,0,0,24,0,24,115,0,
59382,AHI EZER APARTMENTS,2017-06-05T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,0,73,0,0,1,74,0,74,74,22,2017-06-05T00:00:00.000
65104,26-27 2 STREET APARTMENTS,2017-06-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,6,0,0,0,6,0,6,28,0,2018-07-17T00:00:00.000
63356,BUSHWICK CEDAR PARTNERS LLC.HUDMF.FY17,2017-06-02T00:00:00.000,Yes,Non Prevailing Wage,Article XI,57,7,4,1,0,1,70,0,70,70,0,2017-06-02T00:00:00.000
65110,313 ST MARKS AVENUE,2017-05-31T00:00:00.000,No,Non Prevailing Wage,421a,0,0,15,0,0,0,15,0,15,75,0,2018-05-30T00:00:00.000
64865,CONFIDENTIAL,2017-05-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-05-25T00:00:00.000
64866,CONFIDENTIAL,2017-05-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-05-25T00:00:00.000
64868,CONFIDENTIAL,2017-05-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-05-25T00:00:00.000
58621,TREE OF LIFE,2017-05-24T00:00:00.000,No,Non Prevailing Wage,Article XI,0,17,113,43,0,1,174,0,174,174,0,
65116,387 MANHATTAN AVENUE,2017-05-24T00:00:00.000,No,Non Prevailing Wage,421a,0,0,3,0,0,0,3,0,3,12,0,2018-03-02T00:00:00.000
49279,1402 YORK AVENUE,2017-05-23T00:00:00.000,No,Non Prevailing Wage,Article XI,0,0,10,0,0,0,0,10,10,11,0,
65072,785 DEKALB AVENUE,2017-05-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,14,0,0,0,14,0,14,70,0,2018-10-25T00:00:00.000
65074,866 EAST 178TH STREET,2017-05-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,9,0,0,0,9,0,9,45,0,2017-05-16T00:00:00.000
65134,WATERMARK COURT,2017-05-15T00:00:00.000,No,Non Prevailing Wage,421a,0,0,34,0,0,0,34,0,34,168,0,2019-05-17T00:00:00.000
58671,COMUNILIFE. 760 BROADWAY. WOODHULL COMMUNITY RESIDEN,2017-05-12T00:00:00.000,No,Non Prevailing Wage,420c,54,8,27,0,0,0,89,0,89,89,0,2018-12-20T00:00:00.000
64859,CONFIDENTIAL,2017-05-10T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-05-10T00:00:00.000
65143,407 EAST 160TH STREET,2017-05-10T00:00:00.000,No,Non Prevailing Wage,421a,0,0,8,0,0,0,8,0,8,39,0,2019-02-01T00:00:00.000
64858,CONFIDENTIAL,2017-05-09T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0,2017-05-09T00:00:00.000
64855,CONFIDENTIAL,2017-05-05T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-05-05T00:00:00.000
64857,CONFIDENTIAL,2017-05-03T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-05-03T00:00:00.000
64850,CONFIDENTIAL,2017-05-02T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-05-02T00:00:00.000
64652,CONFIDENTIAL,2017-04-28T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0,2017-04-28T00:00:00.000
