,row_id,product_type,product_name,metal,concentration,units,manufacturer,made_in_country,collection_date,deleted
865,1276,Jewelry,Amulet-metal wires,Lead,39.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-19T00:00:00.000,No
866,1469,Dietary Supplement/Medications/Remedy,Herbal mixture,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
867,359,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Lead,180.0,ppm,Vyas Pharmaceuticals,INDIA,2012-01-23T00:00:00.000,No
868,27,Jewelry,Fashion hair clip,Lead,330000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-02-08T00:00:00.000,No
869,1391,Dietary Supplement/Medications/Remedy,Rajbati (Gandhak Bati)(Gandhak&Sonth) (Ayurvedic),Mercury,6.9,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
870,271,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,59.0,ppm,Ban Labs Ltd.,INDIA,2011-08-25T00:00:00.000,No
871,1266,Food-Spice,Khmeli Sureneli,Lead,880.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2015-01-29T00:00:00.000,No
872,754,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Mercury,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
873,397,Food-Spice,Georgian spice,Lead,11.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-03-09T00:00:00.000,No
874,682,Cosmetics,Kajal,Lead,6.3,ppm,Hashmi,PAKISTAN,2012-12-18T00:00:00.000,No
875,257,Food-Spice,Turmeric powder,Lead,6.7,ppm,Y.V.S. & Co.,INDIA,2011-08-08T00:00:00.000,No
876,866,Dietary Supplement/Medications/Remedy,Oyster shell,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-07-23T00:00:00.000,No
877,1544,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-10-07T00:00:00.000,No
878,1364,Dietary Supplement/Medications/Remedy,Sariwadi Bati (Ayurvedic),Mercury,81.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
879,155,Food-Spice,Khmeli- spice medley,Lead,13.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-05-04T00:00:00.000,No
880,1231,Dietary Supplement/Medications/Remedy,Gripe Water,Lead,-1.0,ppm,"MOM Enterprises, Inc.",UNITED STATES,2014-11-12T00:00:00.000,No
881,71,Dietary Supplement/Medications/Remedy,Vasant Kusumakar Ras with Gold and Pearl (Ayur),Lead,29.0,ppm,Dabur India LTD.,INDIA,2011-03-30T00:00:00.000,No
882,499,Food Other,Dried Fish,Lead,0.85,ppm,UNKNOWN OR NOT STATED,JAPAN,2012-06-08T00:00:00.000,No
883,273,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,1000.0,ppm,Ban Labs Ltd.,INDIA,2011-08-25T00:00:00.000,No
884,317,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2011-11-04T00:00:00.000,No
885,1268,Food-Spice,Turmeric,Lead,700.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-02-06T00:00:00.000,No
886,347,Food-Candy,Candy (Caramelo Macizo Acidulado),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-12-13T00:00:00.000,No
887,695,Food-Spice,Red Spice,Lead,0.25,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-01-11T00:00:00.000,No
888,1470,Dietary Supplement/Medications/Remedy,Herbal mixture,Mercury,0.28,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
889,1450,Food-Spice,Chili Powder,Lead,4.9,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-03-17T00:00:00.000,No
890,372,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Mercury,29000.0,ppm,Charak Pharma Pvt. Ltd.,INDIA,2012-01-23T00:00:00.000,No
891,816,Toys/Children's Products,Crayon,Lead,0.95,ppm,CRAYON,CHINA,2013-06-25T00:00:00.000,No
892,1557,Toys/Children's Products,Plastic Toy Cow,Lead,2.1,ppm,Hasbro INC,CHINA,2015-10-15T00:00:00.000,No
893,1065,Food-Spice,Coriander powder,Lead,0.99,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-02-28T00:00:00.000,No
894,1442,Toys/Children's Products,Red toy tin pot,Lead,78.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2015-03-05T00:00:00.000,No
895,1086,Cosmetics,Neoprosone-Gel,Mercury,-1.0,ppm,Technopharma Ltd,INDIA,2014-04-01T00:00:00.000,No
896,1195,Food-Spice,Biryani Masala,Lead,0.53,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-08-22T00:00:00.000,No
897,1239,Food Other,Spinach,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-12-18T00:00:00.000,No
898,151,Dietary Supplement/Medications/Remedy,Festal (Name in Russian),Lead,-1.0,ppm,Aventis,UNKNOWN OR NOT STATED,2011-05-04T00:00:00.000,No
899,1524,Food Other,Tea,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2015-08-28T00:00:00.000,No
900,1376,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Arsenic,4.7,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,2015-02-25T00:00:00.000,No
901,650,Food-Spice,Food coloring powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-11-21T00:00:00.000,No
902,1287,Toys/Children's Products,Sensory Toy (red apple),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2015-02-25T00:00:00.000,No
903,1115,Religious powder,Incense ash,Lead,25.0,ppm,UNKNOWN OR NOT STATED,MALI,2014-04-29T00:00:00.000,No
904,1345,Religious powder,Kumkuman,Arsenic,-1.0,ppm,Y.V.S.,INDIA,2015-02-25T00:00:00.000,No
905,168,Food-Spice,Turmeric powder,Lead,4.7,ppm,Shad USA,BANGLADESH,2011-05-05T00:00:00.000,No
906,800,Cosmetics,Surma,Lead,390000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-06-07T00:00:00.000,No
907,295,Dietary Supplement/Medications/Remedy,Bo ying compound,Lead,2.3,ppm,Eu Yan Sang,HONG KONG,2011-09-08T00:00:00.000,No
908,613,Toys/Children's Products,Yellow toy car,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-10-09T00:00:00.000,No
909,328,Dietary Supplement/Medications/Remedy,Xolide (Azithromycin USP 200mg/5ml),Lead,-1.0,ppm,RADIANT PHARMACEUTICALS,BANGLADESH,2011-11-23T00:00:00.000,No
910,213,Food Other,Potato chips,Lead,-1.0,ppm,Frito Lay Dominicana,DOMINICAN REPUBLIC,2011-06-07T00:00:00.000,No
911,1554,Food-Spice,Turmeric root,Lead,0.73,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-10-07T00:00:00.000,No
912,450,Food-Spice,Curry powder,Lead,0.7,ppm,UNKNOWN OR NOT STATED,INDIA,2012-05-11T00:00:00.000,No
913,1337,Dietary Supplement/Medications/Remedy,Kaishore Guggulu (Ayurvedic),Lead,2.4,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
914,898,Toys/Children's Products,McDonald's Hello Kitty Toy,Lead,30.0,ppm,UNKNOWN OR NOT STATED,CHINA,2013-09-04T00:00:00.000,No
915,1476,Dietary Supplement/Medications/Remedy,Herbal tablets,Mercury,10.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
916,811,Dietary Supplement/Medications/Remedy,Herbs Schisandra Tea,Lead,-1.0,ppm,Jiangyin Tianjiang Herb Co,CHINA,2013-06-12T00:00:00.000,No
917,1080,Cosmetics,Cora Super White brightening gel,Mercury,-1.0,ppm,Under license of Cora Jacobsohn,LEBANON,2014-04-01T00:00:00.000,No
918,1497,Toys/Children's Products,Wooden toy blocks,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2015-05-21T00:00:00.000,No
919,193,Toys/Children's Products,Crayon,Lead,3.3,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-24T00:00:00.000,No
920,448,Food-Spice,Cumin,Lead,-1.0,ppm,Swad,INDIA,2012-05-11T00:00:00.000,No
921,130,Food-Spice,Chili powder,Lead,-1.0,ppm,"Square Consumer Products, Ltd",BANGLADESH,2011-04-22T00:00:00.000,No
922,1603,Toys/Children's Products,Crayon,Lead,0.76,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11T00:00:00.000,No
923,1073,Cosmetics,Neoprosone gel with Vit-C,Lead,-1.0,ppm,Technopharma Ltd UK,LEBANON,2014-04-01T00:00:00.000,No
924,1255,Food-Spice,Red spice,Lead,2.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-01-20T00:00:00.000,No
925,1007,Toys/Children's Products,Toy car,Lead,-1.0,ppm,Hot Wheels,THAILAND,2013-12-17T00:00:00.000,No
926,101,Food-Spice,Paprika,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-11T00:00:00.000,No
927,362,Dietary Supplement/Medications/Remedy,Phal (Ayurvedic),Lead,1.1,ppm,Shree Aushadh Pratisthan,INDIA,2012-01-23T00:00:00.000,No
928,668,Religious powder,Bhai Tika (white powder),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
929,920,Food-Candy,Powder candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-10-17T00:00:00.000,No
930,1609,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Mercury,150.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
931,805,Dietary Supplement/Medications/Remedy,Herbs (Albizzia Tea),Lead,3.7,ppm,Jiangyin Tianjiang Herbs work CO,CHINA,2013-06-12T00:00:00.000,No
932,58,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-03-22T00:00:00.000,No
933,1079,Cosmetics,Cora Super White brightening gel,Lead,-1.0,ppm,Under license of Cora Jacobsohn,LEBANON,2014-04-01T00:00:00.000,No
934,797,Food-Spice,Red Chilli Powder,Lead,3.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-06-07T00:00:00.000,No
935,437,Jewelry,Blue necklace,Lead,4.1,ppm,UNKNOWN OR NOT STATED,BRAZIL,2012-04-23T00:00:00.000,No
936,1098,Cosmetics,Neko Brightening Gel,Mercury,-1.0,ppm,Neko Industries UK,LEBANON,2014-04-01T00:00:00.000,No
937,1185,Food-Spice,Saffron,Lead,1.2,ppm,Ltd 'Tiemti',GEORGIA,2014-08-14T00:00:00.000,No
938,948,Food Other,Red dye - food coloring,Lead,1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-11-01T00:00:00.000,No
939,943,Cosmetics,Surma,Lead,770000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-11-01T00:00:00.000,No
940,1184,Food-Spice,Coriander,Lead,1.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-08-14T00:00:00.000,No
941,219,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Lead,3.0,ppm,Shree Baidyanath Ayurved Bhawan,INDIA,2011-06-13T00:00:00.000,No
942,1467,Dietary Supplement/Medications/Remedy,Herbal powder,Mercury,0.049,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
943,1209,Food Other,Fig,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,TURKEY,2014-09-10T00:00:00.000,No
944,671,Dietary Supplement/Medications/Remedy,Abhrak Bhasma (Ayurvedic),Mercury,23.0,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2012-12-03T00:00:00.000,No
945,1069,Other,Scent diffuser,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-04-01T00:00:00.000,No
946,327,Dietary Supplement/Medications/Remedy,Napa Paracetamol,Lead,-1.0,ppm,NAPA,BANGLADESH,2011-11-23T00:00:00.000,No
947,57,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-03-22T00:00:00.000,No
948,301,Jewelry,Baby bracelet,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2011-10-03T00:00:00.000,No
949,1307,Dietary Supplement/Medications/Remedy,Rajahpravartini Bati (Ayurvedic),Lead,35.0,ppm,Shree Baidyanath Ayurved Bahwan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
950,677,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2012-12-12T00:00:00.000,No
951,771,Food-Spice,Garam Masala,Lead,2.2,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
952,817,Toys/Children's Products,Crayon,Lead,1.2,ppm,kidcentives,CHINA,2013-06-25T00:00:00.000,No
953,1171,Cosmetics,Idole Extra Lemon,Lead,-1.0,ppm,EU,SPAIN,2014-08-06T00:00:00.000,No
954,224,Religious powder,Incense stick,Lead,14.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-06-13T00:00:00.000,No
955,386,Toys/Children's Products,Toy car,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-02-14T00:00:00.000,No
956,1181,Food-Spice,Utskho Suneli,Lead,2.5,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-08-14T00:00:00.000,No
957,700,Food-Spice,Garam Masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-01-25T00:00:00.000,No
958,1362,Dietary Supplement/Medications/Remedy,Sariwadi Bati (Ayurvedic),Arsenic,55.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
959,1601,Food-Spice,Hing,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11T00:00:00.000,No
960,757,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Mercury,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
961,767,Food Other,Rice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-03-29T00:00:00.000,No
962,522,Paint Supplies,Studio Series Tempera,Lead,-1.0,ppm,Utrecht Manufacturing Corporation,UNITED STATES,2012-06-23T00:00:00.000,No
963,85,Food Other,Tea,Lead,3.2,ppm,UNKNOWN OR NOT STATED,MOROCCO,2011-04-06T00:00:00.000,No
964,530,Food-Candy,Alegria Candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2012-07-06T00:00:00.000,No
965,536,Toys/Children's Products,#2 HB Pencil,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-17T00:00:00.000,No
966,1217,Dietary Supplement/Medications/Remedy,Gulan Chagans Salt (Ayurvedic),Arsenic,1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2014-09-23T00:00:00.000,No
967,318,Food-Spice,Georgian spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-11-10T00:00:00.000,No
968,129,Food Other,Canelitas cinnamon cookies,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2011-04-20T00:00:00.000,No
969,400,Food-Spice,Georgian spice,Lead,18000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-03-09T00:00:00.000,No
970,1011,Food Other,Dried shrimp/fish,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,GHANA,2013-12-23T00:00:00.000,No
971,870,Toys/Children's Products,Toy car,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2013-07-24T00:00:00.000,No
972,874,Food-Candy,Hard candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-07-25T00:00:00.000,No
973,1168,Cosmetics,Deluxe Nadinola Bleaching Cream,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2014-08-06T00:00:00.000,No
974,233,Cosmetics,Crema Santa Skin Lightening Cream,Mercury,-1.0,ppm,"Laboratorios Contifarma, C. por A",DOMINICAN REPUBLIC,2011-06-23T00:00:00.000,No
975,188,Food Other,Euryale Seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-20T00:00:00.000,No
976,1033,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Lead,3.0,ppm,Lanzhou Traditional Herbs,CHINA,2014-01-15T00:00:00.000,No
977,959,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Lead,66000.0,ppm,Gita Bhawan Ayurved Sansthan,INDIA,2013-11-15T00:00:00.000,No
978,23,Cosmetics,Johnson & Johnson Baby Powder,Lead,-1.0,ppm,Dipsoduske oleh,INDONESIA,2011-02-07T00:00:00.000,No
979,1122,Food-Spice,Georgian 'Tkemali' or 'Plum sauce',Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-04-29T00:00:00.000,No
980,658,Religious powder,Asthagandha powder,Lead,9.9,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
981,846,Dietary Supplement/Medications/Remedy,Vitisini,Mercury,13000.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-07-17T00:00:00.000,No
982,1620,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
983,799,Dietary Supplement/Medications/Remedy,Sol Andino,Lead,1.8,ppm,Paraguay Sol Adino,PARAGUAY,2013-06-07T00:00:00.000,No
984,1452,Food-Spice,Chili powder,Lead,110.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-18T00:00:00.000,No
985,1359,Dietary Supplement/Medications/Remedy,Marichyadi Bati (Ayurvedic),Mercury,18.0,ppm,Shree Baidyanath; Ayurved Bhawan Pvt. Ltd.,INDIA,2015-02-25T00:00:00.000,No
986,689,Food-Spice,Turmeric powder,Lead,4.1,ppm,"Square Consumer Products, Ltd.",BANGLADESH,2012-12-18T00:00:00.000,No
987,1004,Food-Spice,Asafoetida (Hing),Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2013-12-10T00:00:00.000,No
988,1008,Toys/Children's Products,Crayon,Lead,-1.0,ppm,Rose Art,CHINA,2013-12-19T00:00:00.000,No
989,370,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Arsenic,27.0,ppm,Charak Pharma Pvt. Ltd.,INDIA,2012-01-23T00:00:00.000,No
990,248,Food-Spice,Mustard seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-07-14T00:00:00.000,No
991,966,Dietary Supplement/Medications/Remedy,Madhunashini Vati (Ayurvedic),Arsenic,6.1,ppm,Divya Pharmacy,INDIA,2013-11-15T00:00:00.000,No
992,1280,Cosmetics,Go Rash Talc,Lead,15.0,ppm,Globe Cosmetics,PAKISTAN,2015-02-23T00:00:00.000,No
993,75,Dietary Supplement/Medications/Remedy,Mahashakti Rasayan (Ayurvedic),Mercury,70000.0,ppm,Vyas Pharmaceuticals,INDIA,2011-03-30T00:00:00.000,No
994,1211,Toys/Children's Products,Toy car,Lead,0.75,ppm,Nintendo,CHINA,2014-09-11T00:00:00.000,No
995,498,Food Other,Sea Weed,Lead,1.2,ppm,UNKNOWN OR NOT STATED,JAMAICA,2012-06-08T00:00:00.000,No
996,1274,Food-Spice,Cinnamon bark,Lead,4.9,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-02-19T00:00:00.000,No
997,886,Cosmetics,Purple Nail Polish,Lead,-1.0,ppm,Mark Wins International,UNKNOWN OR NOT STATED,2013-08-22T00:00:00.000,No
998,22,Food Other,Cheetos Crunchy,Lead,-1.0,ppm,Frito Lay,DOMINICAN REPUBLIC,2011-02-07T00:00:00.000,No
999,1005,Cosmetics,Kajal,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2013-12-12T00:00:00.000,No
