summons_key,summons_date,offense_description,law_section_number,law_description,summons_category_type,age_group,jurisdiction_code,boro,precinct_of_occur,x_coordinate_cd,y_coordinate_cd,latitude,longitude,sex,race
202993287,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,0,BRONX,48,1013091,248744,40.84938098600002,-73.89575413999995,M,WHITE HISPANIC
203000797,2019-09-27T00:00:00.000,AGG. UNLICENSED OPER.,511,VTL,VTL,18-24,0,BROOKLYN,75,1021131,189535,40.68683794000003,-73.86701806599996,M,WHITE HISPANIC
202974390,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996,,
202949606,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,NEW YORK,10,983927,215961,40.75944775100004,-74.00116737299999,,
202966882,2019-09-27T00:00:00.000,RECEIVING MONEY OUTSIDE DAZ,4-16(e)(4)(i),,,45-64,0,NEW YORK,18,988095,215517,40.758228256000045,-73.98612251699996,F,WHITE HISPANIC
202980843,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,0,QUEENS,108,1010873,210910,40.74554396800004,-73.90392120199994,M,BLACK
202980410,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,48,1015900,247717,40.84655255400003,-73.88560571999993,M,BLACK
202980116,2019-09-27T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,0,QUEENS,110,1020380,212045,40.748625524000026,-73.86960515699997,M,WHITE HISPANIC
202980108,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,0,QUEENS,108,1011020,210932,40.745603909000074,-73.90339060299993,M,ASIAN / PACIFIC ISLANDER
202979879,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,46,1008857,247929,40.84715686700008,-73.91106113599994,M,BLACK
202977900,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BROOKLYN,77,1001255,185950,40.67705843200008,-73.93869480699995,M,BLACK
202974386,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996,,
202972125,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,44,1004731,244912,40.83888662000004,-73.92598348599995,M,BLACK HISPANIC
202966885,2019-09-27T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,45-64,0,BRONX,40,1007034,236608,40.81608887400005,-73.917688689,M,WHITE HISPANIC
202939476,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,NEW YORK,33,1001876,246052,40.84202174700005,-73.93629840599993,M,WHITE HISPANIC
202980408,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,48,1016276,250654,40.854612389000074,-73.884232679,M,WHITE HISPANIC
203037053,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BRONX,41,1013902,238673,40.82173633200006,-73.89286725999993,F,WHITE HISPANIC
202944702,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,47,1026412,258211,40.87531145100007,-73.84754521099995,F,BLACK
202964211,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,NEW YORK,28,992419,169880,40.63296235400002,-73.97056992299997,M,BLACK
202953798,2019-09-27T00:00:00.000,BOX CUTTER,10-134,Administrative Code,KNIFE,18-24,0,NEW YORK,24,987324,200564,40.717186266000056,-73.98891235199994,M,BLACK
202993286,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,48,1015900,247717,40.84655255400003,-73.88560571999993,M,WHITE HISPANIC
202994517,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,33,1018783,243176,40.83407803800003,-73.87520880199997,M,ASIAN / PACIFIC ISLANDER
202980120,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BRONX,52,1014631,253884,40.86348357800006,-73.89016443999998,M,BLACK HISPANIC
202980846,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,48,1016276,250654,40.854612389000074,-73.884232679,M,BLACK HISPANIC
203021695,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,67,989222,182026,40.666302865000034,-73.98207921999993,M,BLACK
202980844,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,48,1014115,247615,40.846278812000044,-73.89205786999997,M,BLACK HISPANIC
202998957,2019-09-27T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,<18,0,QUEENS,106,1027186,187352,40.68081881000006,-73.84519924799997,M,BLACK
203112384,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,46,1010049,252090,40.85857416900007,-73.90673672499997,M,WHITE HISPANIC
202980411,2019-09-27T00:00:00.000,RECKLESS OPERATION OF A BICYCLE *( C SUMMONS)*,19-176(B),,,25-44,0,BRONX,48,1015900,247717,40.84655255400003,-73.88560571999993,M,BLACK
202980111,2019-09-27T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,0,QUEENS,110,1020380,212045,40.748625524000026,-73.86960515699997,M,WHITE HISPANIC
203037048,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BRONX,41,960749,163424,40.615214578000064,-74.08464904799997,M,BLACK
202979876,2019-09-27T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,45-64,0,BROOKLYN,79,998208,186492,40.67855142900004,-73.94967876499999,M,BLACK
202979518,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,2,BROOKLYN,90,1001414,195664,40.70372081700003,-73.93809683099995,M,WHITE HISPANIC
202979504,2019-09-27T00:00:00.000,"WITHOUT LAWFUL AUTHORITY, DISTURBS ANY LAWFUL ASSEMBLY OR MEETING OF PERSONS",240.20(4),,,25-44,2,BRONX,43,1018527,243130,40.83395277900007,-73.87613414899994,M,WHITE HISPANIC
203043412,2019-09-27T00:00:00.000,KNIVES; PUBLIC POSSESSION (BLADE 4 INCHES OR MORE),10-133(B),,,18-24,0,STATEN ISLAND,120,1008571,194113,40.69944691000006,-73.91228962299994,M,WHITE HISPANIC
202977901,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,2,BROOKLYN,88,989961,192624,40.69539152700002,-73.97940641699995,M,BLACK
202974393,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,63,1009816,156637,40.59657994500003,-73.90794166099994,,
202980110,2019-09-27T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,0,QUEENS,110,1020380,212045,40.748625524000026,-73.86960515699997,M,WHITE HISPANIC
202972108,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,QUEENS,110,1015468,210699,40.74494979900004,-73.88733921599999,F,ASIAN / PACIFIC ISLANDER
202964216,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BRONX,47,1019758,259418,40.878653566000025,-73.87159939699995,M,WHITE HISPANIC
202957845,2019-09-27T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,25-44,0,BROOKLYN,75,1019847,184424,40.67281467300006,-73.87167482899997,M,BLACK HISPANIC
202949609,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,NEW YORK,10,983927,215961,40.75944775100004,-74.00116737299999,,
202979878,2019-09-27T00:00:00.000,NO SECURITY GUARD LICENSE,89-C,General Business Law,BUSINESS,18-24,0,BRONX,46,1009736,250146,40.85323938100004,-73.90787562599996,M,BLACK HISPANIC
202979873,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,50,1010984,261034,40.88311992000007,-73.90332096899994,M,BLACK HISPANIC
202979506,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,77,1003508,185056,40.67459999000005,-73.93057482199998,F,BLACK
202976211,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,QUEENS,113,1050144,191359,40.69167594100002,-73.76238722599999,M,BLACK
202957838,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BROOKLYN,75,997585,230888,40.80040837100006,-73.95183686199994,M,BLACK HISPANIC
202964217,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,70,1027607,245455,40.84029431300007,-73.84330665199997,M,AMERICAN INDIAN/ALASKAN NATIVE
202974380,2019-09-27T00:00:00.000,OCCUPANCY SIGN NOT POSTED,27-527,,,25-44,0,STATEN ISLAND,122,942360,139524,40.54954603900006,-74.15073564499993,F,ASIAN / PACIFIC ISLANDER
203043421,2019-09-27T00:00:00.000,DISCON: UNREASONABLE NOISE,240.20-2,Penal Law,DISORDERLY CONDUCT,25-44,2,BRONX,42,1011100,239163,40.82309020400004,-73.90298905999998,M,BLACK
202988044,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,48,1046804,184122,40.67183632000007,-73.77449841499998,M,BLACK
202974394,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,63,1009181,240169,40.82585701200002,-73.90991890299993,,
202974383,2019-09-27T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,18-24,0,BRONX,40,1009816,156637,40.59657994500003,-73.90794166099994,M,BLACK
202964213,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BRONX,43,1004950,232897,40.80590834100008,-73.92522908799998,M,BLACK
202988043,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,48,1005991,233847,40.80851332700007,-73.92146572099993,M,BLACK
202985351,2019-09-27T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,25-44,0,QUEENS,110,1013659,249910,40.852579435000045,-73.893695962,F,ASIAN / PACIFIC ISLANDER
202980399,2019-09-27T00:00:00.000,UNSECURED COMPRESSED GAS TANKS,3003.3.3,,,45-64,0,QUEENS,110,1015510,211556,40.74730189900004,-73.88718365899997,M,WHITE HISPANIC
202939924,2019-09-27T00:00:00.000,SALE/PURCHASE/USE OF ALCOHOL BY MINOR,65,ABC,ABC,45-64,0,QUEENS,110,1007444,234646,40.81070266500007,-73.91621424499994,F,WHITE HISPANIC
202980409,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,0,BRONX,48,963307,167476,40.62634288800007,-74.07544803499997,M,WHITE HISPANIC
202980119,2019-09-27T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,18-24,0,BRONX,52,1040111,193447,40.697476014000074,-73.79854883899996,M,WHITE HISPANIC
202980114,2019-09-27T00:00:00.000,UN-MOUNTED FIRE EXTINGUISHER,906.7,,,45-64,0,QUEENS,110,1014044,254197,40.86434466700007,-73.89228523799993,M,WHITE HISPANIC
202977902,2019-09-27T00:00:00.000,OTHER TRANSIT REG,9999,ABC,OTHER ABC,25-44,1,NEW YORK,14,1020380,212045,40.748625524000026,-73.86960515699997,M,BLACK
202976215,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,QUEENS,113,990886,213048,40.751449824000076,-73.97605054499998,M,BLACK
202976214,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,45-64,0,QUEENS,113,1050144,191359,40.69167594100002,-73.76238722599999,M,ASIAN / PACIFIC ISLANDER
202974377,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,41,1050148,192030,40.693517644000046,-73.76236623799997,M,BLACK HISPANIC
202980397,2019-09-27T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,45-64,0,QUEENS,110,1014226,250927,40.85536888900003,-73.89164186599999,M,WHITE HISPANIC
202980396,2019-09-27T00:00:00.000,USING EXTENSION CORD AS PERMANENT WIRING,605.5,,,45-64,0,QUEENS,110,1020380,212045,40.748625524000026,-73.86960515699997,M,WHITE HISPANIC
202980109,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,45-64,0,QUEENS,108,1020380,212045,40.748625524000026,-73.86960515699997,M,ASIAN / PACIFIC ISLANDER
202939925,2019-09-27T00:00:00.000,FAIL TO DISPLAY VALID BUSINESS CERTIFICATE,130.4,,,45-64,0,QUEENS,110,984000,201117,40.718704649000074,-74.00090331299998,M,WHITE HISPANIC
202939923,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,BRONX,41,1016539,211699,40.74769070100007,-73.88346930099993,M,WHITE HISPANIC
202980414,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,0,BROOKLYN,73,1008495,183171,40.66941383600005,-73.91260307999994,F,BLACK
202994518,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,NEW YORK,33,1004809,243208,40.83420945200004,-73.92570681899997,M,WHITE HISPANIC
203037201,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,41,1015007,238046,40.820011617000034,-73.88887771599997,M,BLACK HISPANIC
202979524,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,0,BRONX,42,1005435,196875,40.70703601300004,-73.923590672,M,WHITE HISPANIC
202974389,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,68,1010158,242491,40.832227424000045,-73.90637976999993,,
202972093,2019-09-27T00:00:00.000,DISORDERLY CONDUCT,240.20,Penal Law,DISORDERLY CONDUCT,<18,0,QUEENS,106,977780,165043,40.61968720500005,-74.02330711399996,M,WHITE HISPANIC
202966884,2019-09-27T00:00:00.000,NOISE (UNREASONABLE),24-218,Administrative Code,NOISE,<18,0,BRONX,45,1027186,187352,40.68081881000006,-73.84519924799997,F,WHITE HISPANIC
202980841,2019-09-27T00:00:00.000,ALCOHOL IN THE PARK,1-05(F) 1,,,25-44,0,QUEENS,108,996424,210017,40.743124599000055,-73.95606807299998,M,ASIAN / PACIFIC ISLANDER
202974381,2019-09-27T00:00:00.000,FAIL TO DISPLAY CERTIFICATE OF AUTHORITY,1145(A4),,,25-44,0,STATEN ISLAND,122,942360,139524,40.54954603900006,-74.15073564499993,F,ASIAN / PACIFIC ISLANDER
202974379,2019-09-27T00:00:00.000,SOUND DEVICE; ADVERTISING PURPOSES,10-108(C),,,25-44,0,BRONX,46,1010146,247933,40.84716415900005,-73.90640212099999,M,BLACK HISPANIC
202980404,2019-09-27T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,18-24,0,STATEN ISLAND,120,963546,168573,40.62935448300004,-74.07459040799995,M,WHITE HISPANIC
202979874,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,QUEENS,114,1016276,250654,40.854612389000074,-73.884232679,M,WHITE HISPANIC
202974388,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,68,1050144,191359,40.69167594100002,-73.76238722599999,,
203217969,2019-09-27T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,0,BRONX,48,999389,228394,40.79356011200008,-73.94532663099994,M,BLACK
202976217,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,45-64,0,QUEENS,113,1000869,189184,40.68593576000006,-73.94007844399994,F,BLACK
203036800,2019-09-27T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,2,BROOKLYN,88,990762,192256,40.694380900000056,-73.97651820399994,M,BLACK
202977860,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BROOKLYN,79,998769,192415,40.69480780500004,-73.94764343299995,M,BLACK
203043419,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,2,BRONX,40,1005462,233820,40.80844050600007,-73.92337673099996,M,BLACK
202979516,2019-09-27T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,0,BROOKLYN,79,1004585,222017,40.77604652100007,-73.92658047499998,M,WHITE HISPANIC
203083720,2019-09-27T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,25-44,1,BRONX,44,1006032,243764,40.83573258000007,-73.92128542599994,M,BLACK
202969458,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,73,1007783,185486,40.67576991200008,-73.91516161399994,M,BLACK
203020452,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,0,BRONX,42,1008249,237978,40.81984592100008,-73.91329430899998,M,BLACK
203020451,2019-09-27T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,0,BRONX,42,1009796,240441,40.82660181700004,-73.90769570499998,M,BLACK
203037050,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,0,BRONX,41,1013481,239486,40.82396918900002,-73.89438481199994,M,BLACK HISPANIC
203095262,2019-09-27T00:00:00.000,DISORDERLY PREMISE,106-6,ABC,ABC,45-64,0,BRONX,47,1001213,229173,40.79569494400005,-73.93873724999997,F,BLACK
202993285,2019-09-27T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,18-24,0,BRONX,48,1010257,248767,40.84945291600008,-73.90599768399994,M,WHITE HISPANIC
202974365,2019-09-27T00:00:00.000,"FAIL TO DISPLAY ""CERTIFICATE OF OCCUPANCY""",27-222,,,25-44,0,STATEN ISLAND,122,977780,165043,40.61968720500005,-74.02330711399996,F,ASIAN / PACIFIC ISLANDER
202979519,2019-09-27T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,0,BROOKLYN,70,994244,175757,40.64909159000007,-73.96398605499998,M,WHITE HISPANIC
202980407,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,48,1015510,211556,40.74730189900004,-73.88718365899997,M,BLACK
202980845,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,48,1014508,248078,40.84754827200004,-73.89063532999995,M,BLACK HISPANIC
202959517,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BRONX,40,1007783,232525,40.80488021200006,-73.91499705999998,M,BLACK
202944700,2019-09-27T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,0,BRONX,50,1012091,260792,40.88245228300008,-73.89931863799995,F,WHITE HISPANIC
202964214,2019-09-27T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,45-64,0,BRONX,40,1018842,214963,40.75664083800007,-73.87514091299995,M,BLACK
202979881,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,77,1002041,186214,40.677781508000066,-73.93586041499998,M,BLACK
202966881,2019-09-27T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,0,BRONX,47,1022134,261091,40.883235548000066,-73.86299798899995,F,BLACK
202939478,2019-09-27T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,0,BRONX,41,1011485,237929,40.819702045000035,-73.90160301699996,F,WHITE HISPANIC
202974382,2019-09-27T00:00:00.000,OBSTRUCTED VIEW OF PREMISE,106-9,ABC,ABC,25-44,0,STATEN ISLAND,122,942360,139524,40.54954603900006,-74.15073564499993,F,ASIAN / PACIFIC ISLANDER
202947197,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BRONX,42,1011047,239814,40.82487717500004,-73.90317795599998,M,WHITE HISPANIC
202976216,2019-09-27T00:00:00.000,"LICENSE, OPERATE WITH SUSPENDED/REVOKED/NONE",19-506(D),,,25-44,2,BRONX,43,1025708,238315,40.82070620500008,-73.85021386099999,M,BLACK HISPANIC
202959518,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,NEW YORK,28,997406,230838,40.80027140300007,-73.95248348799998,M,BLACK
202979503,2019-09-27T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BROOKLYN,77,1001981,185325,40.67534152500008,-73.93607906899997,M,BLACK
202974384,2019-09-27T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996,,
202979871,2019-09-27T00:00:00.000,VEND:RESTRICTIONS ON PLCMENT VEH/PUSHCARTS,17-315/20465,Administrative Code,VENDING,25-44,0,QUEENS,110,1020216,212100,40.74877715400004,-73.87019675199997,F,WHITE HISPANIC
203469313,2019-09-27T00:00:00.000,OBSTRUCTED VIEW OF PREMISE,106-9,ABC,ABC,25-44,0,STATEN ISLAND,122,942360,139524,40.54954603900006,-74.15073564499993,F,ASIAN / PACIFIC ISLANDER
203041663,2019-09-26T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,25-44,0,BROOKLYN,63,1003000,164657,40.618610241000056,-73.93246289899997,M,UNKNOWN
202907248,2019-09-26T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,0,BROOKLYN,90,994869,194280,40.69993233400004,-73.96170456199997,,
202914216,2019-09-26T00:00:00.000,KNIVES; PUBLIC POSSESSION (BLADE 4 INCHES OR MORE),10-133(B),,,<18,0,NEW YORK,24,993410,229866,40.79760857300005,-73.96691790599994,M,BLACK HISPANIC
202938813,2019-09-26T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,0,NEW YORK,6,983859,205623,40.73107252300008,-74.00141222799994,M,WHITE
202924719,2019-09-26T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,18-24,1,BRONX,40,1004369,237509,40.818568337000045,-73.92731394599997,M,BLACK
202939051,2019-09-26T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,2,BROOKLYN,90,993731,197550,40.708909009000074,-73.965804097,M,WHITE HISPANIC
202927662,2019-09-26T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,0,NEW YORK,32,999428,236544,40.815929553000046,-73.94516735699995,M,BLACK
202939048,2019-09-26T00:00:00.000,OTHER TRANSIT REG,9999,ABC,OTHER ABC,45-64,1,NEW YORK,14,986848,212883,40.75099904800004,-73.99062471199994,M,BLACK
202936738,2019-09-26T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,0,BRONX,44,1006420,246752,40.84393280300003,-73.91987339199994,M,BLACK HISPANIC
202916634,2019-09-26T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,0,NEW YORK,14,1032091,241976,40.83072232800004,-73.82712605899997,M,WHITE
202919489,2019-09-26T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,0,BROOKLYN,72,982978,172546,40.64028363200004,-74.004584745,M,ASIAN / PACIFIC ISLANDER
