,camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,critical_flag,grade,grade_date
223,50077425,POLOSUD,Manhattan,166,MOTT ST,10013.0,6464766172,"Ice Cream, Gelato, Yogurt, Ices",2018-07-30T00:00:00.000,Violations were cited in the following area(s).,5.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.719803905322,-73.996165190564,102.0,1.0,4100.0,1006924.0,1004700009,MN24,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2018-07-30T00:00:00.000
224,50005876,INDIKITCH,Manhattan,25,W 23RD ST,10010.0,6465907152,Indian,2016-05-11T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.741986777276,-73.990606448452,105.0,3.0,5800.0,1015581.0,1008250028,MN13,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,,
225,41387166,B & E NEIGHBORHOOD PUB,Staten Island,225,MAIN STREET,10307.0,7189488800,American,2017-03-22T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.509828880873,-74.247610425584,503.0,51.0,24800.0,5104957.0,5080470031,SI11,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,A,2017-03-22T00:00:00.000
226,50015939,LA ESSENCIA RESTAURANT,Manhattan,5085,BROADWAY,10034.0,6464787219,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2019-07-09T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.870708838059,-73.914762219995,112.0,10.0,30700.0,1065015.0,1022430268,MN01,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,,
227,50010888,THE BEAN,Brooklyn,101,BEDFORD AVE,11211.0,7183871871,Café/Coffee/Tea,2018-07-26T00:00:00.000,Violations were cited in the following area(s).,10.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.720291970836,-73.955067822441,301.0,33.0,51700.0,3251727.0,3022910001,BK73,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2018-07-26T00:00:00.000
228,41315707,LOUKOUMI TAVERNA,Queens,4507,DITMARS BOULEVARD,11105.0,7186263200,Greek,2019-07-30T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.770727758761,-73.903045267979,401.0,22.0,12100.0,4014694.0,4007710103,QN72,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,A,2019-07-30T00:00:00.000
229,41716350,FUKI SUSHI,Brooklyn,8509,18 AVENUE,11214.0,7188378885,Japanese,2016-12-12T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.607690763634,-74.002085241365,311.0,47.0,27800.0,3165757.0,3063440005,BK28,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2016-12-12T00:00:00.000
230,50018547,MANDEVILLES BISTRO,Brooklyn,944,FLATBUSH AVE,11226.0,3474350092,Caribbean,2016-01-14T00:00:00.000,Violations were cited in the following area(s).,18.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.648410271854,-73.958255205614,314.0,40.0,51002.0,3117169.0,3051020044,BK42,02B,Hot food item not held at or above 140º F.,Y,,
231,40993802,DUNKIN',Staten Island,4000,HYLAN BOULEVARD,10308.0,7189675744,Donuts,2016-10-05T00:00:00.000,Violations were cited in the following area(s).,19.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.542060021808,-74.146197238341,503.0,51.0,15603.0,5068149.0,5052980020,SI54,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,,
232,41284245,MARIA'S BISTRO MEXICANO,Brooklyn,886,5 AVENUE,11232.0,7184381608,Mexican,2018-12-10T00:00:00.000,Violations were cited in the following area(s).,9.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.651431584724,-74.003744372537,307.0,38.0,8400.0,3010439.0,3007050043,BK32,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2018-12-10T00:00:00.000
233,50046856,THE GREAT NORTHERN DELI AND DANISH DOGS,Manhattan,89,E 42ND ST,10017.0,6462799871,Scandinavian,2018-12-21T00:00:00.000,Violations were cited in the following area(s).,10.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.752093933162,-73.977604354379,105.0,4.0,9200.0,1035381.0,1012800001,MN19,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,A,2018-12-21T00:00:00.000
234,41435950,ARMANDO GROCERY & BAKERY,Brooklyn,272,WYCKOFF AVENUE,11237.0,7184977979,Bakery,2019-10-08T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.700117774416,-73.912164520922,304.0,37.0,43900.0,3076370.0,3033370026,BK77,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,A,2019-10-08T00:00:00.000
235,50093533,PANDA RESTAURANT,Bronx,791,LYDIG AVE,10462.0,7185180612,Chinese,2019-08-08T00:00:00.000,Violations were cited in the following area(s).,10.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.854433406282,-73.864232844293,211.0,13.0,22800.0,2049419.0,2043210001,BX49,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2019-08-08T00:00:00.000
236,50001985,CHIFLEZ,Queens,9502,ROOSEVELT AVE,11372.0,7182051385,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2019-02-01T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.748960639404,-73.871168815069,404.0,21.0,46500.0,4039772.0,4015930005,QN29,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,A,2019-02-01T00:00:00.000
237,40510804,WOODROW DINER,Staten Island,655,ROSSVILLE AVENUE,10309.0,7186054031,American,2016-11-22T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.542592288455,-74.208331211757,503.0,51.0,20801.0,5079747.0,5061450300,SI32,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,A,2016-11-22T00:00:00.000
238,41686215,SHUN WON RESTAURANT,Queens,8125,BROADWAY,11373.0,7187793330,Chinese,2019-08-05T00:00:00.000,Violations were cited in the following area(s).,24.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.743097029615,-73.883251648136,404.0,25.0,26902.0,4307385.0,4015097501,QN29,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,,
239,40394600,THE RESTAURANT,Queens,8605,ROCKAWAY BEACH BOULEVARD,11693.0,7186345809,American,2018-03-21T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.587528670655,-73.811412911904,414.0,32.0,94203.0,4303596.0,4161310010,QN12,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,,
240,41575871,KAL BAKERY & RESTAURANT,Brooklyn,3401,CHURCH AVENUE,11203.0,7184628786,Creole,2018-06-11T00:00:00.000,Violations were cited in the following area(s).,30.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.651015231386,-73.945564584693,317.0,40.0,81600.0,3108686.0,3048710040,BK91,02B,Hot food item not held at or above 140º F.,Y,,
241,50071316,Rincon Melania's,Queens,3511,QUEENS BLVD,11101.0,9177717155,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2019-05-15T00:00:00.000,Violations were cited in the following area(s).,19.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.744430371843,-73.929619743807,402.0,26.0,17900.0,4003167.0,4002220048,QN31,02B,Hot food item not held at or above 140º F.,Y,,
242,50057717,TEA STATION,Queens,4716,BELL BLVD,11361.0,9175489722,Chinese,2019-05-03T00:00:00.000,Violations were cited in the following area(s).,22.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.756567942527,-73.767545767178,411.0,19.0,144700.0,4157332.0,4073300023,QN46,02B,Hot food item not held at or above 140º F.,Y,,
243,50059003,VIVI BUBBLE TEA,Brooklyn,2169,86TH ST,11214.0,7185326561,"Juice, Smoothies, Fruit Salads",2017-03-17T00:00:00.000,Violations were cited in the following area(s).,,2019-11-28T06:01:01.000,Administrative Miscellaneous / Initial Inspection,40.60226968917,-73.994324572488,311.0,47.0,29000.0,3165898.0,3063470049,BK28,20A,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,N,,
244,50005642,BAGELS AND MORE,Manhattan,1585,3RD AVE,10128.0,2123484395,Bagels/Pretzels,2018-02-15T00:00:00.000,Violations were cited in the following area(s).,25.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.780837619414,-73.952499210627,108.0,5.0,15400.0,1048874.0,1015350001,MN32,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,,
245,50036692,MILK N' HONEY,Manhattan,160,BROADWAY,10038.0,2123624165,Jewish/Kosher,2017-02-23T00:00:00.000,Violations were cited in the following area(s).,18.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.709485926778,-74.010240199733,101.0,1.0,1502.0,1079040.0,1000640015,MN25,02B,Hot food item not held at or above 140º F.,Y,,
246,50079182,PIZZA SECRET,Brooklyn,72,5TH AVE,11217.0,9293376245,Pizza,2019-08-24T00:00:00.000,Violations were cited in the following area(s).,,2019-11-28T06:01:01.000,Administrative Miscellaneous / Initial Inspection,40.68076836975,-73.977520237742,306.0,39.0,12901.0,3018664.0,3009340039,BK37,22G,,,,
247,41708467,OLD WAH YOAN KITCHEN,Bronx,3486,EAST TREMONT AVENUE,10465.0,7188249816,Chinese,2018-08-11T00:00:00.000,Violations were cited in the following area(s).,30.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.831393252496,-73.826875520272,210.0,13.0,16600.0,2079389.0,2055310032,BX52,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,,
248,50033902,GREEK EATS,Manhattan,1229,1ST AVE,10065.0,2128614976,Greek,2019-07-29T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.76422872594,-73.9586155284,108.0,5.0,11800.0,1044742.0,1014410025,MN31,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,A,2019-07-29T00:00:00.000
249,50048478,PLAZA CAFE,Queens,11833,QUEENS BLVD,11375.0,6466628654,American,2019-09-04T00:00:00.000,Violations were cited in the following area(s).,7.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.714904921416,-73.831933646181,406.0,29.0,75701.0,4052811.0,4022700041,QN17,10J,"""""Wash hands” sign not posted at hand wash facility.",N,A,2019-09-04T00:00:00.000
250,41014673,PARISCIEN BAKERY,Queens,9921,NORTHERN BOULEVARD,11368.0,7183340063,Bakery,2018-10-02T00:00:00.000,Violations were cited in the following area(s).,22.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.757261328827,-73.869207137634,403.0,21.0,36300.0,4035112.0,4014290034,QN27,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,,
251,50040249,CEVICHERIA EL REY,Queens,8516A,ROOSEVELT AVE,11372.0,6462694107,Spanish,2019-07-05T00:00:00.000,Violations were cited in the following area(s).,25.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.747939111452,-73.880890017816,404.0,21.0,26901.0,4037070.0,4015020046,QN29,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,,
252,50055697,INDIAN EXPRESS,Manhattan,301,W 154TH ST,10039.0,2122560903,Indian,2018-06-12T00:00:00.000,Violations were cited in the following area(s).,37.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.828572815363,-73.937953364778,110.0,9.0,23502.0,1060895.0,1020470029,MN03,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Y,,
253,41330089,NEW HUNAN WOK,Brooklyn,1974,86 STREET,11214.0,7187140061,Chinese,2017-09-25T00:00:00.000,Violations were cited in the following area(s).,10.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.604871880152,-73.998717937027,311.0,47.0,28400.0,3166867.0,3063740053,BK28,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Y,A,2017-09-25T00:00:00.000
254,50009712,WO KAI CHINESE RESTAURANT,Bronx,1391,WEBSTER AVE,10456.0,7189921842,Chinese,2019-07-30T00:00:00.000,Violations were cited in the following area(s).,18.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.83606194573,-73.907506773407,204.0,16.0,17702.0,2009303.0,2028870151,BX14,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,,
255,50003079,BARILLA RESTAURANTS,Manhattan,1290,AVENUE OF THE AMERICAS,10119.0,6465592206,Italian,2016-08-22T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.760850108553,-73.979716722068,105.0,4.0,10400.0,1034510.0,1012670001,MN17,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,A,2016-08-22T00:00:00.000
