,centername,legalname,building,street,borough,zipcode,phone,permitexp,status,agerange,maximumcapacity,dc_id,programtype,facilitytype,childcaretype,bin,violationratepercent,totaleducationalworkers,averagetotaleducationalworkers,publichealthhazardviolationrate,criticalviolationrate,inspectiondate,regulationsummary,violationcategory,healthcodesubsection,violationstatus,inspectionsummaryresult,permitnumber,datepermitted,actual,url,violationavgratepercent,averagepublichealthhazardiolationrate,avgcriticalviolationrate
289,FIVE STAR DAY CARE CENTER,"SOUTHEAST BRONX NEIGHBORHOOD CENTERS, INC.",3261,3 AVENUE,BRONX,10456,718-292-4774,2021-05-18T00:00:00.000,Permitted,2 YEARS - 5 YEARS,100,DC1648,PRESCHOOL,GDC,Child Care - Pre School,2001228,83.3333,10,11.7988,66.6667,66.6667,2018-08-09T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Reinspection Required; Fines pending,4663.0,2005-02-15T00:00:00.000,N,www.sebnc.org,32.019,13.2274,28.4717
290,"CHILDREN'S LEARNING COMPANY, INC.","CHILDREN'S LEARNING COMPANY, INC.",210,WEST 233 STREET,BRONX,10463,718-432-1170,2020-09-26T00:00:00.000,Permitted,2 YEARS - 5 YEARS,30,DC11969,PRESCHOOL,GDC,Child Care - Pre School,2083554,80.0,5,11.7988,40.0,60.0,2017-02-01T00:00:00.000,Child care service failed to provide constant and competent supervision for children within its care.,PUBLIC HEALTH HAZARD,47.23 (a)(b),CORRECTED,Initial Annual Inspection - Reinspection Required,7643.0,2006-09-09T00:00:00.000,Y,www.childrenslearningcompany.com,32.019,13.2274,28.4717
291,PRECIOUS CHILDREN DAY CARE CENTER  INC#2,PRECIOUS CHILDREN DAY CARE CENTER INC#2,202-13,JAMAICA AVENUE,QUEENS,11423,718-479-2127,2020-05-19T00:00:00.000,Permitted,2 YEARS - 5 YEARS,20,DC2820,PRESCHOOL,GDC,Child Care - Pre School,4222696,40.0,4,11.7988,20.0,40.0,2017-01-04T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required,7165.0,2003-08-13T00:00:00.000,Y,,32.019,13.2274,28.4717
292,PRECIOUS CHILDREN DAY CARE CENTER  INC#2,PRECIOUS CHILDREN DAY CARE CENTER INC#2,202-13,JAMAICA AVENUE,QUEENS,11423,718-479-2127,2020-05-19T00:00:00.000,Permitted,2 YEARS - 5 YEARS,20,DC2820,PRESCHOOL,GDC,Child Care - Pre School,4222696,40.0,4,11.7988,20.0,40.0,2017-01-04T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required,7165.0,2003-08-13T00:00:00.000,Y,,32.019,13.2274,28.4717
293,BRIGHT HORIZONS CHILDREN'S CENTER LLC,BRIGHT HORIZONS CHILDREN'S CENTER LLC,475,MAIN STREET,MANHATTAN,10044,212-224-0129,2020-08-31T00:00:00.000,Permitted,2 YEARS - 5 YEARS,30,DC2263,PRESCHOOL,GDC,Child Care - Pre School,1086204,16.6667,5,11.7988,0.0,16.6667,2017-11-28T00:00:00.000,Sufficient utility sinks not provided; not of adequate size; insufficent water provided in comercial buildings..,GENERAL,131.09(d)(3),CORRECTED,Initial Annual Inspection - Reinspection Required,7236.0,2006-08-31T00:00:00.000,N,www.brighthorizons.com/mskcc,32.019,13.2274,28.4717
294,ROOSEVELT ISLAND DAY NURSERY,ROOSEVELT ISLAND DAY NURSERY,405,MAIN STREET,MANHATTAN,10044,212-935-3747,2020-09-24T00:00:00.000,Permitted,2 YEARS - 5 YEARS,15,DC19143,PRESCHOOL,GDC,Child Care - Pre School,1087314,33.3333,4,11.7988,0.0,33.3333,2017-09-11T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Previously cited violations corrected,8325.0,2010-09-24T00:00:00.000,Y,www.ridn.org,32.019,13.2274,28.4717
295,MAGIC MOMENTS ACADEMY,"Magic Moments Brooklyn, LLC",1078,Fulton  Street,BROOKLYN,11238,347-464-5544,2021-01-25T00:00:00.000,Permitted,0 YEARS - 2 YEARS,26,DC34832,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3397114,42.8571,11,7.9354,28.5714,42.8571,2019-10-31T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Previously closed program re-opened,103936.0,2017-01-25T10:39:56.000,Y,www.magicmomentsacademy.com,29.9035,11.1485,26.3275
296,SOLOMON INSTITUTE CORPORATION,SOLOMON INSTITUTE CORPORATION,35-20,147 STREET,QUEENS,11354,718-961-5977,2020-02-02T00:00:00.000,Permitted,2 YEARS - 5 YEARS,24,DC11240,PRESCHOOL,GDC,Child Care - Pre School,4308862,60.0,4,11.7988,20.0,60.0,2017-05-02T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37 (b)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,7260.0,2004-09-05T00:00:00.000,N,,32.019,13.2274,28.4717
297,SOLOMON INSTITUTE CORPORATION,SOLOMON INSTITUTE CORPORATION,35-20,147 STREET,QUEENS,11354,718-961-5977,2020-02-02T00:00:00.000,Permitted,2 YEARS - 5 YEARS,24,DC11240,PRESCHOOL,GDC,Child Care - Pre School,4308862,60.0,4,11.7988,20.0,60.0,2017-05-02T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37 (b)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,7260.0,2004-09-05T00:00:00.000,N,,32.019,13.2274,28.4717
298,SOLOMON INSTITUTE CORPORATION,SOLOMON INSTITUTE CORPORATION,35-20,147 STREET,QUEENS,11354,718-961-5977,2020-02-02T00:00:00.000,Permitted,2 YEARS - 5 YEARS,24,DC11240,PRESCHOOL,GDC,Child Care - Pre School,4308862,60.0,4,11.7988,20.0,60.0,2017-05-02T00:00:00.000,All teachers have not received training in infectious disease control and reporting.,GENERAL,47.37 (b)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,7260.0,2004-09-05T00:00:00.000,N,,32.019,13.2274,28.4717
299,BRIGHT KIDS DAY CARE,NELOY INC.,108-42,SUTPHIN BLVD.,QUEENS,11435,718-262-0909,2020-02-01T00:00:00.000,Permitted,2 YEARS - 5 YEARS,28,DC22436,PRESCHOOL,GDC,Child Care - Pre School,4258269,50.0,7,11.7988,16.6667,50.0,2018-10-12T00:00:00.000,Child care service staff identified/acting as group teachers do not meet the required qualifications of the position.,GENERAL,47.13(d),CORRECTED,Initial Annual Inspection - Reinspection Not Required,11638.0,2012-02-01T00:00:00.000,Y,,32.019,13.2274,28.4717
300,"WASHINGTON HEIGHTS CHILD CARE CENTER, INC.","WASHINGTON HEIGHTS CHILD CARE CENTER, INC.",610-14,WEST 175 STREET,MANHATTAN,10033,212-781-6910,2021-06-28T00:00:00.000,Permitted,2 YEARS - 5 YEARS,55,DC1499,PRESCHOOL,GDC,Child Care - Pre School,1063533,33.3333,7,11.7988,33.3333,11.1111,2017-10-19T00:00:00.000,Fire extinguishers observed not to be inspected or maintained at time of inspection.,PUBLIC HEALTH HAZARD,47.59 (b),CORRECTED,Monitoring Inspection Non-Routine - Reinspection Required; Fines pending,6193.0,2003-05-30T00:00:00.000,N,,32.019,13.2274,28.4717
301,"BROOKLYN CHINESE-AMERICAN ASSOCIATION, INC.","BROOKLYN CHINESE-AMERICAN ASSOCIATION, INC.",4202,8TH  AVENUE,BROOKLYN,11232,718-438-0008,2019-12-18T00:00:00.000,Permitted,2 YEARS - 5 YEARS,176,DC23100,PRESCHOOL,GDC,Child Care - Pre School,3337411,16.6667,20,11.7988,16.6667,0.0,2017-09-27T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Not Required,55337.0,2013-12-18T00:00:00.000,Y,www.bca.net,32.019,13.2274,28.4717
302,"BROOKLYN CHINESE-AMERICAN ASSOCIATION, INC.","BROOKLYN CHINESE-AMERICAN ASSOCIATION, INC.",4202,8TH  AVENUE,BROOKLYN,11232,718-438-0008,2019-12-18T00:00:00.000,Permitted,2 YEARS - 5 YEARS,176,DC23100,PRESCHOOL,GDC,Child Care - Pre School,3337411,16.6667,20,11.7988,16.6667,0.0,2017-09-27T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Not Required,55337.0,2013-12-18T00:00:00.000,Y,www.bca.net,32.019,13.2274,28.4717
303,"BROOKLYN CHINESE-AMERICAN ASSOCIATION, INC.","BROOKLYN CHINESE-AMERICAN ASSOCIATION, INC.",4202,8TH  AVENUE,BROOKLYN,11232,718-438-0008,2019-12-18T00:00:00.000,Permitted,2 YEARS - 5 YEARS,176,DC23100,PRESCHOOL,GDC,Child Care - Pre School,3337411,16.6667,20,11.7988,16.6667,0.0,2017-09-27T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Not Required,55337.0,2013-12-18T00:00:00.000,Y,www.bca.net,32.019,13.2274,28.4717
304,"BROOKLYN CHINESE-AMERICAN ASSOCIATION, INC.","BROOKLYN CHINESE-AMERICAN ASSOCIATION, INC.",4202,8TH  AVENUE,BROOKLYN,11232,718-438-0008,2019-12-18T00:00:00.000,Permitted,2 YEARS - 5 YEARS,176,DC23100,PRESCHOOL,GDC,Child Care - Pre School,3337411,16.6667,20,11.7988,16.6667,0.0,2017-09-27T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Not Required,55337.0,2013-12-18T00:00:00.000,Y,www.bca.net,32.019,13.2274,28.4717
305,"BRIGHT BEGINNINGS IN QUEENS VILLAGE, INC.","BRIGHT BEGINNINGS IN QUEENS VILLAGE,INC",80-45,WINCHESTER BOULEVARD,QUEENS,11427,718-264-3860,2020-07-02T00:00:00.000,Permitted,2 YEARS - 5 YEARS,54,DC11190,PRESCHOOL,GDC,Child Care - Pre School,4537294,80.0,14,11.7988,20.0,80.0,2016-12-29T00:00:00.000,Individual certified in food protection not on site during periods of food preparation.,CRITICAL,81.15 (a),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,5887.0,1993-11-01T00:00:00.000,Y,,32.019,13.2274,28.4717
306,"ALL CHILDRENS CHILD CARE CENTER OF QUEENS, INC.","ALL CHILDRENS CHILD CARE CENTER OF QUEENS, INC.",35-01,24 STREET,QUEENS,11106,718-707-0501,2021-05-26T00:00:00.000,Permitted,2 YEARS - 5 YEARS,64,DC2838,PRESCHOOL,GDC,Child Care - Pre School,4003978,40.0,9,11.7988,20.0,40.0,2018-07-05T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,6855.0,2003-02-10T00:00:00.000,N,,32.019,13.2274,28.4717
307,ABC CHILD CENTER,"ABC CHILD CENTER,INC",109,NASSAU AVENUE,BROOKLYN,11222,718-389-9004,2020-07-03T00:00:00.000,Permitted,2 YEARS - 5 YEARS,45,DC620,PRESCHOOL,GDC,Child Care - Pre School,3066150,22.2222,6,11.7988,0.0,22.2222,2017-05-24T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required,6084.0,2004-07-26T00:00:00.000,N,www.ABCchildcenter.com,32.019,13.2274,28.4717
308,ABC CHILD CENTER,"ABC CHILD CENTER,INC",109,NASSAU AVENUE,BROOKLYN,11222,718-389-9004,2020-07-03T00:00:00.000,Permitted,2 YEARS - 5 YEARS,45,DC620,PRESCHOOL,GDC,Child Care - Pre School,3066150,22.2222,6,11.7988,0.0,22.2222,2017-05-24T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required,6084.0,2004-07-26T00:00:00.000,N,www.ABCchildcenter.com,32.019,13.2274,28.4717
309,"BLANCHE COMMUNITY PROGRESS DAY CARE CENTER , INC.","BLANCHE COMMUNITY PROGRESS DAY CARE CENTER , INC.",44-02,BEACH CHANNEL DRIVE,QUEENS,11691,718-471-7881,2021-03-07T00:00:00.000,Permitted,2 YEARS - 5 YEARS,176,DC3109,PRESCHOOL,GDC,Child Care - Pre School,4463476,55.5556,36,11.7988,0.0,55.5556,2017-03-02T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Previously cited violations corrected,7083.0,2003-01-23T00:00:00.000,N,,32.019,13.2274,28.4717
310,LITTLE SCHOLARS LEARNING CENTER IV,FLATBUSH DAYCARE LLC,4123,AVENUE U,BROOKLYN,11234,718-377-3494,2020-04-23T00:00:00.000,Permitted,0 YEARS - 2 YEARS,28,DC33812,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3241899,75.0,4,7.9354,25.0,75.0,2019-07-16T00:00:00.000,Child care service/camp maintains the existence of a nuisance at the time of inspection.,CRITICAL,3.09,CORRECTED,Initial Annual Inspection - Reinspection Required; Program closed,104384.0,2018-04-23T15:05:37.000,Y,www.littlescholarsnyc.com,29.9035,11.1485,26.3275
311,"NORTHEAST BRONX DAY CARE CENTER, INC.","NORTHEAST BRONX DAY CARE CENTER,INC.",4102,WHITE PLAINS ROAD,BRONX,10466,718-547-0501,2021-01-11T00:00:00.000,Permitted,2 YEARS - 5 YEARS,195,DC11641,PRESCHOOL,GDC,Child Care - Pre School,2063602,50.0,45,11.7988,50.0,25.0,2018-02-14T00:00:00.000,At time of inspection it was determined that child care service failed to take any and all necessary action to eliminate the potential for exposure to choking hazards by children.,CRITICAL,47.57 (c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,6622.0,2004-12-08T00:00:00.000,N,,32.019,13.2274,28.4717
312,INNER FORCE KIDS CORP.,INNER FORCE KIDS CORP.,4105,CHURCH AVENUE,BROOKLYN,11203,718-856-1100,2020-08-29T00:00:00.000,Permitted,2 YEARS - 5 YEARS,129,DC26096,PRESCHOOL,GDC,Child Care - Pre School,3108984,16.6667,11,11.7988,0.0,16.6667,2018-03-01T00:00:00.000,At time of inspection floors/walls ceilings were observed not maintained; in disrepair or covered in a toxic finish.,GENERAL,47.41 (j),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,72782.0,2014-08-29T00:00:00.000,Y,www.innerforce.org,32.019,13.2274,28.4717
313,JONATHAN WILLIAMS DAY CARE CENTER,"LABOR AND INDUSTRY FOR EDUCATION, INC.",321,ROEBLING STREET,BROOKLYN,11211,718-387-5011,2020-10-09T00:00:00.000,Permitted,2 YEARS - 5 YEARS,100,DC24620,PRESCHOOL,GDC,Child Care - Pre School,3341975,12.5,13,11.7988,0.0,12.5,2019-11-19T00:00:00.000,At time of inspection it was determined that child care service allows staff to perform their duties that are not healthy or are incapable of carrying out their duties. Staff medical clearances are not maintained by child care service.,GENERAL,47.33(b),OPEN,Initial Annual Inspection - Reinspection Not Required,24338.0,2012-10-09T00:00:00.000,Y,www.lifetech.org,32.019,13.2274,28.4717
314,URBAN HORIZONS EARLY CHILDHOOD DISCOVERY CENTER,WOMEN'S HOUSING AND ECOMOMIC DEVELOPMENT CORP.,50,EAST 168 STREET,BRONX,10452,718-839-1174,2021-01-19T00:00:00.000,Permitted,2 YEARS - 5 YEARS,112,DC1584,PRESCHOOL,GDC,Child Care - Pre School,2101464,37.5,16,11.7988,25.0,25.0,2019-10-31T00:00:00.000,At time of inspection it was determined that child care service allows staff to perform their duties that are not healthy or are incapable of carrying out their duties. Staff medical clearances are not maintained by child care service.,GENERAL,47.33(b),CORRECTED,Initial Annual Inspection - Reinspection Not Required,6716.0,2005-01-20T00:00:00.000,N,whedco.org,32.019,13.2274,28.4717
315,LITTLE SUNSHINE CENTER,"LITTLE SUNSHINE CENTER, LLC.",5959,BROADWAY,BRONX,10463,347-202-7542,2021-03-19T00:00:00.000,Permitted,0 YEARS - 2 YEARS,14,DC37208,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,2000000,100.0,4,7.9354,100.0,100.0,2019-10-01T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Reinspection Not Required,104746.0,2019-03-19T12:43:51.000,Y,,29.9035,11.1485,26.3275
316,RAINBOW RHYMES LEARNING CENTER,"RAINBOW RHYMES LEARNING CENTER, INC.",4041,BRUNER AVENUE,BRONX,10466,718-882-2388,2020-10-31T00:00:00.000,Permitted,2 YEARS - 5 YEARS,44,DC2109,PRESCHOOL,GDC,Child Care - Pre School,2067280,33.3333,6,11.7988,33.3333,33.3333,2017-05-31T00:00:00.000,Required food protection procedures were not implemented at time of inspection. Holder of food protection certificate was not on site during hours of food preparation activity.,PUBLIC HEALTH HAZARD,47.61 (a),CORRECTED,Monitoring Inspection Non-Routine - Reinspection Required,7656.0,2006-10-31T00:00:00.000,N,www.rainbowrhymes.com,32.019,13.2274,28.4717
317,"FIVE STARS CHILD CARE II, INC.","FIVE STARS CHILD CARE II, INC.",3415,NEPTUNE AVENUE,BROOKLYN,11224,718-676-7610,2021-06-02T00:00:00.000,Permitted,0 YEARS - 2 YEARS,30,DC33595,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3253907,20.0,6,7.9354,0.0,20.0,2017-09-01T00:00:00.000,At time of inspection it was determined that child care service allows staff to perform their duties that are not healthy or are incapable of carrying out their duties. Staff medical clearances are not maintained by child care service.,CRITICAL,47.33 (b),CORRECTED,Monitoring Inspection Non-Routine - Reinspection Required,104032.0,2017-06-02T14:36:24.000,Y,,29.9035,11.1485,26.3275
318,"FIVE STARS CHILD CARE II, INC.","FIVE STARS CHILD CARE II, INC.",3415,NEPTUNE AVENUE,BROOKLYN,11224,718-676-7610,2021-06-02T00:00:00.000,Permitted,0 YEARS - 2 YEARS,30,DC33595,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3253907,20.0,6,7.9354,0.0,20.0,2017-09-01T00:00:00.000,At time of inspection it was determined that child care service allows staff to perform their duties that are not healthy or are incapable of carrying out their duties. Staff medical clearances are not maintained by child care service.,CRITICAL,47.33 (b),CORRECTED,Monitoring Inspection Non-Routine - Reinspection Required,104032.0,2017-06-02T14:36:24.000,Y,,29.9035,11.1485,26.3275
319,ST. JOSEPH'S SCHOOL FOR THE DEAF,ST. JOSEPH'S SCHOOL FOR THE DEAF,1000,HUTCHINSON RIVER PARKWAY,BRONX,10465,718-828-9000,2020-04-27T00:00:00.000,Permitted,2 YEARS - 5 YEARS,59,DC10547,PRESCHOOL,GDC,Child Care - Pre School,2079869,100.0,12,11.7988,20.0,100.0,2019-02-28T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33(c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,5686.0,2006-04-27T00:00:00.000,N,,32.019,13.2274,28.4717
320,"RHEEDLEN FOUNDATION, INC.","HARLEM CHILDREN'S ZONE, INC.",60,WEST 117 STREET,MANHATTAN,10026,212-369-3577,2020-02-09T00:00:00.000,Permitted,2 YEARS - 5 YEARS,57,DC14559,PRESCHOOL,GDC,Child Care - Pre School,1085936,33.3333,5,11.7988,16.6667,33.3333,2018-07-25T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33(c),CORRECTED,Monitoring Inspection Non-Routine - Reinspection Required; Fines pending,7515.0,2005-12-13T00:00:00.000,Y,www.hcz.org,32.019,13.2274,28.4717
321,TRINITY CHURCH,TRINITY CHURCH,100,CHURCH STREET,MANHATTAN,10007,212-602-0829,2020-08-29T00:00:00.000,Permitted,2 YEARS - 5 YEARS,87,DC25685,PRESCHOOL,GDC,Child Care - Pre School,1001409,0.0,19,11.7988,0.0,0.0,2018-02-12T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,72783.0,2014-08-29T00:00:00.000,Y,www.trinitypreschoolnyc.org,32.019,13.2274,28.4717
322,"BRONX SKY CHILD CARE CENTER, INC.","BRONX SKY CHILD CARE CENTER, INC.",481,EAST 158TH STREET,BRONX,10451,718-401-0100,2021-09-28T00:00:00.000,Permitted,0 YEARS - 2 YEARS,10,DC25181,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,2127465,60.0,3,7.9354,20.0,60.0,2018-05-01T00:00:00.000,Child care service/camp found to have submitted false and or misleading information on a submission to the Department. Child care service submitted documents found to have been forged. Illegal reproduction/alteration of permits observed,PUBLIC HEALTH HAZARD,3.19,CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,97762.0,2015-09-28T00:00:00.000,Y,,29.9035,11.1485,26.3275
