,cusip_number,sedol_number,local_currency_code,trade_country_name,security_name,security_description,maturity_date,interest_rate,original_face,shares_par_value,base_market_value,base_total_cost,base_unrealized_gain_loss,base_accrued_interest,local_market_value,local_total_cost_amount,local_unrealized_gain_loss,local_accrued_interest,period_end_date,asset_class,investment_type_name,major_industry_name,minor_industry_name,direct_group_trust_holding,moody_s_quality_rating,s_and_p_quality_rating
341,'923AMWII0,',USD,UNITED STATES OF AMERICA (THE),136 WEST 168TH STREET,1%   01 Feb 2040,2040-02-01T00:00:00.000,5.48,310423.81,277547.68,328975.93,277547.68,51428.25,0.0,328975.93,277547.68,51428.25,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
342,'923ANCII3,',USD,UNITED STATES OF AMERICA (THE),2285 DAVIDSON AVENUE,1%   01 Dec 2039,2039-12-01T00:00:00.000,5.83,490000.27,439428.01,533399.59,439428.01,93971.58,0.0,533399.59,439428.01,93971.58,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
343,'923AQAII4,',USD,UNITED STATES OF AMERICA (THE),295 297 JEFFERSON STRE,1%   01 Apr 2042,2042-04-01T00:00:00.000,6.37,119130.89,112009.48,143345.72,112009.48,31336.24,0.0,143345.72,112009.48,31336.24,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
344,'923AQRII7,',USD,UNITED STATES OF AMERICA (THE),21 16 CORNAGA AVENUE,1%   01 Aug 2039,2039-08-01T00:00:00.000,6.24,220500.04,182048.11,223103.4,182048.11,41055.29,0.0,223103.4,182048.11,41055.29,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
345,'923AJXII2,',USD,UNITED STATES OF AMERICA (THE),798 EAST 8TH STREET,1%   01 Aug 2026,2026-08-01T00:00:00.000,4.9,687225.0,485936.61,532774.46,485936.61,46837.85,0.0,532774.46,485936.61,46837.85,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
346,'923ALRII2,',USD,UNITED STATES OF AMERICA (THE),1209 OGDEN AVENUE,1%   01 May 2042,2042-05-01T00:00:00.000,6.31,199660.98,187833.35,240219.02,187833.35,52385.67,0.0,240219.02,187833.35,52385.67,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
347,'923AHWII6,',USD,UNITED STATES OF AMERICA (THE),315 FOSTER AVENUE,1%   01 Sep 2039,2039-09-01T00:00:00.000,4.9,756000.07,607407.97,685808.57,607407.97,78400.6,0.0,685808.57,607407.97,78400.6,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
348,'923AHYII2,',USD,UNITED STATES OF AMERICA (THE),222 EAST 116TH STREET,1%   01 Nov 2039,2039-11-01T00:00:00.000,4.39,185500.0,161393.98,176345.69,161393.98,14951.71,0.0,176345.69,161393.98,14951.71,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
349,'923AHZII9,',USD,UNITED STATES OF AMERICA (THE),292 EAST BURNSIDE AVEN,1%   01 Nov 2036,2036-11-01T00:00:00.000,5.79,152599.95,127627.73,145893.62,127627.73,18265.89,0.0,145893.62,127627.73,18265.89,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
350,'923AJBII0,',USD,UNITED STATES OF AMERICA (THE),951 HERKIMER STREET,1%   01 Dec 2039,2039-12-01T00:00:00.000,5.02,630000.04,556424.58,648072.19,556424.58,91647.61,0.0,648072.19,556424.58,91647.61,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
351,'923AJDII6,',USD,UNITED STATES OF AMERICA (THE),2427 ADAM CLAYTON POWE,1%   01 Nov 2041,2041-11-01T00:00:00.000,5.43,700000.0,638666.02,768319.46,638666.02,129653.44,0.0,768319.46,638666.02,129653.44,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
352,'923AMYII6,',USD,UNITED STATES OF AMERICA (THE),"926, 930 MADISON STREE",1%   01 Jun 2043,2043-06-01T00:00:00.000,5.48,609602.35,578043.45,693210.51,578043.45,115167.06,0.0,693210.51,578043.45,115167.06,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
353,'923ANHII2,',USD,UNITED STATES OF AMERICA (THE),549 551 SOUTHERN BOULEV,1%   01 Jan 2040,2040-01-01T00:00:00.000,6.16,185500.02,154223.05,191414.46,154223.05,37191.41,0.0,191414.46,154223.05,37191.41,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
354,'923APJII6,',USD,UNITED STATES OF AMERICA (THE),41 21 HAMPTON STREET,1%   01 Jan 2041,2041-01-01T00:00:00.000,4.64,171499.99,153917.37,171422.4,153917.37,17505.03,0.0,171422.4,153917.37,17505.03,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
355,'923APSII6,',USD,UNITED STATES OF AMERICA (THE),75 89 WADSWORTH TERRAC,1%   01 Jun 2042,2042-06-01T00:00:00.000,4.88,1171705.83,985395.11,1127694.93,985395.11,142299.82,0.0,1127694.93,985395.11,142299.82,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
356,'923APVII9,',USD,UNITED STATES OF AMERICA (THE),1898 HARRISON AVENUE,1%   01 Jan 2042,2042-01-01T00:00:00.000,5.08,688570.73,634602.62,737915.24,634602.62,103312.62,0.0,737915.24,634602.62,103312.62,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
357,'923APWII7,',USD,UNITED STATES OF AMERICA (THE),239 + 348 MELROSE STRE,1%   01 Feb 2042,2042-02-01T00:00:00.000,6.37,192192.71,180033.91,231430.94,180033.91,51397.03,0.0,231430.94,180033.91,51397.03,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
358,'923AQGII1,',USD,UNITED STATES OF AMERICA (THE),508 WEST 135TH STREET,1%   01 Jan 2043,2043-01-01T00:00:00.000,6.48,329000.0,312967.39,404537.64,312967.39,91570.25,0.0,404537.64,312967.39,91570.25,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
359,'923AQJII5,',USD,UNITED STATES OF AMERICA (THE),186 EAST 104TH STREET,1%   01 Dec 2042,2042-12-01T00:00:00.000,6.48,207217.49,196896.27,253745.23,196896.27,56848.96,0.0,253745.23,196896.27,56848.96,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
360,'923BBUII4,',USD,UNITED STATES OF AMERICA (THE),64 PATCHEN AVE. + 133,1%   01 May 2031,2031-05-01T00:00:00.000,4.16,191845.11,151818.05,163376.52,151818.05,11558.47,0.0,163376.52,151818.05,11558.47,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
361,'923BBVII2,',USD,UNITED STATES OF AMERICA (THE),"140, 147 + 157 WEST 13",1%   01 Nov 2026,2026-11-01T00:00:00.000,3.85,238362.92,168088.12,177158.33,168088.12,9070.21,0.0,177158.33,168088.12,9070.21,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
362,'923BBBII6,',USD,UNITED STATES OF AMERICA (THE),208 17 JAMAICA AVENUE,1%   01 Apr 2040,2040-04-01T00:00:00.000,4.87,140000.06,124180.18,140677.92,124180.18,16497.74,0.0,140677.92,124180.18,16497.74,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
363,'923AXPII3,',USD,UNITED STATES OF AMERICA (THE),2825 WEBB AVE. + 457 E,1%   01 May 2041,2041-05-01T00:00:00.000,6.93,1082444.98,1010634.66,1324723.55,1010634.66,314088.89,0.0,1324723.55,1010634.66,314088.89,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
364,'923BFEII6,',USD,UNITED STATES OF AMERICA (THE),145 WEST 111TH STREET,1%   01 Jan 2025,2025-01-01T00:00:00.000,7.46,626000.0,352222.9,400674.82,352222.9,48451.92,0.0,400674.82,352222.9,48451.92,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
365,'923BFMII8,',USD,UNITED STATES OF AMERICA (THE),2204 FREDERICK DOUGLAS,1%   01 May 2036,2036-05-01T00:00:00.000,6.41,920000.0,712636.68,836303.49,712636.68,123666.81,0.0,836303.49,712636.68,123666.81,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
366,'923BESII6,',USD,UNITED STATES OF AMERICA (THE),2130 CROTONA AVENUE,1%   01 Jan 2025,2025-01-01T00:00:00.000,7.09,1085000.0,550421.52,639452.13,548054.15,91397.98,0.0,639452.13,548054.15,91397.98,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
367,'923BENII7,',USD,UNITED STATES OF AMERICA (THE),494 ATLANTIC AVENUE,1%   01 Sep 2029,2029-09-01T00:00:00.000,7.4,312000.0,166508.71,206968.28,165770.19,41198.09,0.0,206968.28,165770.19,41198.09,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
368,'923BELII1,',USD,UNITED STATES OF AMERICA (THE),929 42ND STREET,1%   01 Mar 2018,2018-03-01T00:00:00.000,7.98,338683.0,26801.93,27496.32,26817.15,679.17,0.0,27496.32,26817.15,679.17,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
369,'923BEUII1,',USD,UNITED STATES OF AMERICA (THE),913 E. 219TH STREET,1%   01 Jul 2029,2029-07-01T00:00:00.000,7.08,287000.0,189473.04,231678.29,189574.79,42103.5,0.0,231678.29,189574.79,42103.5,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
370,'923BEXII5,',USD,UNITED STATES OF AMERICA (THE),361 CLIFTON PLACE,1%   01 Nov 2023,2023-11-01T00:00:00.000,8.44,275000.0,143793.03,167389.59,143794.35,23595.24,0.0,167389.59,143794.35,23595.24,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
371,'923BEYII3,',USD,UNITED STATES OF AMERICA (THE),1658 ST JOHNS PLACE,1%   01 Nov 2019,2019-11-01T00:00:00.000,8.61,493700.0,125381.46,135068.04,124478.52,10589.52,0.0,135068.04,124478.52,10589.52,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
372,'923BFWII6,',USD,UNITED STATES OF AMERICA (THE),4 WEST 121ST STREET,1%   01 Oct 2033,2033-10-01T00:00:00.000,5.3,417000.0,286093.04,320607.67,286093.04,34514.63,0.0,320607.67,286093.04,34514.63,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
373,'923BFAII4,',USD,UNITED STATES OF AMERICA (THE),1100 CLAY AVENUE,1%   01 Dec 2034,2034-12-01T00:00:00.000,7.05,529750.0,360386.67,424081.09,360386.67,63694.42,0.0,424081.09,360386.67,63694.42,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
374,'923BGWII5,',USD,UNITED STATES OF AMERICA (THE),459 WEST 147TH STREET,1%   01 Mar 2032,2032-03-01T00:00:00.000,5.52,224000.0,170695.45,191886.35,170695.45,21190.9,0.0,191886.35,170695.45,21190.9,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
375,'923BGRII6,',USD,UNITED STATES OF AMERICA (THE),987 SUMMIT AVENUE,1%   01 Sep 2035,2035-09-01T00:00:00.000,6.2,301000.0,244510.54,305775.15,244510.54,61264.61,0.0,305775.15,244510.54,61264.61,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
376,'923BFYII2,',USD,UNITED STATES OF AMERICA (THE),55 WEST 184TH STREET,1%   01 Nov 2036,2036-11-01T00:00:00.000,6.27,552000.0,466261.95,544905.76,466261.95,78643.81,0.0,544905.76,466261.95,78643.81,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
377,'923BEWII7,',USD,UNITED STATES OF AMERICA (THE),547 WEST 160TH STREET,1%   01 Nov 2023,2023-11-01T00:00:00.000,7.42,193650.0,105141.56,118968.28,105141.56,13826.72,0.0,118968.28,105141.56,13826.72,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
378,'923BFJII5,',USD,UNITED STATES OF AMERICA (THE),547 MADISON STREET,1%   01 Apr 2038,2038-04-01T00:00:00.000,7.21,336341.0,289250.66,395002.7,289250.66,105752.04,0.0,395002.7,289250.66,105752.04,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
379,'923BFQII9,',USD,UNITED STATES OF AMERICA (THE),96 ROCKAWAY AVENUE,1%   01 May 2038,2038-05-01T00:00:00.000,6.4,675000.0,575071.19,736296.7,575071.19,161225.51,0.0,736296.7,575071.19,161225.51,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
380,'923BHAII2,',USD,UNITED STATES OF AMERICA (THE),79 HANSON PLACE,1%   01 Nov 2038,2038-11-01T00:00:00.000,5.84,219838.0,192887.34,241382.03,192887.34,48494.69,0.0,241382.03,192887.34,48494.69,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
381,'923BKPII5,',USD,UNITED STATES OF AMERICA (THE),1688 WEBSTER AVENUE,1%   01 Jan 2039,2039-01-01T00:00:00.000,6.4,320949.0,285710.5,354222.83,285710.5,68512.33,0.0,354222.83,285710.5,68512.33,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
382,'923BFUII0,',USD,UNITED STATES OF AMERICA (THE),870 LONGWOOD AVENUE,1%   01 Dec 2035,2035-12-01T00:00:00.000,5.91,1150000.0,904387.92,1036796.94,904387.92,132409.02,0.0,1036796.94,904387.92,132409.02,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
383,'923BJAII0,',USD,UNITED STATES OF AMERICA (THE),24 FURMAN AVENUE,1%   01 Sep 2038,2038-09-01T00:00:00.000,6.79,560000.0,407299.15,534615.23,407299.15,127316.08,0.0,534615.23,407299.15,127316.08,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
384,'924EEJII9,',USD,UNITED STATES OF AMERICA (THE),162 164 EAST 109TH ST,1%   01 Nov 2027,2027-11-01T00:00:00.000,2.65,72030.71,33098.09,33183.97,33098.09,85.88,0.0,33183.97,33098.09,85.88,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
385,'924EEHII3,',USD,UNITED STATES OF AMERICA (THE),545 WEST 133RD STREET,1%   01 Oct 2020,2020-10-01T00:00:00.000,6.39,43265.29,6918.84,7409.98,6918.84,491.14,0.0,7409.98,6918.84,491.14,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
386,'924QPYII7,',USD,UNITED STATES OF AMERICA (THE),22 24 MT. MORRIS PARK W,1%   01 Mar 2033,2033-03-01T00:00:00.000,3.84,464874.56,425099.23,447550.57,425099.23,22451.34,0.0,447550.57,425099.23,22451.34,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
387,'923APAII5,',USD,UNITED STATES OF AMERICA (THE),37 60 98TH STREET,1%   01 Nov 2029,2029-11-01T00:00:00.000,6.36,64173.89,50761.08,60537.4,50761.08,9776.32,0.0,60537.4,50761.08,9776.32,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
388,'923APBII3,',USD,UNITED STATES OF AMERICA (THE),428 436 EAST 117TH STRE,1%   01 Nov 2029,2029-11-01T00:00:00.000,5.88,1880199.98,1507615.78,1757954.54,1507615.78,250338.76,0.0,1757954.54,1507615.78,250338.76,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
389,'923APDII9,',USD,UNITED STATES OF AMERICA (THE),1487 ST. JOHNS PLACE,1%   01 Jun 2040,2040-06-01T00:00:00.000,5.96,272142.48,247286.74,303189.33,247286.74,55902.59,0.0,303189.33,247286.74,55902.59,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
390,'923APFII4,',USD,UNITED STATES OF AMERICA (THE),42 PATCHEN AVENUE,1%   01 May 2040,2040-05-01T00:00:00.000,5.45,94727.86,85072.92,100621.83,85072.92,15548.91,0.0,100621.83,85072.92,15548.91,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
391,'923APGII2,',USD,UNITED STATES OF AMERICA (THE),366 HERKIMER STREET,1%   01 Jun 2040,2040-06-01T00:00:00.000,5.48,161000.03,141176.77,167376.03,141176.77,26199.26,0.0,167376.03,141176.77,26199.26,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
392,'923APHII0,',USD,UNITED STATES OF AMERICA (THE),2185 PACIFIC STREET,1%   01 Jun 2040,2040-06-01T00:00:00.000,5.45,218700.63,196733.58,236421.49,196733.58,39687.91,0.0,236421.49,196733.58,39687.91,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
393,'923ANLII3,',USD,UNITED STATES OF AMERICA (THE),160 SOUTH SECOND STREET,1%   01 Apr 2040,2040-04-01T00:00:00.000,5.82,108929.54,98296.21,118917.63,98296.21,20621.42,0.0,118917.63,98296.21,20621.42,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
394,'923ANMII1,',USD,UNITED STATES OF AMERICA (THE),1290 HOE AVENUE,1%   01 Mar 2040,2040-03-01T00:00:00.000,6.65,857694.28,783222.16,1005090.47,783222.16,221868.31,0.0,1005090.47,783222.16,221868.31,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
395,'923ANNII9,',USD,UNITED STATES OF AMERICA (THE),1187 CLAY AVENUE,1%   01 Jul 2040,2040-07-01T00:00:00.000,4.65,175787.56,148801.69,166364.52,148801.69,17562.83,0.0,166364.52,148801.69,17562.83,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
396,'923ANQII2,',USD,UNITED STATES OF AMERICA (THE),1311 HALSEY STREET,1%   01 Jul 2030,2030-07-01T00:00:00.000,5.06,502346.66,389090.34,437865.95,389090.34,48775.61,0.0,437865.95,389090.34,48775.61,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
397,'923AMHII3,',USD,UNITED STATES OF AMERICA (THE),1084 1086 HOME STREET,1%   01 Apr 2034,2034-04-01T00:00:00.000,6.57,297359.72,250758.78,307184.87,250758.78,56426.09,0.0,307184.87,250758.78,56426.09,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
398,'923AMKII6,',USD,UNITED STATES OF AMERICA (THE),531 WEST 160TH STREET,1%   01 Nov 2025,2025-11-01T00:00:00.000,7.42,119000.06,74743.33,86400.69,74743.33,11657.36,0.0,86400.69,74743.33,11657.36,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
399,'923AMLII4,',USD,UNITED STATES OF AMERICA (THE),409 GRAND AVENUE,1%   01 Jul 2039,2039-07-01T00:00:00.000,5.8,43784.06,38890.56,46144.26,38937.13,7207.13,0.0,46144.26,38937.13,7207.13,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
400,'923AMQII3,',USD,UNITED STATES OF AMERICA (THE),1964 BERGEN STREET,1%   01 Jul 2039,2039-07-01T00:00:00.000,6.47,526798.72,458458.6,569640.2,458458.6,111181.6,0.0,569640.2,458458.6,111181.6,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
401,'923AMUII4,',USD,UNITED STATES OF AMERICA (THE),744 BECK STREET,1%   01 Sep 2035,2035-09-01T00:00:00.000,6.21,1402444.76,1205647.94,1461553.19,1205647.94,255905.25,0.0,1461553.19,1205647.94,255905.25,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
402,'923AMVII2,',USD,UNITED STATES OF AMERICA (THE),158 EAST 112TH STREET,1%   01 Sep 2035,2035-09-01T00:00:00.000,6.01,147175.06,126005.12,151987.41,126005.12,25982.29,0.0,151987.41,126005.12,25982.29,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
403,'923AMXII8,',USD,UNITED STATES OF AMERICA (THE),577 NOSTRAND AVENUE ET,1%   01 Oct 2029,2029-10-01T00:00:00.000,5.61,291025.05,219714.34,251137.32,219714.34,31422.98,0.0,251137.32,219714.34,31422.98,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
404,'923ANAII7,',USD,UNITED STATES OF AMERICA (THE),1483 LINCOLN PLACE,1%   01 Nov 2039,2039-11-01T00:00:00.000,6.3,288750.01,225664.35,277645.93,225664.35,51981.58,0.0,277645.93,225664.35,51981.58,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
405,'923ANBII5,',USD,UNITED STATES OF AMERICA (THE),2787 FREDERICK DOUGLASS,1%   01 Nov 2029,2029-11-01T00:00:00.000,5.63,242200.01,183758.4,210136.06,183758.4,26377.66,0.0,210136.06,183758.4,26377.66,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
406,'923ANDII1,',USD,UNITED STATES OF AMERICA (THE),165 MONTAUK AVENUE,1%   01 Jan 2040,2040-01-01T00:00:00.000,5.06,119000.02,105374.52,121221.27,105374.52,15846.75,0.0,121221.27,105374.52,15846.75,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
407,'923ANGII4,',USD,UNITED STATES OF AMERICA (THE),750 MYRTLE AVENUE,1%   01 Jul 2039,2039-07-01T00:00:00.000,6.82,123200.04,111517.76,141437.77,111517.76,29920.01,0.0,141437.77,111517.76,29920.01,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
408,'923ANJII8,',USD,UNITED STATES OF AMERICA (THE),231 FIFTH AVENUE,1%   01 Mar 2040,2040-03-01T00:00:00.000,6.82,457710.07,419042.5,543944.34,419042.5,124901.84,0.0,543944.34,419042.5,124901.84,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
409,'923AHCII0,',USD,UNITED STATES OF AMERICA (THE),720 + 726 SNEDIKER AVE,1%   01 Apr 2040,2040-04-01T00:00:00.000,5.93,262499.99,237314.72,288635.44,237314.72,51320.72,0.0,288635.44,237314.72,51320.72,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
410,'923AHGII1,',USD,UNITED STATES OF AMERICA (THE),1060 UNIVERSITY AVENUE,1%   01 Oct 2036,2036-10-01T00:00:00.000,5.75,187250.06,156516.88,185004.54,156516.88,28487.66,0.0,185004.54,156516.88,28487.66,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
411,'923AHHII9,',USD,UNITED STATES OF AMERICA (THE),1256 CLAY AVENUE,1%   01 Jan 2029,2029-01-01T00:00:00.000,7.38,136618.98,102372.33,125667.07,102372.33,23294.74,0.0,125667.07,102372.33,23294.74,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
412,'923AHPII1,',USD,UNITED STATES OF AMERICA (THE),70 WEST 105TH STREET,1%   01 Dec 2039,2039-12-01T00:00:00.000,6.64,224000.09,197161.2,255074.1,197161.2,57912.9,0.0,255074.1,197161.2,57912.9,0.0,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,
